migration_id,old_path,new_path,source_commit,source_sha256,target_sha256,content_change
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_1wave_prep_masks.py,tests/experiments/pilot_1wave/test_pilot_1wave_prep_masks.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,022ec313a5313f258bace543a6e10fbf14f481369ba17d777af89fbe6a4d6054,022ec313a5313f258bace543a6e10fbf14f481369ba17d777af89fbe6a4d6054,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_1wave_readout_lineage.py,tests/experiments/pilot_1wave/test_pilot_1wave_readout_lineage.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,d2150ac75171b3cd6a5a1327f30fd7e44d9c5eabcc158305bfbd31dc8413a5af,ea4953f14babadebc299ab3e99d1e1acae1f1044aebaeeb2fcb770ddc2f7261f,current_paths_imports_and_execution_contract
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_1wave_reference_assets.py,tests/experiments/pilot_1wave/test_pilot_1wave_reference_assets.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,52b0b1c07dd5b4cdd8b97b8801fe31297980fbce0ef9745ab7292687145a1993,c0105994f36b4953784c39b50467cf25cc9628a05392d205e189a8f10e8c8fd0,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_1wave_resolved_configs.py,tests/experiments/pilot_1wave/test_pilot_1wave_resolved_configs.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,86f680ec317d2a839cbf500eec2529426105120dfcaa7668196ed162f0a69931,f0edb1756018f962bee2cca151ce1bf0367c8a6dc3f0dad36d375f7d86ff91d6,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_1wave_scene_classify.py,tests/experiments/pilot_1wave/test_pilot_1wave_scene_classify.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,f750b4972b68b97740f0798f714bfc53e3dfc5d35ce7e0dd4fbcda17faa7b82e,4dda4150a533461c3c71cee5c49ff7e8564277451ea98e52bc03b0b27d3f9484,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_1wave_scoring.py,tests/experiments/pilot_1wave/test_pilot_1wave_scoring.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,8e40e91d1bd3709980be23bb5454d275cf348c316f781bb34a5846c6d0b12b04,f84b2810e86cdb75bc67b50b01d28c5e959c654e0997331dbdd13cc584330a0b,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_dual_normal_channels.py,tests/experiments/pilot_1wave/test_pilot_dual_normal_channels.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,ecac6132e4d02d54cbffdf5c166499ed68d5499e08fa8c3207b241f53906d740,ecac6132e4d02d54cbffdf5c166499ed68d5499e08fa8c3207b241f53906d740,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_geometry_partition.py,tests/experiments/pilot_1wave/test_pilot_geometry_partition.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,8a8ee53e6a4ccaaa5621257f7948b19597a8341da63f8be53e394506f4a41b6b,8a8ee53e6a4ccaaa5621257f7948b19597a8341da63f8be53e394506f4a41b6b,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_input_inventory.py,tests/experiments/pilot_1wave/test_pilot_input_inventory.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,58e7a11f97343bdfbef8daa11640165c08e4e9eb5a5b189ecfc44a2bbed4f46e,58e7a11f97343bdfbef8daa11640165c08e4e9eb5a5b189ecfc44a2bbed4f46e,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_loss_integration.py,tests/experiments/pilot_1wave/test_pilot_loss_integration.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,9efab886f42aa9fb79623051a42398d97e7224acedbc425ec8e50660b6149fca,9efab886f42aa9fb79623051a42398d97e7224acedbc425ec8e50660b6149fca,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_masked_photo.py,tests/experiments/pilot_1wave/test_pilot_masked_photo.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,ef3748e85bde6438e2bce551e2aed94630313e6e4309af7deb2a573abd9d97b9,ef3748e85bde6438e2bce551e2aed94630313e6e4309af7deb2a573abd9d97b9,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_plane_guided_init.py,tests/experiments/pilot_1wave/test_pilot_plane_guided_init.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,78b06ff0937e64e293594524877024e666d0c78c69fd93b9b8104c9c9607b92d,78b06ff0937e64e293594524877024e666d0c78c69fd93b9b8104c9c9607b92d,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_runtime_inputs.py,tests/experiments/pilot_1wave/test_pilot_runtime_inputs.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,1d026667ec10325fdd729a0e4a4e2faba0ee6078929144f41dc206f67bc4fe9b,1d026667ec10325fdd729a0e4a4e2faba0ee6078929144f41dc206f67bc4fe9b,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_pilot_seed_control.py,tests/experiments/pilot_1wave/test_pilot_seed_control.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,fb181105023e326b119ec19c94b5eb7d00264d8e468aa19e42fa16f719926ab5,fb181105023e326b119ec19c94b5eb7d00264d8e468aa19e42fa16f719926ab5,none
