setting,run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.973077,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1307.803589,0.005917,1.019891,48,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location hole: (690860, 5.33611e+06, 577.869)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location hole: (690837, 5.33609e+06, 577.869)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location hole: (690838, 5.33609e+06, 577.869)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location hole: (690860, 5.33611e+06, 577.869)""}]"
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,36.799999,0.906832,2.375460,3,True,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907186,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,,
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907188,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,,
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907194,failure,roofer_skip_no_3d_geometry,True,skip,False,unknown,0.000000,1.000000,,None,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907195,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.995775,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,15.275862,0.919332,9.024144,1,True,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,17.333334,0.900763,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,38.407078,0.823713,1.079423,4,True,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.200000,0.912281,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4908178,success,success,True,standard,False,horizontal,11.142858,0.907489,0.035629,1,True,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.995781,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_60098,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.970663,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,True,[]
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-voxel02,DEBY_LOD2_8568392,failure,roofer_skip_no_3d_geometry,True,skip,False,unknown,0.000000,1.000000,,None,False,True,[]
