building_id,attempt,is_final,view_order,view,registration_split,diagnostic_only,valid,registration_usable,status_reason,median_residual_px,p90_residual_px,median_residual_m,p90_residual_m,residual_px,residual_m,registration_candidate_e_m,registration_candidate_n_m,registration_candidate_norm_m,equivalent_dE_m,equivalent_dN_m,coherent_fit_median_abs_error_px,coherent_fit_p90_abs_error_px,edge_localization_uncertainty_p90_m,forward_median_residual_px,forward_p90_residual_px,reverse_median_residual_px,reverse_p90_residual_px,forward_median_residual_m,forward_p90_residual_m,reverse_median_residual_m,reverse_p90_residual_m,translation_diagnostic_dx_px,translation_diagnostic_dy_px,translation_diagnostic_relative_margin,translation_diagnostic_ambiguous,translation_diagnostic_border_hit,spatial_null_pvalue,spatial_null_q10_median_px,spatial_null_separation_px,spatial_null_valid_trials,building_median_m,building_p90_m,building_median_px,building_p90_px,n_selected_views,n_valid_views,n_als_class6_total,n_als_class6_inframe,n_als_class2_total,n_als_class2_inframe,n_boundary,n_boundary_source,n_boundary_matched,boundary_visible_fraction,oriented_match_fraction,reverse_match_fraction,n_edge_points,edge_high_threshold,edge_low_threshold,xy_jacobian_condition_median,xy_jacobian_condition_max,normal_sensitivity_px_per_m_median,view_nadir_deg,frame_radius,observability_p90_m_per_px,predicted_metric_uncertainty_m,azimuth_bin,micro_shift_e_m,micro_shift_n_m,micro_shift_norm_m,crs,input_vertical_datum,orthometric_geoid_m,projection_datum_config,pose_source,pose_sha256,camera_source,camera_sha256,footprint_source_kind,footprint_gt_derived,gt_xy_exception_used,als_classes_used,edge_residual_driver,als_class2_role,forbidden_gt_used,lod2_z_used,roofsurface_used,roof_type_used,semantic_class_used,final_roof_model_used
DEBY_LOD2_42364659,raw,false,11,DJI_20241217091019_0072_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,3.546317,26.346273,0.246896,2.127962,3.546317,0.246896,0.014357,-0.061549,0.063201,0.014357,-0.061549,4.038411,25.981680,0.074027,3.546317,26.346273,80.000000,80.000000,0.246896,2.127962,5.511955,6.514513,14.075864,19.959460,0.103010,false,false,0.027027,7.546010,3.999693,36,,,,,30,0,847,847,1807,1807,117,120,117,0.975000,1.000000,0.283593,12600,31.479215,12.591686,1.008782,1.011323,12.509244,29.921542,1.142585,0.080858,0.008086,4,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,12,DJI_20241217091153_0119_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_p90_coherence_above_lock,1.654852,14.947713,0.130452,1.031825,1.654852,0.130452,-0.036596,-0.036429,0.051637,-0.036596,-0.036429,1.534593,14.648077,0.062237,1.654852,14.947713,80.000000,80.000000,0.130452,1.031825,5.522653,6.512604,-1.939367,-2.912362,0.139459,false,false,0.027027,2.213582,0.558731,36,,,,,30,0,847,847,1807,1807,110,120,110,0.916667,1.000000,0.390952,10080,30.086249,12.034500,1.001969,1.003425,12.460536,13.074202,0.589376,0.081326,0.008133,5,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,13,DJI_20241217091231_0138_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;translation_diagnostic_ambiguous;spatial_null_confidence_not_met;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,15.549069,41.420378,1.236318,3.244788,15.549069,1.236318,-0.446349,-1.336960,1.409500,-0.446349,-1.336960,8.397902,45.619794,0.088449,15.549069,41.420378,80.000000,80.000000,1.236318,3.244788,6.308230,6.545799,75.010405,-68.717879,0.058625,true,false,0.758621,10.810078,-4.738990,28,,,,,30,0,847,847,1807,1757,116,120,114,0.966667,0.982759,0.286780,7466,31.157207,12.462883,1.012154,1.013816,12.631553,36.158439,1.349995,0.080156,0.008016,6,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,14,DJI_20241217091227_0136_D.JPG,heldout,true,false,false,GateContractError:robust translation IRLS did not converge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,847,,1807,,,,,,,,,,,,,,33.465233,1.126255,0.080393,0.008039,7,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,15,DJI_20241217091207_0126_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_p90_coherence_above_lock,1.400155,20.984700,0.102726,1.614450,1.400155,0.102726,-0.106273,-0.122366,0.162072,-0.106273,-0.122366,1.451246,19.974315,0.049159,1.400155,20.984700,80.000000,80.000000,0.102726,1.614450,5.476369,6.467694,1.236278,1.223672,0.127805,false,false,0.027027,2.280523,0.880368,36,,,,,30,0,847,847,1807,1807,104,120,104,0.866667,1.000000,0.359717,9310,26.539607,10.615843,1.002314,1.002780,12.538771,13.117199,0.508593,0.080638,0.008064,0,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,16,DJI_20241217091009_0067_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;translation_diagnostic_ambiguous;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,4.433201,26.005606,0.351003,2.120217,4.433201,0.351003,0.089788,-0.131522,0.159248,0.089788,-0.131522,3.890676,24.233076,0.063985,4.433201,26.005606,80.000000,80.000000,0.351003,2.120217,6.130982,6.580574,0.194251,70.056247,0.078243,true,false,0.027027,6.464137,2.030935,36,,,,,30,0,847,847,1807,1807,115,120,115,0.958333,1.000000,0.264731,11005,30.314635,12.125854,1.006140,1.007488,12.363553,27.972280,0.954837,0.081626,0.008163,3,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,17,DJI_20241217091023_0074_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,10.612379,26.724997,0.735286,2.106430,10.612379,0.735286,-0.110017,0.063728,0.127142,-0.110017,0.063728,9.112054,26.730814,0.076026,10.612379,26.724997,80.000000,80.000000,0.735286,2.106430,6.121178,6.601468,-66.230081,39.942727,0.101645,false,false,0.818182,6.183701,-4.428678,21,,,,,30,0,847,809,1807,1411,103,120,103,0.971698,1.000000,0.361118,8265,34.071613,13.628645,1.011311,1.013755,12.503834,33.936705,1.297709,0.080864,0.008086,4,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,18,DJI_20241217091151_0118_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;translation_diagnostic_ambiguous;spatial_null_confidence_not_met;normal_equation_p90_coherence_above_lock,1.583216,9.526973,0.125749,0.752791,1.583216,0.125749,-0.034714,-0.054832,0.064897,-0.034714,-0.054832,1.494036,9.669142,0.056792,1.583216,9.526973,80.000000,80.000000,0.125749,0.752791,5.527645,6.517877,-2.258194,-58.315636,0.046051,true,false,0.027027,2.300368,0.717152,36,,,,,30,0,847,847,1807,1807,110,120,110,0.916667,1.000000,0.396152,9990,30.454594,12.181837,1.002069,1.003649,12.453890,12.524809,0.564986,0.081397,0.008140,5,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,19,DJI_20241217091229_0137_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;translation_diagnostic_ambiguous;spatial_null_confidence_not_met;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,20.076774,51.359260,1.593135,3.835880,20.076774,1.593135,-1.201944,-2.354078,2.643171,-1.201944,-2.354078,12.096666,40.474580,0.081515,20.076774,51.359260,80.000000,80.000000,1.593135,3.835880,6.320366,6.423681,78.911965,-66.999826,0.027862,true,false,0.864865,11.639569,-8.437205,36,,,,,30,0,847,847,1807,1771,116,120,113,0.966667,0.974138,0.250000,8891,31.865373,12.746149,1.011167,1.012617,12.593823,34.364201,1.205901,0.080318,0.008032,6,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,20,DJI_20241217091225_0135_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;translation_diagnostic_ambiguous;translation_diagnostic_search_border_hit;spatial_null_confidence_not_met;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,17.209285,49.296395,1.360777,3.792767,17.209285,1.360777,-0.515974,-1.422122,1.512831,-0.515974,-1.422122,12.420385,40.558575,0.081636,17.209285,49.296395,80.000000,80.000000,1.360777,3.792767,6.103080,6.431053,76.192365,-80.000000,0.035848,true,true,0.540541,10.584764,-6.624521,36,,,,,30,0,847,847,1807,1771,115,120,111,0.958333,0.965217,0.250115,9379,31.645714,12.658286,1.010463,1.011802,12.569690,33.552062,1.135816,0.080451,0.008045,7,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,21,DJI_20241217091205_0125_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_p90_coherence_above_lock,1.110190,7.650504,0.083745,0.615900,1.110190,0.083745,-0.044803,-0.040893,0.060659,-0.044803,-0.040893,0.866277,7.204954,0.051013,1.110190,7.650504,80.000000,80.000000,0.083745,0.615900,5.472086,6.474480,1.054353,0.764321,0.139044,false,false,0.027027,1.692808,0.582618,36,,,,,30,0,847,847,1807,1807,100,120,100,0.833333,1.000000,0.376734,9586,25.750423,10.300169,1.001703,1.002266,12.531635,10.180159,0.413960,0.080701,0.008070,0,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,22,DJI_20241217091005_0065_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,14.806151,28.687415,1.214677,2.321087,14.806151,1.214677,0.235105,-0.047226,0.239802,0.235105,-0.047226,14.036890,31.027061,0.073252,14.806151,28.687415,80.000000,80.000000,1.214677,2.321087,6.530029,6.619232,5.077819,-26.085386,0.160084,false,false,0.636364,9.022066,-5.784085,21,,,,,30,0,847,761,1807,1807,73,120,73,0.935897,1.000000,0.260882,6116,29.369568,11.747827,1.006502,1.007278,12.290719,27.751116,1.002204,0.082006,0.008201,3,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,23,DJI_20241217091021_0073_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,11.277338,25.520856,0.788470,2.061855,11.277338,0.788470,-0.144991,0.015826,0.145852,-0.144991,0.015826,9.447576,26.981068,0.066680,11.277338,25.520856,80.000000,80.000000,0.788470,2.061855,6.083974,6.557196,25.968099,-25.010415,0.082934,false,false,0.675676,6.597556,-4.679782,36,,,,,30,0,847,847,1807,1807,117,120,117,0.975000,1.000000,0.299799,10084,33.950089,13.580035,1.010024,1.012931,12.499113,31.511020,1.251830,0.080920,0.008092,4,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,24,DJI_20241217091149_0117_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;translation_diagnostic_ambiguous;spatial_null_confidence_not_met;normal_equation_p90_coherence_above_lock,1.620217,8.385095,0.131448,0.675885,1.620217,0.131448,-0.028435,0.020002,0.034766,-0.028435,0.020002,1.628644,8.591475,0.063907,1.620217,8.385095,80.000000,80.000000,0.131448,0.675885,5.531394,6.524341,-1.356714,-2.928306,0.068188,true,false,0.027027,2.163745,0.543528,36,,,,,30,0,847,847,1807,1807,109,120,109,0.908333,1.000000,0.423992,9557,30.978243,12.391297,1.003118,1.004632,12.441985,17.674978,0.775804,0.081532,0.008153,5,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,25,DJI_20241217091157_0121_D.JPG,fit,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;translation_diagnostic_ambiguous;spatial_null_confidence_not_met;normal_equation_p90_coherence_above_lock,1.463336,8.207475,0.111410,0.612915,1.463336,0.111410,-0.011006,-0.002542,0.011296,-0.011006,-0.002542,1.448811,8.306369,0.050329,1.463336,8.207475,80.000000,80.000000,0.111410,0.612915,5.483911,6.496284,-2.283276,-66.866630,0.045623,true,false,0.027027,2.130306,0.666970,36,,,,,30,0,847,847,1807,1807,107,120,107,0.891667,1.000000,0.374835,9268,29.614958,11.845983,1.000991,1.001647,12.487584,5.099312,0.263055,0.081047,0.008105,6,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,26,DJI_20241217091221_0133_D.JPG,fit,true,false,false,GateContractError:robust translation IRLS did not converge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,847,,1807,,,,,,,,,,,,,,30.974338,0.906682,0.080474,0.008047,7,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,27,DJI_20241217091159_0122_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_p90_coherence_above_lock,1.606250,8.034155,0.128384,0.553287,1.606250,0.128384,-0.038505,-0.076484,0.085630,-0.038505,-0.076484,1.599321,7.924743,0.053647,1.606250,8.034155,80.000000,80.000000,0.128384,0.553287,5.480662,6.477638,-1.909751,-2.859939,0.173310,false,false,0.027027,2.164041,0.557791,36,,,,,30,0,847,847,1807,1807,105,120,104,0.875000,0.990476,0.356868,9285,25.425534,10.170214,1.001953,1.002935,12.512045,3.850845,0.339375,0.080846,0.008085,0,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,28,DJI_20241217091007_0066_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;spatial_null_confidence_not_met;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,12.909459,26.743986,1.052009,2.177561,12.909459,1.052009,0.175466,-0.028381,0.177746,0.175466,-0.028381,12.284652,27.769996,0.076977,12.909459,26.743986,80.000000,80.000000,1.052009,2.177561,6.549957,6.631641,-61.076415,-17.079954,0.162459,false,false,0.318182,9.585317,-3.324142,21,,,,,30,0,847,761,1807,1807,74,120,74,0.948718,1.000000,0.252503,6524,28.592514,11.437005,1.007093,1.007948,12.273244,27.391668,0.996864,0.082167,0.008217,3,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,29,DJI_20241217091015_0070_D.JPG,heldout,true,false,false,reverse_edge_match_fraction_below_lock;view_p90_minus_median_px_above_lock;normal_equation_median_coherence_above_lock;normal_equation_p90_coherence_above_lock,4.170941,25.496773,0.322343,2.071253,4.170941,0.322343,0.042101,-0.077512,0.088208,0.042101,-0.077512,4.655346,24.682532,0.075975,4.170941,25.496773,80.000000,80.000000,0.322343,2.071253,5.729975,6.571457,-66.722808,19.090353,0.109261,false,false,0.027027,6.362867,2.191926,36,,,,,30,0,847,847,1807,1807,117,120,117,0.975000,1.000000,0.280973,12703,31.165933,12.466373,1.008685,1.011135,12.428843,29.136913,1.074964,0.081264,0.008126,4,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
DEBY_LOD2_42364659,raw,false,30,DJI_20241217091147_0116_D.JPG,heldout,true,false,false,view_p90_minus_median_px_above_lock;normal_equation_p90_coherence_above_lock,1.575150,8.909523,0.126222,0.740663,1.575150,0.126222,-0.044369,-0.017123,0.047559,-0.044369,-0.017123,1.397275,9.251545,0.057235,1.575150,8.909523,78.995458,80.000000,0.126222,0.740663,6.141900,6.525710,-2.968424,-79.241138,0.134992,false,false,0.045455,2.801367,1.226217,21,,,,,30,0,847,827,1807,1704,103,120,103,0.919643,1.000000,0.512460,6939,32.247602,12.899041,1.004784,1.006014,12.414888,24.424797,0.985265,0.081724,0.008172,5,0.000000,0.000000,0.000000,EPSG:25832,orthometric,45.700000,configs/projection_datum.json,phases/p0-audit/data/work/mvs/colmap_dense/sparse/images.bin,dfc779496ee3b13f8df5dd28fae465746ce0adf4aca7922d38cbed275a2fd951,phases/p0-audit/data/work/mvs/colmap_dense/sparse/cameras.bin,652bbe3f674512358edcb148527131581475f0a30b93a8b5250718e30e388f99,lod2_groundsurface_xy_scoped_exception,true,true,2;6,visible_eave_direct_signed_normal_point_to_edge,projected_ground_context_and_class_contract_audit,false,false,false,false,false,false
