building_id,input,source_gml,ref_roof_planes,pred_roof_planes,matched_planes,plane_f1,height_bias_m,matched_ref_median_z_m,matched_pred_median_z_m,matched_pred_minus_ref_median_m,matched_sample_count,note
DEBY_LOD2_4906973,als,690_5334.gml,1,1,1,1.000000,-4.779279,524.016000,519.236721,-4.779279,222,LoD2 reference roof is about 4.8 m higher than both ALS and DIM Roofer outputs over the same XY footprint; mark as reference_mismatch_candidate for manual review.
DEBY_LOD2_4906973,dim,690_5334.gml,1,3,1,0.500000,-4.857638,524.016000,519.158362,-4.857638,181,LoD2 reference roof is about 4.8 m higher than both ALS and DIM Roofer outputs over the same XY footprint; mark as reference_mismatch_candidate for manual review.
