candidate,run,split,n_bids,ok_count,status,mean_F,mean_precision,mean_recall,mean_roof_cov,mean_wall_cov,mean_ground_cov,mean_support_cov,mean_roof_support_cov,mean_wall_support_cov,mean_ground_support_cov,mean_h_err,mean_vol_ratio,mean_chamfer,mean_hausdorff,mean_open_edges,mean_non_manifold_edges,note
A8_legacy_terrain_off,A8_no_terrain_terms,all_10,10,10,OK,0.8287070118496714,0.8336166666666667,0.8242166666666666,0.5567333333333333,0.8600333333333333,0.9847666666666667,0.46699999999999997,0.7208,0.5218,0.17229999999999998,1.0096265132979823,1.082363235499086,0.4455263422767306,3.065772401476642,0.0,0.0,completed Stage3Algo-v1 + Metric-v1 rows
A8_legacy_terrain_off,A8_no_terrain_terms,easy_control,5,5,OK,0.9521377550474762,0.9539666666666665,0.9503666666666668,0.7299333333333333,0.9578666666666666,0.9989333333333335,0.5183333333333333,0.9372,0.5034000000000001,0.14479999999999998,0.34018977072657786,1.3140564975240534,0.23520704366499726,1.182935670099063,0.0,0.0,completed Stage3Algo-v1 + Metric-v1 rows
A8_legacy_terrain_off,A8_no_terrain_terms,hard_diagnostic,5,5,OK,0.7052762686518668,0.7132666666666666,0.6980666666666666,0.38353333333333334,0.7621999999999999,0.9705999999999999,0.41566666666666663,0.5044000000000001,0.5402,0.19980000000000003,1.6790632558693868,0.8506699734741184,0.6558456408884641,4.948609132854221,0.0,0.0,completed Stage3Algo-v1 + Metric-v1 rows
A8_legacy_terrain_off,A8_no_terrain_terms,guard_bids,8,8,OK,0.7958429741571338,0.8015208333333332,0.7906875,0.5115833333333333,0.835,0.9809583333333334,0.4572083333333333,0.6577500000000001,0.545125,0.18512499999999998,1.2405001299862366,1.024321780314457,0.5000118647442412,3.5555841397251506,0.0,0.0,completed Stage3Algo-v1 + Metric-v1 rows
A8_legacy_terrain_off,A8_no_terrain_terms,roof_complex,3,3,OK,0.5346069265415375,0.5463888888888889,0.5241111111111111,0.14522222222222222,0.6243333333333333,0.951,0.304,0.26766666666666666,0.548,0.113,1.743717468623629,0.8567913201715113,0.9759546994630295,6.894083649651409,0.0,0.0,completed Stage3Algo-v1 + Metric-v1 rows
A8_legacy_terrain_off,A8_no_terrain_terms,terrain_sensitive,3,3,OK,0.9507967607407607,0.9529444444444444,0.9486666666666667,0.6615555555555556,0.9612222222222222,1.0,0.5486666666666666,0.8883333333333333,0.4793333333333334,0.26,1.0657943949493138,0.9023479160919662,0.2003797287370929,1.8620489841830334,0.0,0.0,completed Stage3Algo-v1 + Metric-v1 rows
A8_v2_geo,A8_v2_geo,all_10,10,0,PENDING_NOT_RUN,,,,,,,,,,,,,,,,,FC-S6D setup only; no Stage3Algo-v1 + Metric-v1 outputs yet.
A8_v2_joint,A8_v2_joint,all_10,10,0,PENDING_NOT_RUN,,,,,,,,,,,,,,,,,FC-S6D setup only; no Stage3Algo-v1 + Metric-v1 outputs yet.
