row_type,view_stem,provenance,shift_z_m,building_id,active_for_loss_address,true_roof_total,eligible_ge256_true_roof,correct,wrong,unassigned_no_owner,cutline_excluded,inactive_veto_excluded,assigned,assigned_coverage_of_eligible,assigned_coverage_excluding_cutline_and_veto,conditional_misassignment_rate,wrong_assigned_owner_confusion_json,wrong_top_assigned_owner_id,wrong_top_assigned_owner_count,raycast_id_is_loss_input
view,DJI_20241217095625_0075_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908168,True,3780,3780,3780,0,0,0,0,3780,1.0,1.0,0.0,{},,0,False
view,DJI_20241217095625_0075_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908178,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908179,False,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_60098,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568391,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568392,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,__ALL_C00118__,mixed,246550,236640,236640,0,0,0,0,236640,1.0,1.0,0.0,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247349,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247350,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247351,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907184,True,232187,229501,229501,0,0,0,0,229501,1.0,1.0,0.0,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907185,True,8990,3511,3511,0,0,0,0,3511,1.0,1.0,0.0,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907186,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907188,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907194,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907195,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907198,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907199,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907202,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908168,True,5373,3628,3628,0,0,0,0,3628,1.0,1.0,0.0,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908178,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908179,False,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_60098,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_8568391,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095625_0075_D,official_v2_datum45p7,558.3,DEBY_LOD2_8568392,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,__ALL_C00118__,mixed,218082,218081,209747,4046,0,4288,0,213793,0.9803375809905494,1.0,0.018924847866861872,"{""DEBY_LOD2_108247349"":2402,""DEBY_LOD2_4907185"":1359,""DEBY_LOD2_60098"":285}",DEBY_LOD2_108247349,2402,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247349,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247350,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247351,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907184,True,20883,20883,19343,313,0,1227,0,19656,0.9412440741272806,1.0,0.015923890923890925,"{""DEBY_LOD2_4907185"":313}",DEBY_LOD2_4907185,313,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907185,True,62292,62291,60636,285,0,1370,0,60921,0.9780064535807741,1.0,0.004678189786773034,"{""DEBY_LOD2_60098"":285}",DEBY_LOD2_60098,285,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907186,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907188,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907194,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907195,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907198,True,113863,113863,113863,0,0,0,0,113863,1.0,1.0,0.0,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907199,True,2402,2402,0,2402,0,0,0,2402,1.0,1.0,1.0,"{""DEBY_LOD2_108247349"":2402}",DEBY_LOD2_108247349,2402,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907202,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908168,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908178,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908179,False,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_60098,True,18642,18642,15905,1046,0,1691,0,16951,0.9092908486213925,1.0,0.061707273907144124,"{""DEBY_LOD2_4907185"":1046}",DEBY_LOD2_4907185,1046,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568391,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568392,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,__ALL_C00118__,mixed,269802,218458,208105,6078,0,4275,0,214183,0.9804310210658341,1.0,0.02837760233071719,"{""DEBY_LOD2_108247349"":2402,""DEBY_LOD2_4907185"":3676}",DEBY_LOD2_4907185,3676,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247349,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247350,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247351,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907184,True,42149,20871,19343,311,0,1217,0,19654,0.9416894255186623,1.0,0.015823750890403988,"{""DEBY_LOD2_4907185"":311}",DEBY_LOD2_4907185,311,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907185,True,76656,58685,58240,0,0,445,0,58240,0.992417142370282,1.0,0.0,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907186,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907188,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907194,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907195,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907198,True,115508,114332,114332,0,0,0,0,114332,1.0,1.0,0.0,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907199,True,6351,2402,0,2402,0,0,0,2402,1.0,1.0,1.0,"{""DEBY_LOD2_108247349"":2402}",DEBY_LOD2_108247349,2402,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907202,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908168,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908178,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908179,False,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_60098,True,29138,22168,16190,3365,0,2613,0,19555,0.8821273908336341,1.0,0.17207875223727948,"{""DEBY_LOD2_4907185"":3365}",DEBY_LOD2_4907185,3365,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_8568391,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095531_0048_D,official_v2_datum45p7,558.3,DEBY_LOD2_8568392,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,__ALL_C00118__,mixed,228747,228747,187230,12862,0,10804,17851,200092,0.8747305975597495,1.0,0.0642804310017392,"{""DEBY_LOD2_108247349"":12771,""DEBY_LOD2_4908178"":91}",DEBY_LOD2_108247349,12771,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247349,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247350,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247351,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907184,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907185,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907186,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907188,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907194,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907195,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907198,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907199,True,35597,35597,24291,0,0,1238,10068,24291,0.6823889653622496,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907202,True,93501,93501,88542,91,0,4868,0,88633,0.9479363857071047,1.0,0.0010267056288289914,"{""DEBY_LOD2_4908178"":91}",DEBY_LOD2_4908178,91,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908168,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908178,True,53465,53465,51881,0,0,1584,0,51881,0.9703731413073974,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908179,False,22029,22029,0,12771,0,1475,7783,12771,0.5797358028053929,1.0,1.0,"{""DEBY_LOD2_108247349"":12771}",DEBY_LOD2_108247349,12771,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_60098,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568391,True,22412,22412,21054,0,0,1358,0,21054,0.9394074602891308,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568392,True,1743,1743,1462,0,0,281,0,1462,0.8387837062535858,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,__ALL_C00118__,mixed,222525,201846,166612,11705,0,8377,15152,178317,0.8834309324930888,1.0,0.06564152604631078,"{""DEBY_LOD2_108247349"":11066,""DEBY_LOD2_4907199"":626,""DEBY_LOD2_8568391"":13}",DEBY_LOD2_108247349,11066,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247349,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247350,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_108247351,True,626,626,0,626,0,0,0,626,1.0,1.0,1.0,"{""DEBY_LOD2_4907199"":626}",DEBY_LOD2_4907199,626,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907184,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907185,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907186,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907188,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907194,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907195,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907198,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907199,True,44585,32976,22588,0,0,1146,9242,22588,0.6849830179524503,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4907202,True,83334,82514,79921,0,0,2593,0,79921,0.9685750296919311,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908168,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908178,True,48213,45541,44005,0,0,1536,0,44005,0.9662721503699963,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_4908179,False,23769,18209,0,11066,0,1233,5910,11066,0.6077214564226482,1.0,1.0,"{""DEBY_LOD2_108247349"":11066}",DEBY_LOD2_108247349,11066,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_60098,True,0,0,0,0,0,0,0,0,,,,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_8568391,True,20391,20373,18967,0,0,1406,0,18967,0.930987090757375,1.0,0.0,{},,0,False
view,DJI_20241217095441_0023_D,official_v2_datum45p7,558.3,DEBY_LOD2_8568392,True,1607,1607,1131,13,0,463,0,1144,0.7118855009334163,1.0,0.011363636363636364,"{""DEBY_LOD2_8568391"":13}",DEBY_LOD2_8568391,13,False
pooled_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,__ALL_C00118__,mixed,697588,697587,647736,16908,0,15092,17851,664644,0.9527757828055855,1.0,0.025439182479643236,"{""DEBY_LOD2_108247349"":15173,""DEBY_LOD2_4907185"":1359,""DEBY_LOD2_4908178"":91,""DEBY_LOD2_60098"":285}",DEBY_LOD2_108247349,15173,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247349,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247350,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_108247351,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907184,True,264351,264351,262811,313,0,1227,0,263124,0.9953584438871046,1.0,0.0011895532144540217,"{""DEBY_LOD2_4907185"":313}",DEBY_LOD2_4907185,313,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907185,True,65803,65802,64147,285,0,1370,0,64432,0.9791799641348288,1.0,0.00442326794139558,"{""DEBY_LOD2_60098"":285}",DEBY_LOD2_60098,285,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907186,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907188,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907194,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907195,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907198,True,113863,113863,113863,0,0,0,0,113863,1.0,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907199,True,37999,37999,24291,2402,0,1238,10068,26693,0.7024658543645885,1.0,0.08998613868804556,"{""DEBY_LOD2_108247349"":2402}",DEBY_LOD2_108247349,2402,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4907202,True,93501,93501,88542,91,0,4868,0,88633,0.9479363857071047,1.0,0.0010267056288289914,"{""DEBY_LOD2_4908178"":91}",DEBY_LOD2_4908178,91,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908168,True,3780,3780,3780,0,0,0,0,3780,1.0,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908178,True,53465,53465,51881,0,0,1584,0,51881,0.9703731413073974,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_4908179,False,22029,22029,0,12771,0,1475,7783,12771,0.5797358028053929,1.0,1.0,"{""DEBY_LOD2_108247349"":12771}",DEBY_LOD2_108247349,12771,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_60098,True,18642,18642,15905,1046,0,1691,0,16951,0.9092908486213925,1.0,0.061707273907144124,"{""DEBY_LOD2_4907185"":1046}",DEBY_LOD2_4907185,1046,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568391,True,22412,22412,21054,0,0,1358,0,21054,0.9394074602891308,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,actual_label_source_legacy48p0,556.0,DEBY_LOD2_8568392,True,1743,1743,1462,0,0,281,0,1462,0.8387837062535858,1.0,0.0,{},,0,False
pooled_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,__ALL_C00118__,mixed,738877,656944,611357,17783,0,12652,15152,629140,0.9576767578362844,1.0,0.028265568871793243,"{""DEBY_LOD2_108247349"":13468,""DEBY_LOD2_4907185"":3676,""DEBY_LOD2_4907199"":626,""DEBY_LOD2_8568391"":13}",DEBY_LOD2_108247349,13468,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_108247349,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_108247350,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_108247351,True,626,626,0,626,0,0,0,626,1.0,1.0,1.0,"{""DEBY_LOD2_4907199"":626}",DEBY_LOD2_4907199,626,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907184,True,274336,250372,248844,311,0,1217,0,249155,0.9951392328215615,1.0,0.0012482189801529169,"{""DEBY_LOD2_4907185"":311}",DEBY_LOD2_4907185,311,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907185,True,85646,62196,61751,0,0,445,0,61751,0.9928451990481703,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907186,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907188,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907194,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907195,True,0,0,0,0,0,0,0,0,,,,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907198,True,115508,114332,114332,0,0,0,0,114332,1.0,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907199,True,50936,35378,22588,2402,0,1146,9242,24990,0.7063711911357341,1.0,0.09611844737895157,"{""DEBY_LOD2_108247349"":2402}",DEBY_LOD2_108247349,2402,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4907202,True,83334,82514,79921,0,0,2593,0,79921,0.9685750296919311,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4908168,True,5373,3628,3628,0,0,0,0,3628,1.0,1.0,0.0,{},,0,False
building_aggregate,ALL_PROCESSED_VIEWS,official_v2_datum45p7,558.3,DEBY_LOD2_4908178,True,48213,45541,44005,0,0,1536,0,44005,0.9662721503699963,1.0,0.0,{},,0,False
