cell_key,run_name,role,reused_training,w_distort,prune_opa,seed,config,config_sha256,effective_config,effective_config_sha256,ckpt,ckpt_sha256,audit_csv,log,return_code,elapsed_min,host_gpu,max_iter,final_n_gaussians,final_prune_opa,final_pruned,loss_grad_audit_every,z_datum_history
w100_p050_reuse,gs_e5_C001_s1fac_w100_p050_dense_reuse,reused corrected recheck baseline,true,100.0,0.05,2001,reuse_alias,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w100_p050_dense_reuse/effective_config.json,6c0943403b86373b5f9585aaf27a8c55f3f03d9630002fcf58033cc1ad0a8fde,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w100_p050_dense_reuse/ckpt/final.pt,9550c772c4f6f41215cfcbb4b968dd15adc29de90b9ceafcd62590beb31ab5c4,,reuse_alias,reuse,,,30000,526809,0.0,0,,"C001 cropped scene; local + [690953,5336071,604] -> EPSG:25832 ellipsoidal frame"
w100_p005,gs_e5_C001_s1fac_w100_p005_dense_r1,prune relaxation only,false,100.0,0.005,2001,configs/tum_mob/e5_s1_full_factor/gs_e5_C001_s1fac_w100_p005_dense_r1.yaml,edf478d1287961bfbb2fdfc6bed60bf9cee5e8d465a67ba8db68980f55b26401,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w100_p005_dense_r1/effective_config.json,a786474ef435d5f315933b0f3fcb7cdd5c6670139fbc7531db2cea5fbedf2412,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w100_p005_dense_r1/ckpt/final.pt,7e4f85b0aca754ca65ba28e6b9444dc970896bc46807186f491a76940ea44d49,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w100_p005_dense_r1/audit/loss_grad_norms.csv,missing,final_ckpt_present_log_missing,,,30000,326595,0.0,0,500,"C001 cropped scene; local + [690953,5336071,604] -> EPSG:25832 ellipsoidal frame"
w240_p050,gs_e5_C001_s1fac_w240_p050_dense_r1,distortion strength only,false,240.0,0.05,2001,configs/tum_mob/e5_s1_full_factor/gs_e5_C001_s1fac_w240_p050_dense_r1.yaml,4bdbe04ca98110d99c28b3333b23167ae4c4c8a4b9f715cf1747124fa079ba99,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/effective_config.json,959137c45092e4aac68b64df12a00c5e17e8632c0478604f50557989b84a4327,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt,dc61f136c38c45c964782e3a9f5b875ca3ab5215445bdb98d2e5db22e248c6df,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/audit/loss_grad_norms.csv,missing,final_ckpt_present_log_missing,,,30000,431922,0.0,0,500,"C001 cropped scene; local + [690953,5336071,604] -> EPSG:25832 ellipsoidal frame"
w240_p005,gs_e5_C001_s1fac_w240_p005_dense_r1,combined full S1 cell,false,240.0,0.005,2001,configs/tum_mob/e5_s1_full_factor/gs_e5_C001_s1fac_w240_p005_dense_r1.yaml,edd347dbaf9288dd748ee46eeefb3ad7e1f23824a50f85ff353c7c2128ff44e3,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/effective_config.json,ecf3c2d87f1f75d38e33f745635747bf0a67931c44b3943b728f21331a409340,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/final.pt,2ea40383e9d248dcdd585d8bad3e636c260e2070698f7eaff57871e885bbbac5,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/audit/loss_grad_norms.csv,results/tum_transfer/e5_s1_full_factor/C001/train_logs/gs_e5_C001_s1fac_w240_p005_dense_r1.log,0,54.4,0,30000,274328,0.0,0,500,"C001 cropped scene; local + [690953,5336071,604] -> EPSG:25832 ellipsoidal frame"
