setting,run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.937500,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.984615,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1499.211792,0.001479,0.634789,30,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=13"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=14"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=19"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=29"",""info"":""""}]"
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907185,failure,val3dity_invalid,True,standard,False,slanted,22.894737,0.881988,1.454949,4,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=1"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=1"",""info"":""""}]"
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907186,failure,roofer_skip_no_3d_geometry,True,skip,False,unknown,0.000000,1.000000,,None,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907188,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,,
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_points,True,skip,True,no points,0.000000,1.000000,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907195,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.985915,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907198,failure,val3dity_invalid,True,standard,False,slanted,7.568627,0.929068,3.452225,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907198-0|geom=0|shell=0|face="",""info"":""Location hole: (690806, 5.33607e+06, 578.07)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907198-0|geom=0|shell=0|face="",""info"":""Location hole: (690795, 5.33606e+06, 578.07)""}]"
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.949109,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4907202,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,20.555555,0.943838,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.938596,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4908178,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,15.288889,0.900881,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.997890,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_60098,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.973214,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.990950,,0,False,True,[]
voxel02,gs_e5_C001_corrected_s1_acmp_r1,acmp,r1,run_1,GS-acmp-r1-voxel02,DEBY_LOD2_8568392,failure,roofer_skip_no_3d_geometry,True,skip,False,unknown,0.000000,1.000000,,None,False,True,[]
