schema_version,condition_id,seed,locked_selection_rank,locked_building_id,output_selection_rank,output_parent_id,locked_footprint_area_m2,output_roof_union_area_m2,intersection_area_m2,intersection_over_output_roof,is_diagonal,output_zero_roof,argmax_candidate_count,is_column_argmax,owner_assignment,assigned_owner_building_id,assigned_owner_selection_rank,containment_tolerance_m2,outside_assigned_owner_area_m2,assigned_owner_containment_ratio,assigned_owner_contained
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,19,DEBY_LOD2_4907207,1,DEBY_LOD2_4906966,324.504100002146,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,20,DEBY_LOD2_4907165,1,DEBY_LOD2_4906966,262.121449991979,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,21,DEBY_LOD2_4907177,1,DEBY_LOD2_4906966,95.574972501028,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,22,DEBY_LOD2_4907179,1,DEBY_LOD2_4906966,160.357249996513,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,23,DEBY_LOD2_42364665,1,DEBY_LOD2_4906966,49.277009984709,1432.629367501894,0.000694826429,0.000000485001,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,24,DEBY_LOD2_4906965,1,DEBY_LOD2_4906966,2621.276849989186,1432.629367501894,0.010067127549,0.000007027029,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,25,DEBY_LOD2_42364667,1,DEBY_LOD2_4906966,45.705168505072,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,26,DEBY_LOD2_4907176,1,DEBY_LOD2_4906966,515.386350006411,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,27,DEBY_LOD2_4907180,1,DEBY_LOD2_4906966,386.105400000310,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,28,DEBY_LOD2_4906967,1,DEBY_LOD2_4906966,2568.093900002202,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,29,DEBY_LOD2_4908023,1,DEBY_LOD2_4906966,21.912530999997,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,30,DEBY_LOD2_4908024,1,DEBY_LOD2_4906966,21.670626500449,1432.629367501894,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4906966,1,0.000014326294,0.031276697231,0.999978168326,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,1,DEBY_LOD2_4906966,2,DEBY_LOD2_4907178,1437.020799997199,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,2,DEBY_LOD2_4907178,2,DEBY_LOD2_4907178,192.955549999463,115.054336502701,115.046290725574,0.999930069762,true,false,1,true,true,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,3,DEBY_LOD2_4907183,2,DEBY_LOD2_4907178,361.683100000485,115.054336502701,0.003361479824,0.000029216455,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,4,DEBY_LOD2_4907184,2,DEBY_LOD2_4907178,337.863561498385,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,5,DEBY_LOD2_4907185,2,DEBY_LOD2_4907178,160.981467003157,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,6,DEBY_LOD2_4907186,2,DEBY_LOD2_4907178,167.832339000632,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,7,DEBY_LOD2_4907188,2,DEBY_LOD2_4907178,165.883249999110,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,8,DEBY_LOD2_4907195,2,DEBY_LOD2_4907178,177.838499999280,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,9,DEBY_LOD2_4907196,2,DEBY_LOD2_4907178,427.391250000066,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,10,DEBY_LOD2_4907198,2,DEBY_LOD2_4907178,359.799349996747,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,11,DEBY_LOD2_4907201,2,DEBY_LOD2_4907178,190.867050003854,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,12,DEBY_LOD2_4907202,2,DEBY_LOD2_4907178,160.458650001350,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,13,DEBY_LOD2_4907204,2,DEBY_LOD2_4907178,224.350300000665,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,14,DEBY_LOD2_4907205,2,DEBY_LOD2_4907178,105.059728500715,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,15,DEBY_LOD2_4907206,2,DEBY_LOD2_4907178,201.936085496385,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,16,DEBY_LOD2_4908168,2,DEBY_LOD2_4907178,28.831400000012,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,17,DEBY_LOD2_4908178,2,DEBY_LOD2_4907178,113.412250000690,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,18,DEBY_LOD2_60098,2,DEBY_LOD2_4907178,195.925425002511,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,19,DEBY_LOD2_4907207,2,DEBY_LOD2_4907178,324.504100002146,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,20,DEBY_LOD2_4907165,2,DEBY_LOD2_4907178,262.121449991979,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,21,DEBY_LOD2_4907177,2,DEBY_LOD2_4907178,95.574972501028,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,22,DEBY_LOD2_4907179,2,DEBY_LOD2_4907178,160.357249996513,115.054336502701,0.000002555527,0.000000022211,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,23,DEBY_LOD2_42364665,2,DEBY_LOD2_4907178,49.277009984709,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,24,DEBY_LOD2_4906965,2,DEBY_LOD2_4907178,2621.276849989186,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,25,DEBY_LOD2_42364667,2,DEBY_LOD2_4907178,45.705168505072,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,26,DEBY_LOD2_4907176,2,DEBY_LOD2_4907178,515.386350006411,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,27,DEBY_LOD2_4907180,2,DEBY_LOD2_4907178,386.105400000310,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,28,DEBY_LOD2_4906967,2,DEBY_LOD2_4907178,2568.093900002202,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,29,DEBY_LOD2_4908023,2,DEBY_LOD2_4907178,21.912530999997,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,30,DEBY_LOD2_4908024,2,DEBY_LOD2_4907178,21.670626500449,115.054336502701,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907178,2,0.000001150543,0.008045777123,0.999930069762,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,1,DEBY_LOD2_4906966,3,DEBY_LOD2_4907183,1437.020799997199,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,2,DEBY_LOD2_4907178,3,DEBY_LOD2_4907183,192.955549999463,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,3,DEBY_LOD2_4907183,3,DEBY_LOD2_4907183,361.683100000485,181.265539496632,181.262005515798,0.999980503846,true,false,1,true,true,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,4,DEBY_LOD2_4907184,3,DEBY_LOD2_4907183,337.863561498385,181.265539496632,0.009777629223,0.000053940916,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,5,DEBY_LOD2_4907185,3,DEBY_LOD2_4907183,160.981467003157,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,6,DEBY_LOD2_4907186,3,DEBY_LOD2_4907183,167.832339000632,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,7,DEBY_LOD2_4907188,3,DEBY_LOD2_4907183,165.883249999110,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,8,DEBY_LOD2_4907195,3,DEBY_LOD2_4907183,177.838499999280,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,9,DEBY_LOD2_4907196,3,DEBY_LOD2_4907183,427.391250000066,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,10,DEBY_LOD2_4907198,3,DEBY_LOD2_4907183,359.799349996747,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,11,DEBY_LOD2_4907201,3,DEBY_LOD2_4907183,190.867050003854,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,12,DEBY_LOD2_4907202,3,DEBY_LOD2_4907183,160.458650001350,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,13,DEBY_LOD2_4907204,3,DEBY_LOD2_4907183,224.350300000665,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,14,DEBY_LOD2_4907205,3,DEBY_LOD2_4907183,105.059728500715,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,15,DEBY_LOD2_4907206,3,DEBY_LOD2_4907183,201.936085496385,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,16,DEBY_LOD2_4908168,3,DEBY_LOD2_4907183,28.831400000012,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,17,DEBY_LOD2_4908178,3,DEBY_LOD2_4907183,113.412250000690,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,18,DEBY_LOD2_60098,3,DEBY_LOD2_4907183,195.925425002511,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,19,DEBY_LOD2_4907207,3,DEBY_LOD2_4907183,324.504100002146,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,20,DEBY_LOD2_4907165,3,DEBY_LOD2_4907183,262.121449991979,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,21,DEBY_LOD2_4907177,3,DEBY_LOD2_4907183,95.574972501028,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,22,DEBY_LOD2_4907179,3,DEBY_LOD2_4907183,160.357249996513,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,23,DEBY_LOD2_42364665,3,DEBY_LOD2_4907183,49.277009984709,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,24,DEBY_LOD2_4906965,3,DEBY_LOD2_4907183,2621.276849989186,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,25,DEBY_LOD2_42364667,3,DEBY_LOD2_4907183,45.705168505072,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,26,DEBY_LOD2_4907176,3,DEBY_LOD2_4907183,515.386350006411,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,27,DEBY_LOD2_4907180,3,DEBY_LOD2_4907183,386.105400000310,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,28,DEBY_LOD2_4906967,3,DEBY_LOD2_4907183,2568.093900002202,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,29,DEBY_LOD2_4908023,3,DEBY_LOD2_4907183,21.912530999997,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,30,DEBY_LOD2_4908024,3,DEBY_LOD2_4907183,21.670626500449,181.265539496632,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907183,3,0.000001812655,0.003533981043,0.999980503845,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,1,DEBY_LOD2_4906966,4,DEBY_LOD2_4907184,1437.020799997199,305.028077998907,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907184,4,0.000003050281,0.052224347464,0.999828788393,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,2,DEBY_LOD2_4907178,4,DEBY_LOD2_4907184,192.955549999463,305.028077998907,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907184,4,0.000003050281,0.052224347464,0.999828788393,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,3,DEBY_LOD2_4907183,4,DEBY_LOD2_4907184,361.683100000485,305.028077998907,0.023231520088,0.000076161907,false,false,1,false,false,DEBY_LOD2_4907184,4,0.000003050281,0.052224347464,0.999828788393,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,4,DEBY_LOD2_4907184,4,DEBY_LOD2_4907184,337.863561498385,305.028077998907,304.975853651641,0.999828788393,true,false,1,true,true,DEBY_LOD2_4907184,4,0.000003050281,0.052224347464,0.999828788393,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,5,DEBY_LOD2_4907185,4,DEBY_LOD2_4907184,160.981467003157,305.028077998907,0.027054131012,0.000088693904,false,false,1,false,false,DEBY_LOD2_4907184,4,0.000003050281,0.052224347464,0.999828788393,false
jointbuildgs.pilot_1wave.binding_matrix.v1,01,1001,6,DEBY_LOD2_4907186,4,DEBY_LOD2_4907184,167.832339000632,305.028077998907,0.000000000000,0.000000000000,false,false,1,false,false,DEBY_LOD2_4907184,4,0.000003050281,0.052224347464,0.999828788393,false
