run_id,building_id,arm,replicate,perturbation_type,perturbation_value,stage,status,reason,updated_utc,checkpoint,prepared_root,job_dir,gpu_id
gs_e5_C001_s3ap_b4907199_a1_r1,DEBY_LOD2_4907199,a1,r1,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:46:13.400285+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a1_r1,1
gs_e5_C001_s3ap_b4907199_a1_r2,DEBY_LOD2_4907199,a1,r2,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:46:13.506815+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a1_r2,0
gs_e5_C001_s3ap_b4907199_a1_r1,DEBY_LOD2_4907199,a1,r1,none,0.000000000,roofer,complete,,2026-07-15T18:46:13.994607+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a1_r1,1
gs_e5_C001_s3ap_b4907199_a1_r2,DEBY_LOD2_4907199,a1,r2,none,0.000000000,roofer,complete,,2026-07-15T18:46:14.144898+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a1_r2,0
gs_e5_C001_s3ap_b4907199_a1_r1,DEBY_LOD2_4907199,a1,r1,none,0.000000000,score,failed,exit_1,2026-07-15T18:46:14.690216+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a1_r1,1
gs_e5_C001_s3ap_b4907199_a2_r1,DEBY_LOD2_4907199,a2,r1,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:46:14.829783+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r1,1
gs_e5_C001_s3ap_b4907199_a1_r2,DEBY_LOD2_4907199,a1,r2,none,0.000000000,score,failed,exit_1,2026-07-15T18:46:14.856785+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a1_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a1_r2,0
gs_e5_C001_s3ap_b4907199_a2_r2,DEBY_LOD2_4907199,a2,r2,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:46:15.038911+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r2,0
gs_e5_C001_s3ap_b4907199_a2_r1,DEBY_LOD2_4907199,a2,r1,none,0.000000000,extract,complete,,2026-07-15T18:46:20.983943+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r1,1
gs_e5_C001_s3ap_b4907199_a2_r2,DEBY_LOD2_4907199,a2,r2,none,0.000000000,extract,complete,,2026-07-15T18:46:21.196736+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r2,0
gs_e5_C001_s3ap_b4907199_a2_r1,DEBY_LOD2_4907199,a2,r1,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:46:22.122968+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r1,1
gs_e5_C001_s3ap_b4907199_a2_r2,DEBY_LOD2_4907199,a2,r2,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:46:22.331430+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r2,0
gs_e5_C001_s3ap_b4907199_a2_r1,DEBY_LOD2_4907199,a2,r1,none,0.000000000,roofer,complete,,2026-07-15T18:46:22.744502+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r1,1
gs_e5_C001_s3ap_b4907199_a2_r2,DEBY_LOD2_4907199,a2,r2,none,0.000000000,roofer,complete,,2026-07-15T18:46:22.990826+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r2,0
gs_e5_C001_s3ap_b4907199_a2_r1,DEBY_LOD2_4907199,a2,r1,none,0.000000000,score,failed,exit_1,2026-07-15T18:46:23.431420+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r1,1
gs_e5_C001_s3ap_b8568391_a0_r1,DEBY_LOD2_8568391,a0,r1,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:46:23.570022+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r1,1
gs_e5_C001_s3ap_b4907199_a2_r2,DEBY_LOD2_4907199,a2,r2,none,0.000000000,score,failed,exit_1,2026-07-15T18:46:23.725019+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b4907199_a2_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_4907199,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b4907199_a2_r2,0
gs_e5_C001_s3ap_b8568391_a0_r2,DEBY_LOD2_8568391,a0,r2,none,0.000000000,checkpoint_gate,complete,,2026-07-15T18:46:23.852904+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r2,0
gs_e5_C001_s3ap_b8568391_a0_r1,DEBY_LOD2_8568391,a0,r1,none,0.000000000,extract,complete,,2026-07-15T18:46:29.482263+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r1,1
gs_e5_C001_s3ap_b8568391_a0_r2,DEBY_LOD2_8568391,a0,r2,none,0.000000000,extract,complete,,2026-07-15T18:46:29.641849+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r2,0
gs_e5_C001_s3ap_b8568391_a0_r1,DEBY_LOD2_8568391,a0,r1,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:46:30.450192+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r1,1
gs_e5_C001_s3ap_b8568391_a0_r2,DEBY_LOD2_8568391,a0,r2,none,0.000000000,prepare_roofer,prepared,,2026-07-15T18:46:30.620243+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r2,0
gs_e5_C001_s3ap_b8568391_a0_r1,DEBY_LOD2_8568391,a0,r1,none,0.000000000,roofer,complete,,2026-07-15T18:46:31.032907+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r1,1
gs_e5_C001_s3ap_b8568391_a0_r2,DEBY_LOD2_8568391,a0,r2,none,0.000000000,roofer,complete,,2026-07-15T18:46:31.256903+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r2,0
gs_e5_C001_s3ap_b8568391_a0_r1,DEBY_LOD2_8568391,a0,r1,none,0.000000000,score,failed,exit_1,2026-07-15T18:46:31.727543+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,height,-0.500000000,checkpoint_gate,complete,,2026-07-15T18:46:31.876769+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568391_a0_r2,DEBY_LOD2_8568391,a0,r2,none,0.000000000,score,failed,exit_1,2026-07-15T18:46:31.958742+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a0_r2/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a0_r2,0
gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,DEBY_LOD2_8568391,a1,r1,height,-1.000000000,checkpoint_gate,complete,,2026-07-15T18:46:32.107902+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,height,-0.500000000,extract,complete,,2026-07-15T18:46:37.776131+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,DEBY_LOD2_8568391,a1,r1,height,-1.000000000,extract,complete,,2026-07-15T18:46:37.967654+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,height,-0.500000000,prepare_roofer,prepared,,2026-07-15T18:46:38.703664+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,DEBY_LOD2_8568391,a1,r1,height,-1.000000000,prepare_roofer,prepared,,2026-07-15T18:46:38.927838+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,height,-0.500000000,roofer,complete,,2026-07-15T18:46:39.248191+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,DEBY_LOD2_8568391,a1,r1,height,-1.000000000,roofer,complete,,2026-07-15T18:46:39.546150+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,height,-0.500000000,score,failed,exit_1,2026-07-15T18:46:40.003512+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,DEBY_LOD2_8568391,a1,r1,height,-2.000000000,checkpoint_gate,complete,,2026-07-15T18:46:40.128758+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,DEBY_LOD2_8568391,a1,r1,height,-1.000000000,score,failed,exit_1,2026-07-15T18:46:40.354852+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,DEBY_LOD2_8568391,a1,r1,height,-4.000000000,checkpoint_gate,complete,,2026-07-15T18:46:40.504041+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,DEBY_LOD2_8568391,a1,r1,height,-2.000000000,extract,complete,,2026-07-15T18:46:46.006834+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,DEBY_LOD2_8568391,a1,r1,height,-4.000000000,extract,complete,,2026-07-15T18:46:46.283299+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,DEBY_LOD2_8568391,a1,r1,height,-2.000000000,prepare_roofer,prepared,,2026-07-15T18:46:46.932647+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,DEBY_LOD2_8568391,a1,r1,height,-4.000000000,prepare_roofer,no_roof_evidence,,2026-07-15T18:46:47.056797+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,DEBY_LOD2_8568391,a1,r1,height,-4.000000000,roofer,not_run,no_roof_evidence,2026-07-15T18:46:47.140018+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,DEBY_LOD2_8568391,a1,r1,height,-2.000000000,roofer,complete,,2026-07-15T18:46:47.460524+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,DEBY_LOD2_8568391,a1,r1,height,-2.000000000,score,failed,exit_1,2026-07-15T18:46:48.157657+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,DEBY_LOD2_8568391,a1,r1,height,0.500000000,checkpoint_gate,complete,,2026-07-15T18:46:48.335190+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,DEBY_LOD2_8568391,a1,r1,height,0.500000000,extract,complete,,2026-07-15T18:46:54.130103+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,DEBY_LOD2_8568391,a1,r1,height,0.500000000,prepare_roofer,prepared,,2026-07-15T18:46:55.070520+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,DEBY_LOD2_8568391,a1,r1,height,-4.000000000,score,partial_no_scored_roof_points,no_roof_evidence,2026-07-15T18:46:55.230774+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_m4_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,DEBY_LOD2_8568391,a1,r1,height,1.000000000,checkpoint_gate,complete,,2026-07-15T18:46:55.398891+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,DEBY_LOD2_8568391,a1,r1,height,0.500000000,roofer,complete,,2026-07-15T18:46:55.613724+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,DEBY_LOD2_8568391,a1,r1,height,0.500000000,score,failed,exit_1,2026-07-15T18:46:56.421912+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p0p5_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,DEBY_LOD2_8568391,a1,r1,height,2.000000000,checkpoint_gate,complete,,2026-07-15T18:46:56.667572+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,1
gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,DEBY_LOD2_8568391,a1,r1,height,1.000000000,extract,complete,,2026-07-15T18:47:01.234316+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,DEBY_LOD2_8568391,a1,r1,height,1.000000000,prepare_roofer,prepared,,2026-07-15T18:47:02.141420+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p1_r1,0
gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,DEBY_LOD2_8568391,a1,r1,height,2.000000000,extract,complete,,2026-07-15T18:47:02.617331+00:00,results/tum_transfer/e5_s3ap_phase2/runs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1/ckpt/final.pt,results/tum_transfer/e5_s3ap_phase2/prepared/DEBY_LOD2_8568391,results/tum_transfer/e5_s3ap_phase3/jobs/gs_e5_C001_s3ap_b8568391_a1_dz_p2_r1,1
