setting,run_name,arm,replicate,min_obs,voxel_m,sor,sor_std,stage,building_id,occupied_cells,grid_total_cells,coverage_frac
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,670,673,0.9955423476968797
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,664,664,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,850,850,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,710,710,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1438,1438,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,393,393,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,641,641,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,114,114,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,454,454,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,466,474,0.9831223628691983
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,221,221,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,24,24,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,387,402,0.9626865671641791
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,45,48,0.9375
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,253,260,0.9730769230769231
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,647,784,0.8252551020408163
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,586,644,0.9099378881987578
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,552,673,0.8202080237741456
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,419,664,0.6310240963855421
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,663,850,0.78
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,657,710,0.9253521126760563
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,1302,1438,0.9054242002781642
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,196,393,0.49872773536895676
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,499,641,0.7784711388455539
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,102,114,0.8947368421052632
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,321,454,0.7070484581497798
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,128,474,0.270042194092827
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,152,221,0.6877828054298643
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,24,24,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,94,402,0.23383084577114427
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,30,48,0.625
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,138,260,0.5307692307692308
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,483,784,0.6160714285714286
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,461,644,0.7158385093167702
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,365,673,0.5423476968796433
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,212,664,0.3192771084337349
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,372,850,0.4376470588235294
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,506,710,0.7126760563380282
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,983,1438,0.6835883171070932
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,146,393,0.37150127226463103
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,407,641,0.6349453978159126
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,78,114,0.6842105263157895
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,295,454,0.6497797356828194
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,30,474,0.06329113924050633
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,78,221,0.35294117647058826
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,24,24,1.0
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,4,402,0.009950248756218905
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,11,48,0.22916666666666666
minobs2,gs_e5_C001_acmp_r2,acmp,r2,2,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,74,260,0.2846153846153846
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,784,784,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,672,673,0.9985141158989599
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,663,664,0.9984939759036144
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,831,850,0.9776470588235294
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,710,710,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1437,1438,0.9993045897079277
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,393,393,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,641,641,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,114,114,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,454,454,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,465,474,0.9810126582278481
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,221,221,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,24,24,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,385,402,0.9577114427860697
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,48,48,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,260,260,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,784,784,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,672,673,0.9985141158989599
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,663,664,0.9984939759036144
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,831,850,0.9776470588235294
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,710,710,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,1437,1438,0.9993045897079277
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,393,393,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,641,641,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,114,114,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,454,454,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,465,474,0.9810126582278481
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,221,221,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,24,24,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,385,402,0.9577114427860697
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,48,48,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,260,260,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,780,784,0.9948979591836735
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,667,673,0.9910846953937593
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,601,664,0.9051204819277109
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,650,850,0.7647058823529411
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,710,710,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,1431,1438,0.9951321279554938
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,389,393,0.989821882951654
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,641,641,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,113,114,0.9912280701754386
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,454,454,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,393,474,0.8291139240506329
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,221,221,1.0
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,23,24,0.9583333333333334
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,351,402,0.8731343283582089
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,46,48,0.9583333333333334
minobs1,gs_e5_C001_sparse_r1,sparse,r1,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,260,260,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,782,784,0.9974489795918368
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,668,673,0.9925705794947994
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,661,664,0.9954819277108434
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,848,850,0.9976470588235294
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,710,710,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1437,1438,0.9993045897079277
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,393,393,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,638,641,0.9953198127925117
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,114,114,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,450,454,0.9911894273127754
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,474,474,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,220,221,0.995475113122172
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,24,24,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,402,402,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,48,48,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,260,260,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,782,784,0.9974489795918368
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,668,673,0.9925705794947994
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,661,664,0.9954819277108434
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,848,850,0.9976470588235294
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,710,710,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,1437,1438,0.9993045897079277
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,393,393,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,638,641,0.9953198127925117
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,114,114,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,450,454,0.9911894273127754
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,474,474,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,220,221,0.995475113122172
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,24,24,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,402,402,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,48,48,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,260,260,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,778,784,0.9923469387755102
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,605,673,0.8989598811292719
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,621,664,0.9352409638554217
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,794,850,0.9341176470588235
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,710,710,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,1425,1438,0.9909596662030598
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,392,393,0.9974554707379135
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,633,641,0.9875195007800313
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,114,114,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,450,454,0.9911894273127754
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,442,474,0.9324894514767933
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,216,221,0.9773755656108597
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,24,24,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,379,402,0.9427860696517413
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,48,48,1.0
minobs1,gs_e5_C001_sparse_r2,sparse,r2,1,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,260,260,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,784,784,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,673,673,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,664,664,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,850,850,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,710,710,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1438,1438,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,387,393,0.9847328244274809
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,641,641,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,114,114,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,454,454,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,468,474,0.9873417721518988
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,221,221,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,24,24,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,400,402,0.9950248756218906
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,48,48,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,255,260,0.9807692307692307
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,784,784,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,643,644,0.9984472049689441
minobs1,gs_e5_C001_dense_r1,dense,r1,1,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,673,673,1.0
