building_id,priority_rank,priority_group,primary_assignment,queue_inclusion_reason,status,failure_reason,measurement_complete,selected_dlt_point_count,footprint_inside_point_count,inside_z_median_m,inside_z_mad_m,inside_z_median_local_m,inside_z_mad_local_m,coverage_grid_m,coverage_eligible_cell_count,coverage_occupied_cell_count,coverage_ratio,selected_pair_count,completed_pair_count,eligible_pair_count,nonzero_inside_pair_count,failed_pair_count,pending_pair_count,reciprocal_match_count,border_match_count,dlt_finite_count,positive_depth_count,reprojection_2px_count,crop_source_inventory,camera_branch_inventory,frame_source_inventory,camera_model_inventory,world_frame_inventory,triangulation_rule_inventory,sparse_v2_status,sparse_v2_selected_dlt_point_count,sparse_v2_footprint_inside_point_count,sparse_v2_inside_z_median_m,sparse_v2_inside_z_mad_m,sparse_v2_score,sparse_v2_reference_json,reproduction_check_required,reproduction_expected_selected_dlt_point_count,reproduction_expected_footprint_inside_point_count,reproduction_expected_inside_z_median_m,reproduction_check_passed,elapsed_seconds,elapsed_seconds_this_invocation,completed_utc,model_id,model_revision,model_sha256,docker_image_id,raw_definition,match_rule,triangulation_rule,pooling_rule,footprint_role,lod2_role,crs,new_mast3r_inference_runs,cache_reuse_runs,learning_runs_started,new_inference_type,job_sha256,input_fingerprint,census_role,anchor_status,inference_execution_this_census,source_measurement_path,source_measurement_sha256,source_measurement_git_commit,pair_selection_rule,reprojection_threshold_px,reference_lod2_role,new_inference_allowlist
DEBY_LOD2_4907021,11,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,1028,0,,,,,0.500000,1085,0,0.000000,10,10,10,0,0,0,4152,3542,3542,3225,1028,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,7.888200,8.517894,2026-07-20T07:28:16.848590+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,08fceb72534d74581ccc575249c8ebdb74ce2d9d005c774693f1f0d53244466d,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907022,12,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,940,0,,,,,0.500000,1048,0,0.000000,10,10,7,0,0,0,2287,2075,2075,2075,940,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,7.039031,7.701310,2026-07-20T07:28:24.690285+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,7d2eec302a9b7cd1768c215e1bb99a71440982eacd6f6f56680fa1df05acdf38,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907027,13,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,13,0,,,,,0.500000,1146,0,0.000000,10,10,7,0,0,0,1183,953,953,795,13,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.418945,7.068680,2026-07-20T07:28:31.928835+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,7654285c24a2740e6c33dc90156fd401f9c3805dead764d5d3a2cc57565d470b,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907030,14,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,0,0,,,,,0.500000,779,0,0.000000,10,10,10,0,0,0,518,400,400,250,0,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.945940,7.607343,2026-07-20T07:28:39.667111+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,1d47593736dbbcce369cac8c4f604e371bde6ae52b68e17d8f3a3b34a3776bdd,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907031,15,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,ineligible_no_summary_pair,eligible_nondegenerate_completed_pairs=0,false,0,0,,,,,0.500000,721,0,0.000000,10,10,0,0,0,0,0,0,0,0,0,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,8.663588,9.235014,,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,f203a47ce00e00c4604a0f6a34565cffb76b9587560fcf0cba7b52899ae4e05c,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,unmeasurable,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907032,16,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,2598,319,-26.392902,0.785923,-26.392902,0.785923,0.500000,1619,241,0.148857,10,10,9,1,0,0,3575,3297,3297,2711,2598,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.994696,7.884226,2026-07-20T07:28:57.063176+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,1364feb4236515cebccd7b91f6dca90c2723481bb2bf71ae41100b70eefe2ab8,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907033,17,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,2799,355,-24.096349,1.377241,-24.096349,1.377241,0.500000,573,193,0.336824,10,10,7,2,0,0,12615,12203,12203,12203,2799,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.406617,7.270153,2026-07-20T07:29:04.434230+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,f9ae6249e05a8f9ebc11b25ba7348802baad6632ad83f4ba99b431427e9f0f16,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907034,18,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,135,41,-17.963860,0.529169,-17.963860,0.529169,0.500000,2361,23,0.009742,10,10,7,3,0,0,1454,1223,1223,1186,135,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.681533,7.498316,2026-07-20T07:29:12.194483+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,33dbd79644b30309af4c72b7fa5ae813d962e1e55eb493fbe8583de370ca0727,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907036,19,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,2792,403,-24.418455,1.729978,-24.418455,1.729978,0.500000,825,233,0.282424,10,10,9,2,0,0,11848,11272,11272,11245,2792,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.343265,7.137481,2026-07-20T07:29:19.528155+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,81d2be8f08e65710d4ceaa52c598dcbf091b1c4fdd1a7a31e9412a4f71b74c52,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
DEBY_LOD2_4907167,20,manual_label_nonsmall,dense_failure_census,canonical_raw_lidar_assembled_and_raw_dense_failed_and_not_previously_measured,complete,,true,5746,2688,-25.084966,1.270808,-25.084966,1.270808,0.500000,892,436,0.488789,10,10,4,3,0,0,7301,7087,7087,7000,5746,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.406702,7.146728,2026-07-20T07:29:26.807562+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,census_FM_dense_dial_2px_only,66f52b8351069c474be9ed189adb9485c90581daf354e771944b7cdf9f472961,8d7a4d7cf77f0e01eaeff3207cb9e35375657852cd33e62060b91934eb822df8,fixed_dense_failure_census,measured,new_inference,phases/p2-gsjso/runs/20260720_anchor_census/anchor_census_inference_measurements.csv,e83d0b56366b1a6c6cee25151687b48e44b1664d3a6ba33afa9dd1aa6bc038b5,c636c1804ae2b91882f56bf077fc2f9228dcd149,R1prime same 10-pair address/ranking; cross-acquisition-minute-block and fixed-camera-centre baseline >0.06m pooling,2.000000,projection and classification only,census_FM_dense_dial_2px_only
