input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
P0,DEBY_LOD2_4907199,failure,lod11_fallback,True,lod11_fallback,False,unknown,8.000000,0.000000,0.142004,None,True,True,[]
P0,DEBY_LOD2_8568391,failure,lod11_fallback,True,lod11_fallback,False,unknown,8.211321,0.000000,0.052079,None,True,True,[]
P0,DEBY_LOD2_8568392,failure,lod11_fallback,True,lod11_fallback,False,unknown,9.513514,0.000000,0.594145,None,True,True,[]
