setting,run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
minobs2,gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1-minobs2,DEBY_LOD2_4908168,failure,missing_lod22_geometry,True,standard,False,slanted,37.729729,0.675439,0.000000,3,False,True,[]
minobs2,gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1-minobs2,DEBY_LOD2_4908178,success,success,True,standard,False,multiple horizontal,56.705883,0.662996,23.168594,3,True,True,[]
minobs2,gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1-minobs2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940928,,0,False,True,[]
minobs2,gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1-minobs2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,82.347664,0.317602,1.643017,21,True,True,[]
minobs2,gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1-minobs2,DEBY_LOD2_8568391,success,success,True,standard,False,slanted,43.354839,0.579186,0.069707,5,True,True,[]
minobs2,gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1-minobs2,DEBY_LOD2_8568392,success,success,True,standard,False,horizontal,17.333334,0.750000,4.412886,1,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.937811,,0,False,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_108247350,success,success,True,standard,False,horizontal,58.000000,0.750000,0.184120,1,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,72.528305,0.796154,5.214341,1,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1891.985229,0.000000,5.130434,44,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=53"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=60"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=78"",""info"":""""}]"
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,215.076920,0.273292,3.924094,30,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,82.215385,0.517804,2.165537,15,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907188,success,success,True,standard,False,slanted,100.141411,0.701807,0.979932,13,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907194,success,success,True,standard,False,slanted,53.935482,0.599295,6.322474,21,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,116.626396,0.370423,10.003961,21,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,135.510727,0.351878,11.544696,42,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907199,success,success,True,standard,False,slanted,70.000000,0.872774,12.482668,1,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4907202,failure,val3dity_invalid,True,standard,False,slanted,206.909088,0.313573,5.270581,12,True,False,"[{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location close to: (690808, 5.33603e+06, 564.075)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location close to: (690809, 5.33603e+06, 564.075)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location close to: (690807, 5.33602e+06, 558.891)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location close to: (690808, 5.33602e+06, 558.891)""}]"
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4908168,success,success,True,standard,False,horizontal,174.428574,0.754386,15.572356,1,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,horizontal,173.282059,0.140969,5.797423,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face="",""info"":""Location hole: (690799, 5.33605e+06, 564.075)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face="",""info"":""Location hole: (690795, 5.33604e+06, 564.075)""}]"
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940928,,0,False,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,72.136360,0.326531,2.515787,27,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_8568391,success,success,True,standard,False,slanted,70.562500,0.420814,0.141069,2,True,True,[]
minobs2,gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2-minobs2,DEBY_LOD2_8568392,success,success,True,standard,False,horizontal,154.000000,0.000000,0.034526,1,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_108247349,success,success,True,standard,False,slanted,39.263157,0.810945,1.819259,4,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_108247350,success,success,True,standard,False,slanted,42.666668,0.562500,14.018522,1,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,70.793648,0.757692,10.314706,2,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1944.511841,0.000000,5.303334,48,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907185,failure,val3dity_invalid,True,standard,False,slanted,213.677414,0.133540,9.131905,36,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=28"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=30"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=31"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=43"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=65"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=66"",""info"":""""}]"
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,98.949600,0.440653,2.480265,24,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907188,success,success,True,standard,False,slanted,74.279243,0.600904,10.873852,18,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907194,success,success,True,standard,False,slanted,51.891891,0.652174,5.119265,21,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,116.432205,0.335211,3.895117,31,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,110.004311,0.354659,7.655009,68,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907199,failure,val3dity_invalid,True,standard,False,slanted,124.925377,0.659033,19.583124,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907199-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33606e+06, 563.625)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907199-0|geom=0|shell=0|face="",""info"":""Location hole: (690790, 5.33605e+06, 563.625)""}]"
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,97.477829,0.683307,31.927814,5,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4908168,success,success,True,standard,False,slanted,273.964905,0.500000,21.043184,1,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4908178,success,success,True,standard,False,slanted,126.895622,0.345815,21.602453,6,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_4908179,success,success,True,standard,False,slanted,44.860214,0.803797,9.281079,5,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_60098,failure,val3dity_invalid,True,standard,False,slanted,96.302818,0.275510,4.418476,23,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_60098-0|geom=0|shell=0|face=6"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_60098-0|geom=0|shell=0|face=29"",""info"":""""}]"
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_8568391,success,success,True,standard,False,slanted,40.000000,0.841629,3.378520,2,True,True,[]
minobs2,gs_e5_C001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-minobs2,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.958333,,0,False,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,7.034483,0.927861,,0,False,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_108247350,success,success,True,standard,False,slanted,36.799999,0.791667,5.638344,1,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,56.380951,0.676923,12.785659,2,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1934.686401,0.000000,5.895834,46,True,False,"[{""code"":104,""description"":""RING_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=95"",""info"":""ring self-intersects or is collapsed to a line""}]"
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907185,failure,val3dity_invalid,True,standard,False,slanted,226.596954,0.287267,7.727952,23,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=39"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=41"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=54"",""info"":""""}]"
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,89.102043,0.418398,7.409749,19,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907188,success,success,True,standard,False,slanted,82.871368,0.637048,8.615902,15,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907194,success,success,True,standard,False,slanted,51.432835,0.527615,10.461417,21,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,104.884537,0.280282,5.440826,25,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,119.948715,0.294854,12.484338,42,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907199,failure,val3dity_invalid,True,standard,False,slanted,108.774193,0.605598,16.252504,4,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907199-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33606e+06, 561.575)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907199-0|geom=0|shell=0|face="",""info"":""Location hole: (690790, 5.33605e+06, 561.575)""}]"
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4907202,failure,val3dity_invalid,True,standard,False,slanted,216.457428,0.358814,6.952053,9,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690810, 5.33603e+06, 557.924)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face="",""info"":""Location hole: (690809, 5.33602e+06, 557.924)""}]"
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4908168,failure,val3dity_invalid,True,standard,False,slanted,256.372101,0.245614,3.847138,1,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908168-0|geom=0"",""info"":""Shell #0""}]"
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,slanted,291.662170,0.348018,16.442928,5,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face=14"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face=16"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face=21"",""info"":""""}]"
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_4908179,success,success,True,standard,False,slanted,24.786884,0.871308,3.628256,1,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,83.426323,0.350765,4.144796,21,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_8568391,success,success,True,standard,False,slanted,63.818180,0.601810,17.918032,5,True,True,[]
minobs2,gs_e5_C001_acmp_r2,acmp,r2,run_1,GS-acmp-r2-minobs2,DEBY_LOD2_8568392,success,success,True,standard,False,multiple horizontal,74.333336,0.000000,0.318893,2,True,True,[]
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_108247349,success,success,True,standard,False,slanted,269.750000,0.124378,2.506242,27,True,True,[]
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_108247350,success,success,True,standard,False,slanted,535.744690,0.020833,1.009677,4,True,True,[]
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,537.061523,0.000000,2.094435,15,True,True,[]
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,4597.639160,0.000000,2.279066,62,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=40"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=119"",""info"":""""},{""code"":104,""description"":""RING_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=312"",""info"":""ring self-intersects or is collapsed to a line""},{""code"":203,""description"":""NON_PLANAR_POLYGON_DISTANCE_PLANE"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=302"",""info"":""distance to fitted plane: 0.631955 (tolerance=0.01)""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907185,failure,val3dity_invalid,True,standard,False,slanted,2202.428467,0.000000,2.173341,37,True,False,"[{""code"":104,""description"":""RING_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907185-0|geom=0|shell=0|face=303"",""info"":""ring self-intersects or is collapsed to a line""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907186,failure,val3dity_invalid,True,standard,False,slanted,743.013428,0.007418,2.014905,39,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907186-0|geom=0|shell=0|face=12"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907186-0|geom=0|shell=0|face=100"",""info"":""""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,572.902161,0.091867,1.136248,44,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face=88"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face=89"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face=109"",""info"":""""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907194,failure,val3dity_invalid,True,standard,False,slanted,250.222885,0.219741,1.184207,49,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907194-0|geom=0|shell=0|face=62"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4907194-0|geom=0|shell=0|face=106"",""info"":""""},{""code"":307,""description"":""POLYGON_WRONG_ORIENTATION"",""id"":""coid=DEBY_LOD2_4907194-0|geom=0|shell=0|face=34"",""info"":""""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,859.909851,0.000000,1.728326,52,True,True,[]
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907198,failure,val3dity_invalid,True,standard,False,slanted,1216.656860,0.004868,2.277452,70,True,False,"[{""code"":104,""description"":""RING_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907198-0|geom=0|shell=0|face=421"",""info"":""ring self-intersects or is collapsed to a line""},{""code"":104,""description"":""RING_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907198-0|geom=0|shell=0|face=426"",""info"":""ring self-intersects or is collapsed to a line""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907199,success,success,True,standard,False,slanted,935.682861,0.005089,1.626819,26,True,True,[]
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4907202,failure,val3dity_invalid,True,standard,False,slanted,1667.744141,0.000000,2.435962,29,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face=90"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face=106"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face=161"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face=191"",""info"":""""},{""code"":203,""description"":""NON_PLANAR_POLYGON_DISTANCE_PLANE"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face=179"",""info"":""distance to fitted plane: 0.0371695 (tolerance=0.01)""},{""code"":203,""description"":""NON_PLANAR_POLYGON_DISTANCE_PLANE"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face=182"",""info"":""distance to fitted plane: 0.0941143 (tolerance=0.01)""},{""code"":203,""description"":""NON_PLANAR_POLYGON_DISTANCE_PLANE"",""id"":""coid=DEBY_LOD2_4907202-0|geom=0|shell=0|face=187"",""info"":""distance to fitted plane: 0.275888 (tolerance=0.01)""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4908168,failure,val3dity_invalid,True,standard,False,slanted,1690.947388,0.000000,38.348167,4,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908168-0|geom=0"",""info"":""Shell #0""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,slanted,1445.700439,0.000000,1.808985,13,True,False,"[{""code"":104,""description"":""RING_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face=103"",""info"":""ring self-intersects or is collapsed to a line""},{""code"":203,""description"":""NON_PLANAR_POLYGON_DISTANCE_PLANE"",""id"":""coid=DEBY_LOD2_4908178-0|geom=0|shell=0|face=107"",""info"":""distance to fitted plane: 0.0230718 (tolerance=0.01)""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_4908179,failure,val3dity_invalid,True,standard,False,slanted,309.888336,0.168776,1.060907,27,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908179-0|geom=0|shell=0|face=31"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908179-0|geom=0|shell=0|face=58"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908179-0|geom=0|shell=0|face=58"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908179-0|geom=0|shell=0|face=68"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_4908179-0|geom=0|shell=0|face=68"",""info"":""""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_60098,failure,val3dity_invalid,True,standard,False,slanted,1140.958984,0.005102,2.105269,36,True,False,"[{""code"":104,""description"":""RING_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_60098-0|geom=0|shell=0|face=324"",""info"":""ring self-intersects or is collapsed to a line""},{""code"":203,""description"":""NON_PLANAR_POLYGON_DISTANCE_PLANE"",""id"":""coid=DEBY_LOD2_60098-0|geom=0|shell=0|face=323"",""info"":""distance to fitted plane: 0.0677509 (tolerance=0.01)""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_8568391,failure,val3dity_invalid,True,standard,False,slanted,953.701355,0.000000,1.644753,12,True,False,"[{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_8568391-0|geom=0|shell=0|face=79"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_8568391-0|geom=0|shell=0|face=79"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_8568391-0|geom=0|shell=0|face=80"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_8568391-0|geom=0|shell=0|face=80"",""info"":""""},{""code"":303,""description"":""NON_MANIFOLD_CASE"",""id"":""coid=DEBY_LOD2_8568391-0|geom=0|shell=0|face=101"",""info"":""""}]"
minobs1,gs_e5_C001_sparse_r1,sparse,r1,run_1,GS-sparse-r1-minobs1,DEBY_LOD2_8568392,success,success,True,standard,False,slanted,429.500000,0.000000,18.910946,4,True,True,[]
minobs1,gs_e5_C001_sparse_r2,sparse,r2,run_1,GS-sparse-r2-minobs1,DEBY_LOD2_108247349,success,success,True,standard,False,slanted,277.256531,0.049751,2.628877,14,True,True,[]
