setting,run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_108247349,success,success,True,standard,False,slanted,13.900000,0.900497,0.361757,2,True,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,7.000000,0.916667,,0,False,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_108247351,failure,val3dity_invalid,True,standard,False,slanted,11.040000,0.903846,1.677685,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_108247351-0|geom=0|shell=0|face="",""info"":""Location hole: (690797, 5.33607e+06, 577.424)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_108247351-0|geom=0|shell=0|face="",""info"":""Location hole: (690792, 5.33607e+06, 577.424)""}]"
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1163.168579,0.000000,0.837785,30,True,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,80.754211,0.538820,0.722365,15,True,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907186,failure,val3dity_invalid,True,standard,False,slanted,48.769230,0.807122,2.250668,8,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907186-0|geom=0|shell=0|face="",""info"":""Location hole: (690811, 5.3361e+06, 577.025)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907186-0|geom=0|shell=0|face="",""info"":""Location hole: (690810, 5.3361e+06, 577.025)""}]"
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,87.377777,0.864458,16.933580,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690788, 5.33611e+06, 577.625)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 577.625)""}]"
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907194,success,success,True,standard,False,slanted,19.650793,0.851939,10.467146,6,True,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,57.338402,0.629577,1.795478,7,True,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,56.704174,0.616829,0.679420,19,True,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,31.900000,0.898219,,0,False,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4907202,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.990640,,0,False,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.947368,,0,False,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4908178,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.938326,,0,False,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_4908179,success,success,True,standard,False,slanted,14.640000,0.894515,0.640102,2,True,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_60098,failure,val3dity_invalid,True,standard,False,slanted,28.164103,0.751276,1.174646,11,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_60098-0|geom=0|shell=0|face="",""info"":""Location hole: (690824, 5.33609e+06, 574.775)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_60098-0|geom=0|shell=0|face="",""info"":""Location hole: (690828, 5.33611e+06, 574.775)""}]"
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.986425,,0,False,True,[]
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,run_1,GS-dense-r1-base,DEBY_LOD2_8568392,failure,roofer_skip_no_3d_geometry,True,skip,False,unknown,0.000000,1.000000,,None,False,True,[]
