run_name,arm,replicate,n_gaussians,opacity_p05,opacity_p50,opacity_p95,opacity_below_prune005_frac,inplane_ratio_p50,inplane_ratio_p95,elongated_ratio_gt10_frac,elongated_ratio_gt20_frac,scale_inplane_p95_m,seed_distance_p50_m,seed_distance_p90_m,off_seed_gt1m_proxy_frac,off_seed_gt2m_proxy_frac
gs_e5_C001_s1_sparse_r1,sparse,r1,3414807,0.002481809654273093,0.010011982172727585,0.9814843416213989,0.40845207357253277,7.558713912963867,47.24955673217771,0.4098527383831648,0.20450409056792962,1.032478189468381,101.19342807304722,154.0403344244522,0.9545,0.94356
gs_e5_C001_s1_dense_r1,dense,r1,1010777,0.0031911471392959355,0.14280220866203308,0.9956701040267945,0.23360543423524674,3.8776447772979736,29.897582626342768,0.24195940350839007,0.09986970419785966,1.4171428442001337,30.455826845894933,111.219648183825,0.690765,0.644395
gs_e5_C001_s1_acmp_r1,acmp,r1,3100243,0.002323021390475333,0.007650267332792282,0.9839760899543761,0.45238840955370274,5.759161472320557,44.85932350158685,0.34715440047763996,0.17681710756221367,0.9992473304271694,109.3233152645521,157.16341259837233,0.87319,0.852905
