schema,row_type,task_id,building_id,processing_order,tier,cohort,preprocess_manifest,preprocess_manifest_sha256,seed_las,seed_las_sha256,seed_point_count,seed_class2_count,seed_class6_count,seed_downsample_applied,seed_crs,seed_vertical_datum,classification_method,classification_geometry_changed,classification_classes_changed,classification_receipt,classification_receipt_sha256,footprint,footprint_sha256,roofer_image,roofer_parameters,roofer_invocation,roofer_invocation_sha256,roofer_receipt,roofer_receipt_sha256,roofer_wall_seconds,roofer_feature_present,rf_success,rf_pointcloud_unusable,rf_extrusion_mode,assembly_lod2_success,assembly_reason,has_lod22_geometry,lod1_fallback,canonical_combined_status,canonical_combined_reason,val3dity_report_feature_present,val3dity_valid,val3dity_exit_code,val3dity_report,val3dity_report_sha256,cityjson,cityjson_sha256,cityjson_crs,geometry_roof_surface_present,plane_match_count,plane_precision,plane_recall,plane_f1,roof_face_count_model,roof_face_count_ref,face_count_ratio,roof_rms_m,roof_hausdorff_m,roof_distance_samples,roof_completeness,model_roof_xy_area_m2,reference_roof_xy_area_m2,roof_overlap_xy_area_m2,xy_alignment,xy_overlap_ratio,score_time_z_shift_m,p0_refl_has_lod22,p0_refl_val3dity_valid,p0_refl_roof_rms_m,p0_refl_roof_completeness,p0_refl_face_count_ratio,assembly_lod2_matches_p0_refl,delta_roof_rms_vs_p0_refl_m,delta_roof_completeness_vs_p0_refl,delta_face_count_ratio_vs_p0_refl,processing_difference_observation,reference_role,reference_absolute_metric_caveat,learning_runs_started,new_inference_runs,outer_parallelism,score_wall_seconds,status
jointbuildgs.fusion_w1.seed_p0prime.score.v1,building_seed_p0prime,FUS-W1-P0PRIME-20260725,DEBY_LOD2_42364609,1,height,core,phases/p2-gsjso/runs/20260724_fusion_w1/preprocess_v1/pose_28b38383a0b6d826/by_building/DEBY_LOD2_42364609/preprocess_manifest.json,6a762e5631b78b8d93cdd45819fc179882cd1eabaa8c4e8be0159b19b02344b1,phases/p2-gsjso/runs/20260724_fusion_w1/preprocess_v1/pose_28b38383a0b6d826/by_building/DEBY_LOD2_42364609/seed_epsg25832.las,f6d744892c816ea6c72fc4f5646b7cb3b6b1a943d3dcc8b59ec954c2cf7d13e6,7993,7644,349,false,EPSG:25832,orthometric,validated_preclassified_passthrough,false,false,phases/p2-gsjso/runs/20260724_fusion_w1/p0prime/by_building/DEBY_LOD2_42364609/classification_receipt.json,946ca6aceb32de861e5af0ae3309ba58e43b648c605085c500749ddf3a767485,phases/p2-gsjso/runs/20260724_fusion_w1/p0prime/by_building/DEBY_LOD2_42364609/footprint.gpkg,11b7a77c6ddac95a4b681147a0ebcfda2d88f54441a9f00210655432964d4939,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260724_fusion_w1/p0prime/by_building/DEBY_LOD2_42364609/roofer_invocation.json,b38beaa4deee7ad0fbd65bc45a28da961f6ebe3c6c1b59b83e109e8d303e588a,phases/p2-gsjso/runs/20260724_fusion_w1/p0prime/by_building/DEBY_LOD2_42364609/roofer_receipt.json,000a132a5a9161e3d3889cc654776af180e8e55c0a15cb2eabf0a2be4cd40a89,0.000000000,true,true,false,standard,true,lod22_geometry_present,true,false,success,success,true,true,0,phases/p2-gsjso/runs/20260724_fusion_w1/p0prime/by_building/DEBY_LOD2_42364609/val3dity/seed_p0prime.report.json,0a346c94c6cdb9466b3c1c0c0d0087b8808cd7d082785d384f6de3aed4bed9ef,phases/p2-gsjso/runs/20260724_fusion_w1/p0prime/by_building/DEBY_LOD2_42364609/cityjson/seed_p0prime.city.json,6f2611a6b114c53b20b67e3f87b94afb0ba1229c4a9568a7ae7287c89248bfe1,https://www.opengis.net/def/crs/EPSG/0/25832,true,1,1.000000000,1.000000000,1.000000000,1,1,1.000000000,0.089892857,0.174132822,67,0.999715443,16.442008003,16.445354998,16.440675363,aligned,1.000000000,0.000000000,true,true,0.090516271,0.999702822,1.000000000,true,-0.000623414,0.000012621,0.000000000,none_at_lod2_boolean,evaluation_only_after_roofer_output_frozen,reference GML is a laser-derived product; absolute interpretation remains reserved,0,0,1,7.016182407,MEASURED
