row_type,source_population,state,building_id,population_role,tier,surface,direction,tail_kind,capture_block,proxy_category,count,exposure_n,tail_rate_per_source_observation,share_within_population_state_tail_kind,share_within_population_state_direction_tail_kind,block_concentration_eligible,reverse_block_duplication_caveat,tail_threshold,censored_value_is_measurement,block_group_used,observation_views,moving_points_after_normal_filter
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_02,roof_edge_or_facade_proxy,26,2379,0.0109289617486,0.00176474580873,0.00330788804071,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_02,roof_interior_class6_proxy,86,2379,0.036149642707,0.00583723613656,0.010941475827,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_03,roof_edge_or_facade_proxy,8,2379,0.00336275746112,0.000542998710378,0.00101781170483,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_03,roof_interior_class6_proxy,44,2379,0.0184951660361,0.00298649290708,0.00559796437659,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_01,roof_edge_or_facade_proxy,208,2379,0.0874316939891,0.00137053997957,0.00198488434232,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_01,roof_interior_class6_proxy,197,2379,0.08280790248,0.00129805949988,0.00187991449729,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,roof_edge_or_facade_proxy,190,2379,0.0798654897016,0.00125193555826,0.001813115505,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,roof_interior_class6_proxy,194,2379,0.0815468684321,0.00127829209633,0.00185128635774,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_03,roof_edge_or_facade_proxy,236,2379,0.099201345103,0.00155503574605,0.00225208031147,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_03,roof_interior_class6_proxy,495,2379,0.208070617907,0.003261621586,0.00472364302619,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_01,roof_edge_or_facade_proxy,8,1751,0.00456881781839,0.000542998710378,0.00116397497454,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_01,roof_interior_class6_proxy,31,1751,0.0177041690463,0.00210412000271,0.00451040302633,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_02,roof_edge_or_facade_proxy,21,1803,0.0116472545757,0.00142537161474,0.00305543430816,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_02,roof_interior_class6_proxy,67,1803,0.0371602884082,0.00454761419942,0.00974829041176,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_03,roof_edge_or_facade_proxy,9,1985,0.00453400503778,0.000610873549175,0.00130947184636,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_03,roof_interior_class6_proxy,29,1985,0.0146095717884,0.00196837032512,0.0042194092827,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_01,roof_edge_or_facade_proxy,13,1751,0.00742432895488,8.56587487234e-05,0.000276754731441,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_01,roof_interior_class6_proxy,90,1751,0.0513992004569,0.000593022106546,0.00191599429459,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,roof_edge_or_facade_proxy,8,1803,0.00443704936217,5.27130761374e-05,0.000170310603964,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,roof_interior_class6_proxy,81,1803,0.044925124792,0.000533719895892,0.00172439486514,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_03,roof_edge_or_facade_proxy,315,1985,0.158690176322,0.00207557737291,0.00670598003108,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959322,trigger,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_03,roof_interior_class6_proxy,135,1985,0.0680100755668,0.000889533159819,0.00287399144189,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,matched_above_building_state_p90,capture_block_01,ground_class2_proxy,66,2496,0.0264423076923,0.00447973936062,0.00839694656489,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,matched_above_building_state_p90,capture_block_02,ground_class2_proxy,141,2496,0.0564903846154,0.00957035227041,0.0179389312977,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,matched_above_building_state_p90,capture_block_03,ground_class2_proxy,180,2496,0.0721153846154,0.0122174709835,0.0229007633588,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_01,above_ground_vegetation_or_moving_clutter_proxy,105,2496,0.0420673076923,0.000691859124304,0.00100198488434,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_01,below_ground_or_occlusion_proxy,5,2496,0.00200320512821,3.29456725859e-05,4.77135659211e-05,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_01,ground_class2_proxy,1781,2496,0.713541666667,0.0117352485751,0.0169955721811,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,above_ground_vegetation_or_moving_clutter_proxy,562,2496,0.22516025641,0.00370309359866,0.00536300480953,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,below_ground_or_occlusion_proxy,1,2496,0.000400641025641,6.58913451718e-06,9.54271318421e-06,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,ground_class2_proxy,1438,2496,0.576121794872,0.00947517543571,0.0137224215589,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_03,above_ground_vegetation_or_moving_clutter_proxy,33,2496,0.0132211538462,0.000217441439067,0.000314909535079,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_03,below_ground_or_occlusion_proxy,13,2496,0.00520833333333,8.56587487234e-05,0.000124055271395,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_03,ground_class2_proxy,1385,2496,0.554887820513,0.0091259513063,0.0132166577601,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,matched_above_building_state_p90,capture_block_01,ground_class2_proxy,58,970,0.059793814433,0.00393674065024,0.0084388185654,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,matched_above_building_state_p90,capture_block_02,ground_class2_proxy,136,806,0.168734491315,0.00923097807643,0.0197875745671,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,matched_above_building_state_p90,capture_block_03,ground_class2_proxy,152,2412,0.0630182421227,0.0103169754972,0.0221155245162,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_01,above_ground_vegetation_or_moving_clutter_proxy,25,970,0.0257731958763,0.00016472836293,0.000532220637387,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_01,ground_class2_proxy,300,970,0.309278350515,0.00197674035515,0.00638664764865,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,above_ground_vegetation_or_moving_clutter_proxy,65,806,0.0806451612903,0.000428293743617,0.00138377365721,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,ground_class2_proxy,243,806,0.301488833747,0.00160115968768,0.00517318459541,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_03,above_ground_vegetation_or_moving_clutter_proxy,442,2412,0.183250414594,0.00291239745659,0.00940966086901,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_03,below_ground_or_occlusion_proxy,2,2412,0.000829187396352,1.31782690344e-05,4.2577650991e-05,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_03,ground_class2_proxy,674,2412,0.27943615257,0.00444107666458,0.014348668384,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_01,roof_edge_or_facade_proxy,5,2442,0.0020475020475,0.000339374193986,0.000636132315522,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_01,roof_interior_class6_proxy,49,2442,0.0200655200655,0.00332586710107,0.00623409669211,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_02,roof_edge_or_facade_proxy,1,2442,0.0004095004095,6.78748387973e-05,0.000127226463104,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_02,roof_interior_class6_proxy,39,2442,0.0159705159705,0.00264711871309,0.00496183206107,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_03,roof_edge_or_facade_proxy,2,2442,0.000819000819001,0.000135749677595,0.000254452926209,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_03,roof_interior_class6_proxy,67,2442,0.0274365274365,0.00454761419942,0.00852417302799,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_01,roof_edge_or_facade_proxy,58,2442,0.023751023751,0.000382169801997,0.000553477364684,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_01,roof_interior_class6_proxy,1116,2442,0.457002457002,0.00735347412117,0.0106496679136,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,roof_edge_or_facade_proxy,14,2442,0.00573300573301,9.22478832405e-05,0.000133597984579,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,roof_interior_class6_proxy,1891,2442,0.774365274365,0.012460053372,0.0180452706313,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_03,roof_edge_or_facade_proxy,76,2442,0.031122031122,0.000500774223306,0.000725246202,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_03,roof_interior_class6_proxy,1270,2442,0.520065520066,0.00836820083682,0.0121192457439,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_01,roof_edge_or_facade_proxy,5,2467,0.00202675314147,0.000339374193986,0.000727484359086,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_01,roof_interior_class6_proxy,54,2467,0.0218889339278,0.00366524129505,0.00785683107813,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_02,roof_edge_or_facade_proxy,4,1406,0.00284495021337,0.000271499355189,0.000581987487269,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_02,roof_interior_class6_proxy,49,1406,0.0348506401138,0.00332586710107,0.00712934671905,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_03,roof_edge_or_facade_proxy,3,2354,0.00127442650807,0.000203624516392,0.000436490615452,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_03,roof_interior_class6_proxy,64,2354,0.0271877655055,0.00434398968302,0.0093117997963,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_01,roof_edge_or_facade_proxy,85,2467,0.0344548034049,0.00056007643396,0.00180955016712,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_01,roof_interior_class6_proxy,1083,2467,0.438994730442,0.00713603268211,0.0230557980116,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,roof_edge_or_facade_proxy,70,1406,0.049786628734,0.000461239416203,0.00149021778468,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,roof_interior_class6_proxy,637,1406,0.453058321479,0.00419727868744,0.0135609818406,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_03,roof_edge_or_facade_proxy,133,2354,0.0564995751912,0.000876354890785,0.0028314137909,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959323,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_03,roof_interior_class6_proxy,974,2354,0.413763806287,0.00641781701973,0.0207353160326,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,als_to_photo,matched_above_building_state_p90,capture_block_02,ground_class2_proxy,180,2490,0.0722891566265,0.0122174709835,0.0229007633588,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,above_ground_vegetation_or_moving_clutter_proxy,9,2490,0.00361445783133,5.93022106546e-05,8.58844186579e-05,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,below_ground_or_occlusion_proxy,4,2490,0.00160642570281,2.63565380687e-05,3.81708527369e-05,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,ground_class2_proxy,1014,2490,0.407228915663,0.00668138240042,0.00967631116879,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,photo_to_als,matched_above_building_state_p90,capture_block_02,ground_class2_proxy,186,2274,0.0817941952507,0.0126247200163,0.027062418158,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,above_ground_vegetation_or_moving_clutter_proxy,212,2274,0.0932277924362,0.00139689651764,0.00451323100505,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,below_ground_or_occlusion_proxy,9,2274,0.00395778364116,5.93022106546e-05,0.000191599429459,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,ground_class2_proxy,702,2274,0.308707124011,0.00462557243106,0.0149447554978,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_02,roof_edge_or_facade_proxy,9,2434,0.00369761709121,0.000610873549175,0.00114503816794,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,als_to_photo,matched_above_building_state_p90,capture_block_02,roof_interior_class6_proxy,76,2434,0.0312243221035,0.00515848774859,0.00966921119593,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,roof_edge_or_facade_proxy,62,2434,0.025472473295,0.000408526340065,0.000591648217421,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,roof_interior_class6_proxy,1115,2434,0.458093672966,0.00734688498666,0.0106401252004,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_02,roof_edge_or_facade_proxy,8,2457,0.003256003256,0.000542998710378,0.00116397497454,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,photo_to_als,matched_above_building_state_p90,capture_block_02,roof_interior_class6_proxy,80,2457,0.03256003256,0.00542998710378,0.0116397497454,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,roof_edge_or_facade_proxy,133,2457,0.0541310541311,0.000876354890785,0.0028314137909,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959325,fit,surface,roof,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,roof_interior_class6_proxy,1005,2457,0.409035409035,0.00662208018977,0.021395269623,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959340,trigger,surface,ground,als_to_photo,matched_above_building_state_p90,capture_block_02,ground_class2_proxy,70,2432,0.0287828947368,0.00475123871581,0.0089058524173,false,true,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959340,trigger,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,above_ground_vegetation_or_moving_clutter_proxy,670,2432,0.275493421053,0.00441472012651,0.00639361783342,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959340,trigger,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,below_ground_or_occlusion_proxy,1,2432,0.000411184210526,6.58913451718e-06,9.54271318421e-06,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959340,trigger,surface,ground,als_to_photo,unmatched_censored_at_0p35m,capture_block_02,ground_class2_proxy,893,2432,0.3671875,0.00588409712384,0.0085216428735,false,true,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959340,trigger,surface,ground,photo_to_als,matched_above_building_state_p90,capture_block_02,ground_class2_proxy,68,857,0.0793465577596,0.00461548903821,0.00989378728357,true,false,building_state_measured_matched_p90_strictly_exceeded,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959340,trigger,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,above_ground_vegetation_or_moving_clutter_proxy,92,857,0.107351225204,0.000606200375581,0.00195857194559,true,false,unmatched_censored_at_0.35m,false,,,
proxy_category_detail,per_view_stride16_lock2_fit_trigger,before,DEBY_LOD2_4959340,trigger,surface,ground,photo_to_als,unmatched_censored_at_0p35m,capture_block_02,below_ground_or_occlusion_proxy,1,857,0.00116686114352,6.58913451718e-06,2.12888254955e-05,true,false,unmatched_censored_at_0.35m,false,,,
