setting,run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_108247349,success,success,True,standard,False,slanted,10.571428,0.930348,0.075342,1,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.895833,,0,False,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,44.689655,0.776923,,0,False,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1283.932007,0.000000,4.281097,44,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,75.988441,0.462733,7.136649,26,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,38.337078,0.867953,2.097604,5,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,35.891891,0.888554,1.138159,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 560.424)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 560.424)""}]"
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907194,success,success,True,standard,False,slanted,10.734178,0.907168,6.803346,2,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,56.470589,0.664789,1.928020,15,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,64.610481,0.694715,2.629852,20,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,48.000000,0.821883,,0,False,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,162.989899,0.536661,10.657718,8,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4908168,success,success,True,standard,False,slanted,119.402985,0.412281,8.827213,6,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4908178,success,success,True,standard,False,slanted,83.034485,0.488987,0.402527,2,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.250000,0.932489,,0,False,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_60098,success,success,True,standard,False,slanted,30.054794,0.813776,3.082080,9,True,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.133333,0.932127,,0,False,True,[]
base,gs_e5_C001_s1_sparse_r1,sparse,r1,run_1,GS-sparse-r1-base,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
