setting,run_name,arm,replicate,min_obs,voxel_m,sor,sor_std,stage,building_id,occupied_cells,grid_total_cells,coverage_frac
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,100,644,0.15527950310559005
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,0,673,0.0
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,0,664,0.0
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,16,850,0.018823529411764704
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,68,710,0.09577464788732394
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,379,1438,0.2635605006954103
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,36,393,0.0916030534351145
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,0,641,0.0
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,38,454,0.08370044052863436
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,5,221,0.02262443438914027
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,11,48,0.22916666666666666
base,gs_e5_C001_s3a_semantic_guided_r1,guided,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,23,260,0.08846153846153847
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,778,784,0.9923469387755102
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,640,644,0.9937888198757764
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,660,673,0.9806835066864784
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,549,664,0.8268072289156626
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,745,850,0.8764705882352941
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,707,710,0.995774647887324
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1424,1438,0.9902642559109874
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,136,393,0.3460559796437659
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,390,641,0.608424336973479
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,50,114,0.43859649122807015
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,430,454,0.947136563876652
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,6,474,0.012658227848101266
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,120,221,0.5429864253393665
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,10,24,0.4166666666666667
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,6,402,0.014925373134328358
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,26,48,0.5416666666666666
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,110,260,0.4230769230769231
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,295,784,0.3762755102040816
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1351,1352,0.9992603550295858
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,268,644,0.4161490683229814
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,114,673,0.16939078751857356
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,28,664,0.04216867469879518
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,200,850,0.23529411764705882
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,354,710,0.49859154929577465
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,972,1438,0.6759388038942976
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,46,393,0.11704834605597965
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,168,641,0.2620904836193448
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,95,454,0.2092511013215859
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,2,24,0.08333333333333333
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,13,48,0.2708333333333333
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,42,260,0.16153846153846155
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,63,784,0.08035714285714286
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1347,1352,0.996301775147929
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,136,644,0.2111801242236025
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,2,673,0.0029717682020802376
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,0,664,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,19,850,0.02235294117647059
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,89,710,0.12535211267605634
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,408,1438,0.28372739916550765
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,39,393,0.09923664122137404
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,132,641,0.2059282371294852
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,83,454,0.1828193832599119
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,13,48,0.2708333333333333
base,gs_e5_C001_s3a_semantic_guided_r2,guided,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,23,260,0.08846153846153847
