building_id,surface_lineage,source_p0_npz,source_p0_npz_sha256,source_surface_key,source_surface_dtype,source_surface_count,source_surface_payload_sha256,canonical_float32_payload_sha256,seed_npz,seed_npz_sha256,seed_xyz_payload_sha256,seed_xyz_byte_equal_canonical_float32,seed_xyz_max_abs_diff_vs_canonical_float32_m,seed_xyz_max_abs_quantization_vs_source_float64_m,fm_source_key,fm_inside_point_count,height_anchor_source,height_anchor_z_median_local_m,plane_ax_local,plane_by_local,plane_c_local,canonical_plane_max_abs_residual_m,grid_m,seed_count,sem,init_opacity,scene_mean_rgb_r,scene_mean_rgb_g,scene_mean_rgb_b,bc_applicable,bc_eligible_count,bc_aux_seed_npz,bc_aux_seed_count,footprint_role,crs,coordinate_frame,candidate_reference_inputs_loaded,learning_runs_started,new_mast3r_inference_runs,status
DEBY_LOD2_4907199,p0_plane_fill,phases/p2-gsjso/runs/20260715_e5_c001_s3ap_phase0_baselines/p0_fill_points.npz,35371e026d78be91a54a34eb2032198ba7ddeafd62c359e3a58a005398e7b28d,DEBY_LOD2_4907199_local_xyz,float64,448,a3e3bf46c24d61a8526b0845cc5b8e337fc1bc2c9642b7a7ff323b9a20a12ee1,d1e98bf8fc88d15bb40614d483254ac592af2c344597fd729a3801bb46bbc584,phases/p2-gsjso/runs/20260715_e5_c001_s3ap_phase1_seedprep/seeds/DEBY_LOD2_4907199_p0_surface_seed.npz,146a5134cb8958a98296ce5252852326f58a796bb1f6d58707d4655b0bec39ce,d1e98bf8fc88d15bb40614d483254ac592af2c344597fd729a3801bb46bbc584,true,0.000000000000,0.000007485854,DEBY_LOD2_4907199_fm_local_xyz,373,all_footprint_inside_fm_z_median,-34.347425402307,0.047569385837,-0.012378832771,-27.220667096594,0.000000000000,0.500000000000,448,1,0.100000000000,0.481793433428,0.467659354210,0.454877018929,true,0,,0,surface extent and target spatial mask only,EPSG:25832,GS-local,false,0,0,prepared
DEBY_LOD2_8568391,p0_plane_fill,phases/p2-gsjso/runs/20260715_e5_c001_s3ap_phase0_baselines/p0_fill_points.npz,35371e026d78be91a54a34eb2032198ba7ddeafd62c359e3a58a005398e7b28d,DEBY_LOD2_8568391_local_xyz,float64,265,8684b4aa7bfaf4d1fa932b6c77f7aff4ef43ce79af22319f007f1ece2321ecb1,73c48261f2a7e54f2ee477847810226488db1c4cba78fa21d4c7c0a576fb789c,phases/p2-gsjso/runs/20260715_e5_c001_s3ap_phase1_seedprep/seeds/DEBY_LOD2_8568391_p0_surface_seed.npz,237fbb2f4a4737cef95874f73bc46b365bc55c574a65c52dfebabd92b1fbf33e,73c48261f2a7e54f2ee477847810226488db1c4cba78fa21d4c7c0a576fb789c,true,0.000000000000,0.000007302850,DEBY_LOD2_8568391_fm_local_xyz,456,all_footprint_inside_fm_z_median,-40.667009090556,0.002614115464,-0.017163734101,-41.037464371712,0.000000000000,0.500000000000,265,1,0.100000000000,0.481793433428,0.467659354210,0.454877018929,false,0,,0,surface extent and target spatial mask only,EPSG:25832,GS-local,false,0,0,prepared
DEBY_LOD2_8568392,p0_plane_fill,phases/p2-gsjso/runs/20260715_e5_c001_s3ap_phase0_baselines/p0_fill_points.npz,35371e026d78be91a54a34eb2032198ba7ddeafd62c359e3a58a005398e7b28d,DEBY_LOD2_8568392_local_xyz,float64,37,065aba4dddd3ede46c9dd34ddf24933d55485606421ae89440281a58cc544fab,695bde0377cab2ce66a039c679b2453571cda027c82d4968b623174b09437cac,phases/p2-gsjso/runs/20260715_e5_c001_s3ap_phase1_seedprep/seeds/DEBY_LOD2_8568392_p0_surface_seed.npz,2c4a6a4b48b14658ac84c3d3f827099e7043e81f7bc443c27d9c436f95178c5e,695bde0377cab2ce66a039c679b2453571cda027c82d4968b623174b09437cac,true,0.000000000000,0.000007110531,DEBY_LOD2_8568392_fm_local_xyz,6,all_footprint_inside_fm_z_median,-40.570601743174,0.487614857413,-0.395458361321,17.619797726723,0.000000000000,0.500000000000,37,1,0.100000000000,0.481793433428,0.467659354210,0.454877018929,true,2,phases/p2-gsjso/runs/20260715_e5_c001_s3ap_phase1_seedprep/seeds/DEBY_LOD2_8568392_bc_aux_seed.npz,2,surface extent and target spatial mask only,EPSG:25832,GS-local,false,0,0,prepared
