building_id,target_membership,view_rank,view_idx,image_name,visible_view_candidates,visibility_score,projected_bbox_area_px2,crop_xyxy,central64_xyxy,central_fraction,valid_normal_pixels,view_angle_error_median_deg_absdot,view_angle_error_p75_deg_absdot,view_angle_error_p90_deg_absdot,normal_model,normal_frame,normal_path,normal_sha256,reference_roof_faces,reference_lod2_dir,reference_crs,projection_geoid_m,projection_z_formula,pixel_score_rule,building_view_count,building_angle_error_median_deg_absdot,building_quality_bin_locked
DEBY_LOD2_4907198,core9,1,56,DJI_20241217084849_0188_D.JPG,95,0.45970530,7531.81,"1126,0,1254,128","1149,23,1231,105",0.64,6724,24.8737,33.6544,52.0841,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084849_0188_D.npy,7bfb6a379b4d5f1e821f82fbcecfac146f1f64c1e35bbdec2aa33d35ea107f60,4,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,17.0084,borderline_15_30
DEBY_LOD2_4907198,core9,2,160,DJI_20241217095531_0048_D.JPG,95,0.42216972,290832.72,"533,183,1363,1013","682,332,1214,864",0.64,283024,8.2833,13.6896,22.6731,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095531_0048_D.npy,d52a6ea766ee1374e1e2d5419e9ded802816a00f055fd9d7ace62975ff550302,4,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,17.0084,borderline_15_30
DEBY_LOD2_4907198,core9,3,384,DJI_20241217102937_0014_D.JPG,95,0.35722312,10691.33,"0,489,173,662","31,520,142,631",0.64,12321,26.7374,59.8628,71.9294,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102937_0014_D.npy,e573bb548af28bd00582cd9413589b0619bfaafd965e74d7a866d48f63a906e0,4,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,17.0084,borderline_15_30
DEBY_LOD2_4907198,core9,4,113,DJI_20241217095127_0070_D.JPG,95,0.29962455,5063.65,"0,94,130,224","23,117,107,201",0.64,7056,14.5517,29.6060,47.5895,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095127_0070_D.npy,ceff49c64d8c073a3e3dbe60c2c4f1c97316d45f3873d9734218d28e5bb45613,4,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,17.0084,borderline_15_30
DEBY_LOD2_4907198,core9,5,112,DJI_20241217095125_0069_D.JPG,95,0.27500335,4791.66,"0,228,132,360","24,252,108,336",0.64,7056,17.0084,43.2320,60.1761,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095125_0069_D.npy,e660b001d397923603dd34f7a06795c819fab1d7ebf18ea997cda09973a9835d,4,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,17.0084,borderline_15_30
DEBY_LOD2_4907202,core9+previous10,1,62,DJI_20241217084901_0194_D.JPG,109,0.58843417,37071.94,"1149,47,1400,298","1194,92,1355,253",0.64,25921,5.1017,18.5731,49.4418,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084901_0194_D.npy,ea66413e98f3013b588e468a356d5047deba4f4bce9ec46188c2e36bb004be8d,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.6172,good_lt15
DEBY_LOD2_4907202,core9+previous10,2,134,DJI_20241217095439_0022_D.JPG,109,0.58460920,67978.94,"417,672,758,1013","478,733,697,952",0.64,47961,3.3259,4.4334,9.4336,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095439_0022_D.npy,4df03e7c75760b375239a679a53d286e1d830c9ce265e86ab7d3ea719c5c49db,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.6172,good_lt15
DEBY_LOD2_4907202,core9+previous10,3,63,DJI_20241217084903_0195_D.JPG,109,0.51179316,30720.38,"1155,175,1400,420","1199,219,1356,376",0.64,24649,5.6172,15.9507,28.3517,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084903_0195_D.npy,5a809973a29f5f43e8f5167c1499a2cb722107238ccda9ade456742ae2729ac6,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.6172,good_lt15
DEBY_LOD2_4907202,core9+previous10,4,61,DJI_20241217084859_0193_D.JPG,109,0.43777709,32866.55,"1126,0,1400,274","1175,49,1351,225",0.64,30976,9.6740,21.7072,56.7539,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084859_0193_D.npy,25b2bd53837d737c5f72e7bbdd6fdad82530b9abbc3f6f3d5bf55d32ebc436a6,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.6172,good_lt15
DEBY_LOD2_4907202,core9+previous10,5,366,DJI_20241217102731_0021_D.JPG,109,0.42778346,17455.28,"0,522,202,724","36,558,166,688",0.64,16900,48.2905,83.2502,87.4083,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102731_0021_D.npy,fcf3df6ca15d93aaaa61ec1e4bc047c8f2d62deb517cc0423b3d888dfb157445,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.6172,good_lt15
DEBY_LOD2_4908168,core9,1,56,DJI_20241217084849_0188_D.JPG,103,0.29424834,8705.04,"1082,520,1254,692","1113,551,1223,661",0.64,12100,30.7232,36.9702,40.3783,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084849_0188_D.npy,7bfb6a379b4d5f1e821f82fbcecfac146f1f64c1e35bbdec2aa33d35ea107f60,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,28.5712,borderline_15_30
DEBY_LOD2_4908168,core9,2,55,DJI_20241217084847_0187_D.JPG,103,0.29390488,8898.26,"990,390,1164,564","1021,421,1133,533",0.64,12544,30.9017,35.4767,38.5958,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084847_0187_D.npy,4463c40153b3eb441527e39b4cbbc76af0672ede8b8023eb4f80df277a833a60,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,28.5712,borderline_15_30
DEBY_LOD2_4908168,core9,3,54,DJI_20241217084845_0186_D.JPG,103,0.28521036,9036.61,"907,258,1085,436","939,290,1053,404",0.64,12996,28.5712,32.6686,37.9738,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084845_0186_D.npy,95a58f3a8e2a4f6f04b5ce42ed833ea4387509dbf245b5405c93f3d1a2c9d43d,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,28.5712,borderline_15_30
DEBY_LOD2_4908168,core9,4,53,DJI_20241217084843_0185_D.JPG,103,0.28226109,9145.26,"801,133,981,313","833,165,949,281",0.64,13456,24.1228,29.6957,42.7186,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084843_0185_D.npy,289a7f18cd704260853b30aed9c0c660b824acffc0663c7442ea71152cca7ba9,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,28.5712,borderline_15_30
DEBY_LOD2_4908168,core9,5,52,DJI_20241217084841_0184_D.JPG,103,0.27604608,9244.51,"736,4,919,187","769,37,886,154",0.64,13689,25.1914,38.6350,52.2751,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084841_0184_D.npy,e0981fd8dbde1342d8825ed735c71d9adecf21f6c28656473a90a3a3cf694df7,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,28.5712,borderline_15_30
DEBY_LOD2_4908178,core9,1,60,DJI_20241217084857_0192_D.JPG,102,0.60910076,21299.64,"1213,0,1400,187","1247,34,1366,153",0.64,14161,10.2853,13.8772,33.2518,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084857_0192_D.npy,12d9b89287b23b8a101866a556fc8029368eaa3e786c6e5aaba45f2b1b9d6f31,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,9.3716,good_lt15
DEBY_LOD2_4908178,core9,2,135,DJI_20241217095441_0023_D.JPG,102,0.40920908,53624.39,"250,456,612,818","315,521,547,753",0.64,53824,7.4960,9.8084,11.9565,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095441_0023_D.npy,688cb46b9339bff3dd095b3047e18ac399a528a8951736c27728ea0dd08b788f,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,9.3716,good_lt15
DEBY_LOD2_4908178,core9,3,117,DJI_20241217095139_0076_D.JPG,102,0.32475661,6922.51,"0,290,146,436","26,316,120,410",0.64,8836,24.4811,73.1095,76.6229,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095139_0076_D.npy,6669353e3ffd92a0aebf7ca6234214bd71e42093b1ab2921306c964aa091dfaf,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,9.3716,good_lt15
DEBY_LOD2_4908178,core9,4,61,DJI_20241217084859_0193_D.JPG,102,0.31080207,19737.17,"1148,58,1400,310","1193,103,1355,265",0.64,26244,9.3716,24.0627,50.0862,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084859_0193_D.npy,25b2bd53837d737c5f72e7bbdd6fdad82530b9abbc3f6f3d5bf55d32ebc436a6,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,9.3716,good_lt15
DEBY_LOD2_4908178,core9,5,325,DJI_20241217102523_0014_D.JPG,102,0.29344440,4959.21,"503,521,633,651","526,544,610,628",0.64,7056,5.9980,6.6572,7.0883,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102523_0014_D.npy,4638d1843845bed3ac140a7599267e99eea76ae706c51d30279d194d66e2b8b9,2,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,9.3716,good_lt15
DEBY_LOD2_4907199,core9+previous10,1,135,DJI_20241217095441_0023_D.JPG,79,0.49856812,47912.40,"0,703,310,1013","56,759,254,957",0.64,39204,8.1395,64.1057,85.7358,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095441_0023_D.npy,688cb46b9339bff3dd095b3047e18ac399a528a8951736c27728ea0dd08b788f,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,29.8616,borderline_15_30
DEBY_LOD2_4907199,core9+previous10,2,160,DJI_20241217095531_0048_D.JPG,79,0.34562619,10225.01,"1191,841,1363,1013","1222,872,1332,982",0.64,12100,85.0599,87.4102,88.5919,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095531_0048_D.npy,d52a6ea766ee1374e1e2d5419e9ded802816a00f055fd9d7ace62975ff550302,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,29.8616,borderline_15_30
DEBY_LOD2_4907199,core9+previous10,3,118,DJI_20241217095141_0077_D.JPG,79,0.17536251,4105.06,"0,476,153,629","28,504,125,601",0.64,9409,29.8616,73.0435,88.4510,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095141_0077_D.npy,dcda4da676f560e4087c09764e551f2ece6223fcb7244d74e2f7ee6963bbb315,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,29.8616,borderline_15_30
DEBY_LOD2_4907199,core9+previous10,4,122,DJI_20241217095149_0081_D.JPG,79,0.16335209,4501.33,"0,467,166,633","30,497,136,603",0.64,11236,29.6362,79.1598,87.8711,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095149_0081_D.npy,e91d8cc86ca1f95edee07dc64a290da604318de12161208a13c91c817c1ed7ca,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,29.8616,borderline_15_30
DEBY_LOD2_4907199,core9+previous10,5,120,DJI_20241217095145_0079_D.JPG,79,0.16311200,4603.67,"0,468,168,636","30,498,138,606",0.64,11664,31.8895,80.9621,88.1298,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095145_0079_D.npy,80b09cdcdff7a7631dc237ed246c1f31d489768c4a1fcd266879315cf5cf1113,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,29.8616,borderline_15_30
DEBY_LOD2_8568391,core9+previous10,1,62,DJI_20241217084901_0194_D.JPG,98,0.31977939,9025.45,"1232,8,1400,176","1262,38,1370,146",0.64,11664,4.2789,16.1798,39.1917,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084901_0194_D.npy,ea66413e98f3013b588e468a356d5047deba4f4bce9ec46188c2e36bb004be8d,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.5832,good_lt15
DEBY_LOD2_8568391,core9+previous10,2,135,DJI_20241217095441_0023_D.JPG,98,0.31314937,24201.44,"656,550,934,828","706,600,884,778",0.64,31684,8.6919,12.5305,21.4220,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095441_0023_D.npy,688cb46b9339bff3dd095b3047e18ac399a528a8951736c27728ea0dd08b788f,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.5832,good_lt15
DEBY_LOD2_8568391,core9+previous10,3,63,DJI_20241217084903_0195_D.JPG,98,0.22177928,6259.50,"1232,128,1400,296","1262,158,1370,266",0.64,11664,2.4241,7.9661,27.5017,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217084903_0195_D.npy,5a809973a29f5f43e8f5167c1499a2cb722107238ccda9ade456742ae2729ac6,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.5832,good_lt15
DEBY_LOD2_8568391,core9+previous10,4,366,DJI_20241217102731_0021_D.JPG,98,0.17410928,3126.31,"0,560,134,694","24,584,110,670",0.64,7396,78.4940,86.2568,87.9324,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102731_0021_D.npy,fcf3df6ca15d93aaaa61ec1e4bc047c8f2d62deb517cc0423b3d888dfb157445,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.5832,good_lt15
DEBY_LOD2_8568391,core9+previous10,5,324,DJI_20241217102521_0013_D.JPG,98,0.15392292,2931.31,"362,181,500,319","387,206,475,294",0.64,7744,5.5832,7.1624,12.8944,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102521_0013_D.npy,d948dfe722bd46aae5dfcef03dde88a84f734793b0f78eed400673436dfccf7b,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,5.5832,good_lt15
DEBY_LOD2_8568392,core9+previous10,1,135,DJI_20241217095441_0023_D.JPG,56,0.15792218,2587.40,"812,546,940,674","835,569,917,651",0.64,6724,6.8575,11.5935,22.3908,Omnidata DPT-Hybrid surface_normal_dpt_hybrid_384,world,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217095441_0023_D.npy,688cb46b9339bff3dd095b3047e18ac399a528a8951736c27728ea0dd08b788f,1,phases/p0-audit/data/raw/lod2,EPSG:25832,45.700,z_local=H_ortho+geoid-world_offset_z,central 64% crop; abs-dot to closest LoD2 roof-face normal,5,1.6595,good_lt15
