arm,replicate,run_name,rend_dist_mean_tail_m,rend_dist_p50_tail_m,audit_rows_tail,denominator,audit_csv,reconstruction
arm1p,r1,gs_e5_C001_s2p_arm1p_dense_r1,0.3152,0.2087,10,1453.9805,results/tum_transfer/e5_s2p_interaction/C001/runs/gs_e5_C001_s2p_arm1p_dense_r1/audit/loss_grad_norms.csv,tail raw_loss * distort_norm_denominator; same S2 method
arm1p,r2,gs_e5_C001_s2p_arm1p_dense_r2,0.2988,0.1991,10,1453.9805,results/tum_transfer/e5_s2p_interaction/C001/runs/gs_e5_C001_s2p_arm1p_dense_r2/audit/loss_grad_norms.csv,tail raw_loss * distort_norm_denominator; same S2 method
