setting,run_name,arm,replicate,coverage_pre_minobs,coverage_post_minobs,coverage_post_sor,drop_pre_to_minobs,drop_minobs_to_sor,drop_pre_to_final
voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,r1,0.5380,0.0900,0.0583,0.4479,0.0317,0.4797
