building_id,population_scope,population_difference_status,footprint_area_m2,small_lt50,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,dense_point_count,dense_point_density_m2,dense_zero_points_recode,coverage_frac,coverage_zero_points_recode,n_views_nadir,frac_views_incidence_le60,recon_score_median,dense_assembled,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_status,projection_reference_height_m,projection_reference_height_used,projection_reference_source,crop_pair_correspondence_count,crop_pair_reciprocal_raw_count,crop_pair_border_count,crop_pair_status,crop_pair_view_a,crop_pair_view_b,crop_pair_model_revision,crop_pair_model_sha256,fm_status,fm_view_a,fm_view_b,fm_baseline_m,fm_selected_pair_count,fm_completed_pair_count,fm_successful_pair_count,fm_excluded_pair_count,fm_failed_pair_count,fm_pending_pair_count,fm_pair_status_json,fm_pooling_rule,fm_reprojection_pass_count,fm_correspondence_count,fm_z_median_m,fm_z_mad_m,fm_score,fm_vertical_datum,fm_projection_geoid_m,fm_projection_datum_config_sha256,feature_sources_json,crs,learning_runs_started,label_source,combined_split,expected_tier,fm_dense_status,fm_dense_selected_dlt_point_count,fm_dense_footprint_inside_point_count,fm_dense_inside_z_median_m,fm_dense_inside_z_mad_m,fm_dense_coverage_ratio,fm_dense_selected_pair_count,fm_dense_completed_pair_count,fm_dense_elapsed_seconds,fm_dense_new_mast3r_inference_runs,fm_dense_cache_reuse_runs,fm_dense_origin_new_mast3r_inference_runs,fm_dense_count_role,new_inference_type
DEBY_LOD2_104583447,canonical_raw_lidar_assembled_178,added_vs_20260716_C,6.082000,true,0.486000,0.003900,valid,DJI_20241217095809_0009_D.JPG,122,20.058861,false,0.500000,false,1.800000,0.254000,113.072000,1,1.000000,1.000000,22,22.000000,3,"[{""name"":""DJI_20241217084827_0177_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":22,""zenith_deg"":35.052692},{""name"":""DJI_20241217095755_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":22,""zenith_deg"":46.27572},{""name"":""DJI_20241217095855_0032_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":22,""zenith_deg"":19.611344}]",prepared,532.080000,true,LoD2 CityGML; measurement/classification projection only,0,46,40,complete,DJI_20241217084827_0177_D.JPG,DJI_20241217095755_0002_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,complete,DJI_20241217095855_0032_D.JPG|DJI_20241217095855_0032_D.JPG|DJI_20241217095855_0032_D.JPG|DJI_20241217095855_0032_D.JPG|DJI_20241217084829_0178_D.JPG|DJI_20241217084833_0180_D.JPG|DJI_20241217084831_0179_D.JPG|DJI_20241217084831_0179_D.JPG|DJI_20241217084831_0179_D.JPG|DJI_20241217084833_0180_D.JPG,DJI_20241217084835_0181_D.JPG|DJI_20241217084833_0180_D.JPG|DJI_20241217084831_0179_D.JPG|DJI_20241217084829_0178_D.JPG|DJI_20241217084835_0181_D.JPG|DJI_20241217084829_0178_D.JPG|DJI_20241217084835_0181_D.JPG|DJI_20241217084829_0178_D.JPG|DJI_20241217084833_0180_D.JPG|DJI_20241217084835_0181_D.JPG,25.157682,10,10,10,0,0,0,"[{""baseline_m"":50.26518856486547,""border_match_count"":26,""elapsed_seconds"":0.5541697070002556,""failure_reason"":"""",""finite_dlt_count"":26,""footprint_inside_count"":0,""footprint_z_median_m"":null,""pair_rank"":1,""positive_depth_count"":26,""reciprocal_raw_count"":34,""reprojection_pass_count"":1,""status"":""complete"",""view_a"":""DJI_20241217095855_0032_D.JPG"",""view_b"":""DJI_20241217084835_0181_D.JPG""},{""baseline_m"":45.90290442267417,""border_match_count"":181,""elapsed_seconds"":0.5994741450995207,""failure_reason"":"""",""finite_dlt_count"":181,""footprint_inside_count"":1,""footprint_z_median_m"":532.0767551227317,""pair_rank"":2,""positive_depth_count"":181,""reciprocal_raw_count"":188,""reprojection_pass_count"":24,""status"":""complete"",""view_a"":""DJI_20241217095855_0032_D.JPG"",""view_b"":""DJI_20241217084833_0180_D.JPG""},{""baseline_m"":43.44905286642796,""border_match_count"":37,""elapsed_seconds"":0.5415394185110927,""failure_reason"":"""",""finite_dlt_count"":37,""footprint_inside_count"":0,""footprint_z_median_m"":null,""pair_rank"":3,""positive_depth_count"":37,""reciprocal_raw_count"":52,""reprojection_pass_count"":0,""status"":""complete"",""view_a"":""DJI_20241217095855_0032_D.JPG"",""view_b"":""DJI_20241217084831_0179_D.JPG""},{""baseline_m"":43.20088132042482,""border_match_count"":147,""elapsed_seconds"":0.5793372923508286,""failure_reason"":"""",""finite_dlt_count"":147,""footprint_inside_count"":1,""footprint_z_median_m"":532.6609983635306,""pair_rank"":4,""positive_depth_count"":147,""reciprocal_raw_count"":170,""reprojection_pass_count"":17,""status"":""complete"",""view_a"":""DJI_20241217095855_0032_D.JPG"",""view_b"":""DJI_20241217084829_0178_D.JPG""},{""baseline_m"":30.10823478251216,""border_match_count"":1082,""elapsed_seconds"":0.6510247755795717,""failure_reason"":"""",""finite_dlt_count"":1082,""footprint_inside_count"":94,""footprint_z_median_m"":532.1155757274649,""pair_rank"":5,""positive_depth_count"":1082,""reciprocal_raw_count"":1167,""reprojection_pass_count"":1047,""status"":""complete"",""view_a"":""DJI_20241217084829_0178_D.JPG"",""view_b"":""DJI_20241217084835_0181_D.JPG""},{""baseline_m"":20.20712896388495,""border_match_count"":1564,""elapsed_seconds"":0.6421556966379285,""failure_reason"":"""",""finite_dlt_count"":1564,""footprint_inside_count"":129,""footprint_z_median_m"":532.2009470987329,""pair_rank"":6,""positive_depth_count"":1564,""reciprocal_raw_count"":1773,""reprojection_pass_count"":1536,""status"":""complete"",""view_a"":""DJI_20241217084833_0180_D.JPG"",""view_b"":""DJI_20241217084829_0178_D.JPG""},{""baseline_m"":19.90961242602504,""border_match_count"":1168,""elapsed_seconds"":0.6240013213828206,""failure_reason"":"""",""finite_dlt_count"":1168,""footprint_inside_count"":21,""footprint_z_median_m"":532.1893491984362,""pair_rank"":7,""positive_depth_count"":1168,""reciprocal_raw_count"":1315,""reprojection_pass_count"":845,""status"":""complete"",""view_a"":""DJI_20241217084831_0179_D.JPG"",""view_b"":""DJI_20241217084835_0181_D.JPG""},{""baseline_m"":10.198688114867247,""border_match_count"":2113,""elapsed_seconds"":0.6506768893450499,""failure_reason"":"""",""finite_dlt_count"":2113,""footprint_inside_count"":168,""footprint_z_median_m"":532.1431221674361,""pair_rank"":8,""positive_depth_count"":2113,""reciprocal_raw_count"":2308,""reprojection_pass_count"":2077,""status"":""complete"",""view_a"":""DJI_20241217084831_0179_D.JPG"",""view_b"":""DJI_20241217084829_0178_D.JPG""},{""baseline_m"":10.008645611089442,""border_match_count"":2413,""elapsed_seconds"":0.6498129367828369,""failure_reason"":"""",""finite_dlt_count"":2413,""footprint_inside_count"":203,""footprint_z_median_m"":532.1126449390632,""pair_rank"":9,""positive_depth_count"":2413,""reciprocal_raw_count"":2578,""reprojection_pass_count"":2402,""status"":""complete"",""view_a"":""DJI_20241217084831_0179_D.JPG"",""view_b"":""DJI_20241217084833_0180_D.JPG""},{""baseline_m"":9.901194173263411,""border_match_count"":2323,""elapsed_seconds"":0.6546526243910193,""failure_reason"":"""",""finite_dlt_count"":2323,""footprint_inside_count"":229,""footprint_z_median_m"":532.1937189113656,""pair_rank"":10,""positive_depth_count"":2323,""reciprocal_raw_count"":2448,""reprojection_pass_count"":2195,""status"":""complete"",""view_a"":""DJI_20241217084833_0180_D.JPG"",""view_b"":""DJI_20241217084835_0181_D.JPG""}]",sum counts and concatenate footprint-inside orthometric z from all completed nondegenerate pairs; building z=pooled median; building score=pooled inside count/pooled border count,10144,846,532.157727,0.082584,0.076533,DHHN orthometric,45.700000,096a49b46fc5661d74f9d3b54c4f3777676cfc6b27e577b52bb2dabeee8b480c,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,dense_success_positive,calibration,well_textured,,,,,,,,,,,,,not_measured,none; existing measurements reused read-only
DEBY_LOD2_104583794,canonical_raw_lidar_assembled_178,added_vs_20260716_C,6.389000,true,0.300000,0.008800,valid,DJI_20241217095533_0049_D.JPG,0,0.000000,true,0.000000,true,0.000000,0.109000,72.081000,0,1.000000,1.000000,22,22.000000,3,"[{""name"":""DJI_20241217084901_0194_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":22,""zenith_deg"":58.468264},{""name"":""DJI_20241217090845_0025_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":22,""zenith_deg"":58.760826},{""name"":""DJI_20241217084859_0193_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":22,""zenith_deg"":56.872394}]",prepared,517.690000,true,LoD2 CityGML; measurement/classification projection only,0,197,161,complete,DJI_20241217084901_0194_D.JPG,DJI_20241217090845_0025_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,manual_review_judgments,calibration,well_textured,,,,,,,,,,,,,not_measured,none; existing measurements reused read-only
DEBY_LOD2_104586480,canonical_raw_lidar_assembled_178,added_vs_20260716_C,14.770000,true,0.269000,0.010600,valid,DJI_20241217102613_0039_D.JPG,5508,372.897880,false,1.000000,false,13.290000,0.422000,217.608000,0,1.000000,1.000000,38,38.000000,3,"[{""name"":""DJI_20241217084707_0137_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":38,""zenith_deg"":18.500544},{""name"":""DJI_20241217084657_0132_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":38,""zenith_deg"":20.002576},{""name"":""DJI_20241217102613_0039_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":38,""zenith_deg"":4.712567}]",prepared,518.080000,true,LoD2 CityGML; measurement/classification projection only,0,12,10,complete,DJI_20241217084707_0137_D.JPG,DJI_20241217084657_0132_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,complete,DJI_20241217102613_0039_D.JPG|DJI_20241217084705_0136_D.JPG|DJI_20241217102613_0039_D.JPG|DJI_20241217102613_0039_D.JPG|DJI_20241217084701_0134_D.JPG|DJI_20241217084703_0135_D.JPG|DJI_20241217084701_0134_D.JPG|DJI_20241217084703_0135_D.JPG|DJI_20241217084703_0135_D.JPG|DJI_20241217102613_0039_D.JPG,DJI_20241217084705_0136_D.JPG|DJI_20241217102611_0038_D.JPG|DJI_20241217084701_0134_D.JPG|DJI_20241217084703_0135_D.JPG|DJI_20241217102611_0038_D.JPG|DJI_20241217102611_0038_D.JPG|DJI_20241217084705_0136_D.JPG|DJI_20241217084705_0136_D.JPG|DJI_20241217084701_0134_D.JPG|DJI_20241217102611_0038_D.JPG,43.295924,10,10,10,0,0,0,"[{""baseline_m"":45.387708992573984,""border_match_count"":2337,""elapsed_seconds"":0.6620940584689379,""failure_reason"":"""",""finite_dlt_count"":2337,""footprint_inside_count"":641,""footprint_z_median_m"":515.1380287625129,""pair_rank"":1,""positive_depth_count"":2337,""reciprocal_raw_count"":2369,""reprojection_pass_count"":2187,""status"":""complete"",""view_a"":""DJI_20241217102613_0039_D.JPG"",""view_b"":""DJI_20241217084705_0136_D.JPG""},{""baseline_m"":45.273018276527814,""border_match_count"":1593,""elapsed_seconds"":0.6333329891785979,""failure_reason"":"""",""finite_dlt_count"":1593,""footprint_inside_count"":378,""footprint_z_median_m"":515.1358961088681,""pair_rank"":2,""positive_depth_count"":1593,""reciprocal_raw_count"":1778,""reprojection_pass_count"":1503,""status"":""complete"",""view_a"":""DJI_20241217084705_0136_D.JPG"",""view_b"":""DJI_20241217102611_0038_D.JPG""},{""baseline_m"":43.921134744691784,""border_match_count"":2452,""elapsed_seconds"":0.6548493793234229,""failure_reason"":"""",""finite_dlt_count"":2452,""footprint_inside_count"":695,""footprint_z_median_m"":515.0259827727981,""pair_rank"":3,""positive_depth_count"":2452,""reciprocal_raw_count"":2512,""reprojection_pass_count"":2283,""status"":""complete"",""view_a"":""DJI_20241217102613_0039_D.JPG"",""view_b"":""DJI_20241217084701_0134_D.JPG""},{""baseline_m"":43.476025375508335,""border_match_count"":2769,""elapsed_seconds"":0.6509309438988566,""failure_reason"":"""",""finite_dlt_count"":2769,""footprint_inside_count"":759,""footprint_z_median_m"":515.1031462892059,""pair_rank"":4,""positive_depth_count"":2769,""reciprocal_raw_count"":2801,""reprojection_pass_count"":2578,""status"":""complete"",""view_a"":""DJI_20241217102613_0039_D.JPG"",""view_b"":""DJI_20241217084703_0135_D.JPG""},{""baseline_m"":43.43239102020563,""border_match_count"":1767,""elapsed_seconds"":0.6348195439204574,""failure_reason"":"""",""finite_dlt_count"":1767,""footprint_inside_count"":432,""footprint_z_median_m"":515.1933399806101,""pair_rank"":5,""positive_depth_count"":1767,""reciprocal_raw_count"":2005,""reprojection_pass_count"":1612,""status"":""complete"",""view_a"":""DJI_20241217084701_0134_D.JPG"",""view_b"":""DJI_20241217102611_0038_D.JPG""},{""baseline_m"":43.15945675082623,""border_match_count"":1919,""elapsed_seconds"":0.6336176916956902,""failure_reason"":"""",""finite_dlt_count"":1919,""footprint_inside_count"":459,""footprint_z_median_m"":515.2057788659857,""pair_rank"":6,""positive_depth_count"":1919,""reciprocal_raw_count"":2144,""reprojection_pass_count"":1860,""status"":""complete"",""view_a"":""DJI_20241217084703_0135_D.JPG"",""view_b"":""DJI_20241217102611_0038_D.JPG""},{""baseline_m"":20.4159679518581,""border_match_count"":2417,""elapsed_seconds"":0.6492840070277452,""failure_reason"":"""",""finite_dlt_count"":2417,""footprint_inside_count"":420,""footprint_z_median_m"":515.0886233235223,""pair_rank"":7,""positive_depth_count"":2417,""reciprocal_raw_count"":2479,""reprojection_pass_count"":2378,""status"":""complete"",""view_a"":""DJI_20241217084701_0134_D.JPG"",""view_b"":""DJI_20241217084705_0136_D.JPG""},{""baseline_m"":10.273387055210973,""border_match_count"":2627,""elapsed_seconds"":0.6474515851587057,""failure_reason"":"""",""finite_dlt_count"":2627,""footprint_inside_count"":413,""footprint_z_median_m"":515.0816869504976,""pair_rank"":8,""positive_depth_count"":2627,""reciprocal_raw_count"":2728,""reprojection_pass_count"":2573,""status"":""complete"",""view_a"":""DJI_20241217084703_0135_D.JPG"",""view_b"":""DJI_20241217084705_0136_D.JPG""},{""baseline_m"":10.143156368847897,""border_match_count"":2727,""elapsed_seconds"":0.6598458839580417,""failure_reason"":"""",""finite_dlt_count"":2727,""footprint_inside_count"":450,""footprint_z_median_m"":515.0442170794931,""pair_rank"":9,""positive_depth_count"":2727,""reciprocal_raw_count"":2840,""reprojection_pass_count"":2680,""status"":""complete"",""view_a"":""DJI_20241217084703_0135_D.JPG"",""view_b"":""DJI_20241217084701_0134_D.JPG""},{""baseline_m"":5.157160479146582,""border_match_count"":2858,""elapsed_seconds"":0.6421579336747527,""failure_reason"":"""",""finite_dlt_count"":2858,""footprint_inside_count"":889,""footprint_z_median_m"":515.1897107894927,""pair_rank"":10,""positive_depth_count"":2858,""reciprocal_raw_count"":2951,""reprojection_pass_count"":2850,""status"":""complete"",""view_a"":""DJI_20241217102613_0039_D.JPG"",""view_b"":""DJI_20241217102611_0038_D.JPG""}]",sum counts and concatenate footprint-inside orthometric z from all completed nondegenerate pairs; building z=pooled median; building score=pooled inside count/pooled border count,22504,5536,515.133879,0.068434,0.235916,DHHN orthometric,45.700000,096a49b46fc5661d74f9d3b54c4f3777676cfc6b27e577b52bb2dabeee8b480c,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,unlabeled,unlabeled,,,,,,,,,,,,,,not_measured,none; existing measurements reused read-only
DEBY_LOD2_107802038,canonical_raw_lidar_assembled_178,intersection_reused,388.477000,false,0.751000,0.003900,valid,DJI_20241217095143_0078_D.JPG,0,0.000000,true,0.000000,true,0.000000,0.000000,0.000000,0,1.000000,1.000000,178,178.000000,3,"[{""name"":""DJI_20241217095127_0070_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":178,""zenith_deg"":86.333274},{""name"":""DJI_20241217101327_0016_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":178,""zenith_deg"":86.781134},{""name"":""DJI_20241217101530_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":178,""zenith_deg"":84.378791}]",prepared,529.461000,true,LoD2 CityGML; measurement/classification projection only,0,327,261,complete,DJI_20241217095127_0070_D.JPG,DJI_20241217101327_0016_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,unlabeled,unlabeled,,,,,,,,,,,,,,not_measured,none; existing measurements reused read-only
DEBY_LOD2_107807336,canonical_raw_lidar_assembled_178,intersection_reused,100.627000,false,0.547000,0.005500,valid,DJI_20241217102931_0011_D.JPG,0,0.000000,true,0.000000,true,0.000000,0.000000,0.000000,0,1.000000,1.000000,136,136.000000,3,"[{""name"":""DJI_20241217101530_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":83.380417},{""name"":""DJI_20241217102527_0016_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":84.887116},{""name"":""DJI_20241217102931_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":82.782787}]",prepared,520.143000,true,LoD2 CityGML; measurement/classification projection only,0,258,199,complete,DJI_20241217101530_0002_D.JPG,DJI_20241217102527_0016_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,unlabeled,unlabeled,,,,,,,,,,,,,,not_measured,none; existing measurements reused read-only
