setting,run_name,arm,replicate,min_obs,voxel_m,sor,sor_std,stage,building_id,occupied_cells,grid_total_cells,coverage_frac
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,25,221,0.11312217194570136
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,3,24,0.125
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,27,402,0.06716417910447761
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,7,48,0.14583333333333334
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,87,260,0.3346153846153846
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,102,784,0.13010204081632654
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,321,644,0.4984472049689441
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,60,673,0.08915304606240713
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,36,664,0.05421686746987952
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,29,850,0.03411764705882353
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,209,710,0.2943661971830986
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,378,1438,0.26286509040333794
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,54,393,0.13740458015267176
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,277,641,0.43213728549141966
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,67,114,0.5877192982456141
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,227,454,0.5
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,2,474,0.004219409282700422
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,1,221,0.004524886877828055
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,4,402,0.009950248756218905
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,2,48,0.041666666666666664
base,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,44,260,0.16923076923076924
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,780,784,0.9948979591836735
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,640,644,0.9937888198757764
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,670,673,0.9955423476968797
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,660,664,0.9939759036144579
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,839,850,0.9870588235294118
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,710,710,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1437,1438,0.9993045897079277
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,368,393,0.9363867684478372
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,641,641,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,108,114,0.9473684210526315
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,454,454,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,126,474,0.26582278481012656
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,221,221,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,24,24,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,9,402,0.022388059701492536
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,33,48,0.6875
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,131,260,0.5038461538461538
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,341,784,0.43494897959183676
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,391,644,0.6071428571428571
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,240,673,0.35661218424962854
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,194,664,0.2921686746987952
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,250,850,0.29411764705882354
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,448,710,0.6309859154929578
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,859,1438,0.5973574408901252
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,134,393,0.34096692111959287
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,437,641,0.6817472698907956
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,63,114,0.5526315789473685
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,291,454,0.6409691629955947
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,18,474,0.0379746835443038
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,31,221,0.14027149321266968
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,13,24,0.5416666666666666
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,10,48,0.20833333333333334
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,38,260,0.14615384615384616
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,97,784,0.12372448979591837
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,246,644,0.38198757763975155
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,59,673,0.08766716196136701
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,34,664,0.05120481927710843
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,22,850,0.02588235294117647
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,190,710,0.2676056338028169
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,407,1438,0.28303198887343534
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,73,393,0.18575063613231552
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,342,641,0.5335413416536662
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,63,114,0.5526315789473685
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,244,454,0.5374449339207048
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,3,474,0.006329113924050633
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,3,221,0.013574660633484163
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,5,24,0.20833333333333334
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,5,48,0.10416666666666667
base,gs_e5_C001_s1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,2,260,0.007692307692307693
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,780,784,0.9948979591836735
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,643,644,0.9984472049689441
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,672,673,0.9985141158989599
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,658,664,0.9909638554216867
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,840,850,0.9882352941176471
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,710,710,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1438,1438,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,386,393,0.9821882951653944
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,641,641,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,114,114,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,454,454,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,406,474,0.8565400843881856
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,221,221,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,24,24,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,347,402,0.8631840796019901
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,47,48,0.9791666666666666
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,252,260,0.9692307692307692
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,451,784,0.5752551020408163
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,450,644,0.6987577639751553
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,314,673,0.46656760772659733
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,229,664,0.34487951807228917
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,285,850,0.3352941176470588
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,494,710,0.6957746478873239
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,914,1438,0.6356050069541029
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,86,393,0.21882951653944022
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,380,641,0.592823712948518
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,82,114,0.7192982456140351
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,365,454,0.8039647577092511
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,34,474,0.07172995780590717
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,62,221,0.28054298642533937
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,16,24,0.6666666666666666
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,33,402,0.08208955223880597
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,19,48,0.3958333333333333
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,80,260,0.3076923076923077
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,143,784,0.18239795918367346
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,335,644,0.5201863354037267
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,84,673,0.12481426448736999
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,39,664,0.058734939759036146
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,40,850,0.047058823529411764
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,251,710,0.35352112676056335
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,490,1438,0.34075104311543813
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,63,393,0.16030534351145037
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,334,641,0.5210608424336973
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,72,114,0.631578947368421
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,309,454,0.6806167400881057
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,3,474,0.006329113924050633
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,22,221,0.09954751131221719
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,7,24,0.2916666666666667
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,2,402,0.004975124378109453
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,3,48,0.0625
base,gs_e5_C001_s1_acmp_r1,acmp,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,29,260,0.11153846153846154
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,770,784,0.9821428571428571
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,643,644,0.9984472049689441
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,668,673,0.9925705794947994
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,660,664,0.9939759036144579
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,844,850,0.9929411764705882
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,709,710,0.9985915492957746
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1429,1438,0.9937413073713491
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,369,393,0.9389312977099237
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,639,641,0.9968798751950078
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,114,114,1.0
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,447,454,0.9845814977973568
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,465,474,0.9810126582278481
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,221,221,1.0
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,24,24,1.0
voxel02,gs_e5_C001_s1_sparse_r1,sparse,r1,3,0.02,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,376,402,0.9353233830845771
