building_id,arm,input_kind,outcome_source,crs_xy,clip_source,fallback_clip_source,no_points_recode,robust_exclude,robust_exclude_reason,manual_label,manual_label_available,footprint_area_m2,ref_roof_planes,pt_density_m2,coverage_frac,pt_density_m2_reg,coverage_frac_reg,local_plane_rms_m,m3c2_rms_m,floater_frac,label_proxy_frac_all,label_proxy_frac_ground,attr_missing_local_rms,attr_missing_m3c2,attr_missing_floater,attr_missing_label_all,attr_missing_label_ground,median_incidence_deg,median_pair_angle_deg,n_views_nadir,recon_score_median,assembled,val3dity_valid,rf_rmse_lod22,rf_roof_planes,run2_available,run2_assembled,run2_val3dity_valid,run2_rf_rmse_lod22,run2_rf_roof_planes,stratum_complexity_ref_roof_planes,stratum_size_area,stratum_observation_recon_score
DEBY_LOD2_4906977,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,530.767400,4.000000,260.513362,1.000000,260.513362,1.000000,0.201036,0.437585,0.024206,0.000000,0.000000,false,false,false,false,false,77.940000,43.800000,2.850000,97.379000,1,1,1.635133,17.000000,true,1,1,1.630626,19.000000,high,high,mid
DEBY_LOD2_4906977,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,530.767400,4.000000,19.176008,0.998586,19.176008,0.998586,0.196931,none,0.002751,0.726469,0.964016,false,true,false,false,false,77.940000,43.800000,2.850000,97.379000,1,1,1.905235,10.000000,true,1,1,1.887562,10.000000,high,high,mid
DEBY_LOD2_4906980,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,44.926450,1.000000,252.434813,0.977778,252.434813,0.977778,0.204511,0.433670,0.613350,0.000000,0.000000,false,false,false,false,false,73.060000,38.300000,4.700000,126.712000,1,1,2.003522,4.000000,true,1,1,2.003908,4.000000,low,low,high
DEBY_LOD2_4906980,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,44.926450,1.000000,17.027831,0.916667,17.027831,0.916667,0.194924,none,0.339869,0.215686,0.668016,false,true,false,false,false,73.060000,38.300000,4.700000,126.712000,1,1,2.549426,6.000000,true,1,1,2.549426,6.000000,low,low,high
DEBY_LOD2_4906981,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,1419.988650,7.000000,565.367899,1.000000,565.367899,1.000000,0.113885,0.921179,0.009843,0.000000,0.000000,false,false,false,false,false,73.210000,49.570000,3.290000,94.678000,1,1,2.409464,39.000000,true,1,1,2.459004,37.000000,high,high,mid
DEBY_LOD2_4906981,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,1419.988650,7.000000,19.543818,0.997359,19.543818,0.997359,0.132439,none,0.004828,0.523746,0.974914,false,true,false,false,false,73.210000,49.570000,3.290000,94.678000,1,1,2.430327,20.000000,true,1,1,2.425973,21.000000,high,high,mid
DEBY_LOD2_4906982,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,1385.403300,3.000000,378.815324,1.000000,378.815324,1.000000,0.142678,0.822830,0.017092,0.000000,0.000000,false,false,false,false,false,76.530000,29.550000,9.140000,193.475000,1,1,2.160463,42.000000,true,1,1,2.134174,32.000000,mid,high,high
DEBY_LOD2_4906982,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,1385.403300,3.000000,11.529495,0.995487,11.529495,0.995487,0.152239,none,0.009704,0.684843,0.969254,false,true,false,false,false,76.530000,29.550000,9.140000,193.475000,1,1,3.333668,16.000000,true,1,1,3.334756,16.000000,mid,high,high
DEBY_LOD2_4906983,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,932.786400,1.000000,150.596106,1.000000,150.596106,1.000000,0.094439,0.140234,0.000000,0.000000,0.000000,false,false,false,false,false,73.200000,36.360000,4.870000,133.168000,1,1,0.702554,6.000000,true,1,1,0.703059,4.000000,low,high,high
DEBY_LOD2_4906983,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,932.786400,1.000000,13.447880,0.997051,13.447880,0.997051,0.090001,none,0.000000,0.000000,0.000000,false,true,false,false,false,73.200000,36.360000,4.870000,133.168000,1,1,1.458668,4.000000,true,1,1,1.439582,4.000000,low,high,high
DEBY_LOD2_4906984,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,246.427200,4.000000,82.770895,1.000000,82.770895,1.000000,0.185504,0.865096,0.030299,0.636907,0.997926,false,false,false,false,false,65.080000,35.670000,4.890000,141.742000,1,1,10.576245,10.000000,true,1,1,4.427063,10.000000,high,mid,high
DEBY_LOD2_4906984,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,246.427200,4.000000,11.200062,0.966531,11.200062,0.966531,0.157367,none,0.006522,0.396014,0.943869,false,true,false,false,false,65.080000,35.670000,4.890000,141.742000,1,1,0.905869,4.000000,true,1,1,0.905869,4.000000,high,mid,high
DEBY_LOD2_4906985,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,875.803100,3.000000,181.126329,1.000000,181.126329,1.000000,0.180731,0.633472,0.025291,0.000000,0.000000,false,false,false,false,false,83.050000,49.810000,3.080000,83.287000,1,0,2.156210,42.000000,true,1,0,2.143543,39.000000,mid,high,mid
DEBY_LOD2_4906985,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,875.803100,3.000000,11.279933,0.997716,11.279933,0.997716,0.149705,none,0.018625,0.000000,0.000000,false,true,false,false,false,83.050000,49.810000,3.080000,83.287000,1,1,3.107921,16.000000,true,1,1,3.107920,16.000000,mid,high,mid
DEBY_LOD2_4906986,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,236.228472,5.000000,126.957601,1.000000,126.957601,1.000000,0.138541,0.098829,0.000000,0.000000,0.000000,false,false,false,false,false,83.380000,41.240000,4.540000,119.621000,1,1,1.544939,16.000000,true,1,1,1.550136,16.000000,high,mid,high
DEBY_LOD2_4906986,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,236.228472,5.000000,18.401677,0.994703,18.401677,0.994703,0.133261,none,0.000000,0.000000,0.000000,false,true,false,false,false,83.380000,41.240000,4.540000,119.621000,1,1,2.084079,5.000000,true,1,1,2.084079,5.000000,high,mid,high
DEBY_LOD2_4906987,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,231.476350,5.000000,141.012246,1.000000,141.012246,1.000000,0.125144,0.149511,0.000000,0.000000,0.000000,false,false,false,false,false,80.960000,38.010000,8.130000,124.032000,1,1,1.045470,10.000000,true,1,1,0.991154,8.000000,high,mid,high
DEBY_LOD2_4906987,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,231.476350,5.000000,17.604390,0.989213,17.604390,0.989213,0.092352,none,0.000000,0.000000,0.000000,false,true,false,false,false,80.960000,38.010000,8.130000,124.032000,1,1,0.840358,5.000000,true,1,1,0.815396,4.000000,high,mid,high
DEBY_LOD2_4906988,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,130.994000,1.000000,73.438478,1.000000,73.438478,1.000000,0.111340,0.255667,0.000000,0.000000,0.000000,false,false,false,false,false,82.000000,37.650000,4.950000,115.552000,1,1,0.642589,4.000000,true,1,1,0.642589,4.000000,low,mid,mid
DEBY_LOD2_4906988,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,130.994000,1.000000,18.680245,1.000000,18.680245,1.000000,0.096993,none,0.000000,0.000000,none,false,true,false,false,true,82.000000,37.650000,4.950000,115.552000,1,1,0.205743,3.000000,true,1,1,0.205744,3.000000,low,mid,mid
DEBY_LOD2_4906989,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,320.910134,3.000000,89.729170,0.685892,89.729170,0.685892,0.152778,0.269297,0.007050,0.000000,0.000000,false,false,false,false,false,72.080000,30.770000,1.560000,69.829000,1,1,2.453145,11.000000,false,none,none,none,none,mid,high,mid
DEBY_LOD2_4906989,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,320.910134,3.000000,19.519483,0.996103,19.519483,0.996103,0.149879,none,0.003512,0.000000,none,false,true,false,false,true,72.080000,30.770000,1.560000,69.829000,1,1,2.417257,11.000000,false,none,none,none,none,mid,high,mid
DEBY_LOD2_4906990,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,292.582000,2.000000,36.909311,0.375535,36.909311,0.375535,0.151456,0.490845,0.000000,0.000000,0.000000,false,false,false,false,false,80.630000,10.330000,0.000000,38.661000,0,none,none,none,false,none,none,none,none,low,high,low
DEBY_LOD2_4906990,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,292.582000,2.000000,19.485136,0.994867,19.485136,0.994867,0.132280,none,0.000000,0.000000,none,false,true,false,false,true,80.630000,10.330000,0.000000,38.661000,0,none,none,none,false,none,none,none,none,low,high,low
DEBY_LOD2_4906991,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,167.681550,1.000000,59.320778,1.000000,59.320778,1.000000,0.079316,0.262322,0.000000,0.000000,none,false,false,false,false,true,87.450000,39.560000,3.010000,87.630000,1,1,0.206768,10.000000,true,1,1,0.206770,10.000000,low,mid,mid
DEBY_LOD2_4906991,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,167.681550,1.000000,19.763653,0.998514,19.763653,0.998514,0.129719,none,0.000000,0.000000,0.000000,false,true,false,false,false,87.450000,39.560000,3.010000,87.630000,1,1,1.439894,3.000000,true,1,1,1.439894,3.000000,low,mid,mid
DEBY_LOD2_4906997,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,none,false,193.584472,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,76.480000,11.610000,0.000000,7.707000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4906997,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,193.584472,2.000000,18.834155,1.000000,18.834155,1.000000,0.124867,none,0.000000,0.000000,none,false,true,false,false,true,76.480000,11.610000,0.000000,7.707000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4906998,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,326.340650,4.000000,43.264607,0.533231,43.264607,0.533231,0.107428,0.169324,0.000000,0.000000,0.000000,false,false,false,false,false,63.670000,15.460000,0.000000,22.571000,1,1,1.217303,20.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4906998,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,326.340650,4.000000,18.299896,0.998472,18.299896,0.998472,0.142448,none,0.000000,0.000000,0.000000,false,true,false,false,false,63.670000,15.460000,0.000000,22.571000,1,0,1.965798,13.000000,false,none,none,none,none,high,high,low
DEBY_LOD2_4906999,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,관측각·커버리지,true,221.161150,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,61.700000,5.940000,0.000000,1.980000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4906999,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,221.161150,2.000000,0.949534,0.194790,0.949534,0.194790,none,19.720978,0.600000,0.133333,0.717949,true,false,false,false,false,61.700000,5.940000,0.000000,1.980000,1,1,21.676064,3.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4906999,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,221.161150,2.000000,18.538518,1.000000,18.538518,1.000000,0.145674,none,0.000488,0.000000,0.000000,false,true,false,false,false,61.700000,5.940000,0.000000,1.980000,1,1,2.320918,21.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907000,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,none,false,198.242750,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,59.800000,5.230000,0.000000,0.513000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907000,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,198.242750,2.000000,18.517701,0.998744,18.517701,0.998744,0.167373,none,0.000000,0.000000,none,false,true,false,false,true,59.800000,5.230000,0.000000,0.513000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907011,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,none,false,194.986722,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,62.670000,4.020000,0.000000,0.000000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907011,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,194.986722,2.000000,18.939751,0.998718,18.939751,0.998718,0.171454,none,0.001625,0.000000,none,false,true,false,false,true,62.670000,4.020000,0.000000,0.000000,0,none,none,none,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907012,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,복합(세장+관측각),true,51.116826,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,68.840000,4.370000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,low,low,low
DEBY_LOD2_4907012,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,복합(세장+관측각),true,51.116826,2.000000,1.271597,0.250000,1.271597,0.250000,none,none,0.000000,0.061538,0.083333,true,true,false,false,false,68.840000,4.370000,0.000000,0.000000,0,0,none,0.000000,false,none,none,none,none,low,low,low
DEBY_LOD2_4907012,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,복합(세장+관측각),true,51.116826,2.000000,20.286862,1.000000,20.286862,1.000000,0.188446,none,0.000000,0.000000,0.000000,false,true,false,false,false,68.840000,4.370000,0.000000,0.000000,1,1,3.185753,5.000000,false,none,none,none,none,low,low,low
DEBY_LOD2_4907013,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,관측각·커버리지,true,116.322533,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,68.780000,4.400000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,low,low,low
DEBY_LOD2_4907013,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,116.322533,2.000000,1.521631,0.282655,1.521631,0.282655,none,none,0.039548,0.000000,0.000000,true,true,false,false,false,68.780000,4.400000,0.000000,0.000000,0,0,none,0.000000,false,none,none,none,none,low,low,low
DEBY_LOD2_4907013,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,116.322533,2.000000,20.357191,1.000000,20.357191,1.000000,0.158700,none,0.000000,0.000000,0.000000,false,true,false,false,false,68.780000,4.400000,0.000000,0.000000,1,1,2.677315,8.000000,false,none,none,none,none,low,low,low
DEBY_LOD2_4907014,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,관측각·커버리지,true,149.950904,3.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,59.290000,4.720000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907014,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,149.950904,3.000000,1.006996,0.213689,1.006996,0.213689,none,none,0.198675,0.178808,0.264706,true,true,false,false,false,59.290000,4.720000,0.000000,0.000000,0,0,none,0.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907014,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,149.950904,3.000000,19.679775,1.000000,19.679775,1.000000,0.149794,none,0.004066,0.000000,0.000000,false,true,false,false,false,59.290000,4.720000,0.000000,0.000000,1,1,2.063215,5.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907015,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,true,false,none,관측각·커버리지,true,168.432642,3.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,60.120000,4.890000,0.000000,0.000000,0,1,none,0.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907015,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,168.432642,3.000000,2.582635,0.433234,2.582635,0.433234,none,7.918310,0.124138,0.188506,0.277027,true,false,false,false,false,60.120000,4.890000,0.000000,0.000000,0,0,0.000000,2.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907015,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,168.432642,3.000000,19.752703,1.000000,19.752703,1.000000,0.143098,none,0.000601,0.000000,0.000000,false,true,false,false,false,60.120000,4.890000,0.000000,0.000000,1,1,2.613774,10.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907016,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,관측각·커버리지,true,282.209920,2.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,55.570000,5.860000,0.000000,5.989000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907016,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,282.209920,2.000000,2.352858,0.397345,2.352858,0.397345,0.236892,0.629964,0.045181,0.257530,0.332685,false,false,false,false,false,55.570000,5.860000,0.000000,5.989000,0,0,0.000000,3.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907016,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,282.209920,2.000000,19.010671,0.999115,19.010671,0.999115,0.148894,none,0.000186,0.000000,0.000000,false,true,false,false,false,55.570000,5.860000,0.000000,5.989000,1,1,2.312717,7.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907017,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,287.672257,2.000000,0.184237,0.010435,0.184237,0.010435,0.024901,0.184960,0.150943,0.000000,none,false,false,false,false,true,54.910000,6.850000,0.000000,21.987000,1,0,1.708589,1.000000,false,none,none,none,none,low,high,low
DEBY_LOD2_4907017,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,287.672257,2.000000,19.282360,1.000000,19.282360,1.000000,0.155958,none,0.000361,0.000000,0.000000,false,true,false,false,false,54.910000,6.850000,0.000000,21.987000,1,1,2.379349,9.000000,false,none,none,none,none,low,high,low
DEBY_LOD2_4907018,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,257.295189,4.000000,80.600030,0.966019,80.600030,0.966019,0.115067,0.204423,0.000000,0.000000,0.000000,false,false,false,false,false,65.620000,33.460000,0.000000,51.317000,1,1,0.246031,20.000000,true,1,1,0.246032,20.000000,high,mid,low
DEBY_LOD2_4907018,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,257.295189,4.000000,19.211397,0.997087,19.211397,0.997087,0.158869,none,0.000000,0.000000,0.000000,false,true,false,false,false,65.620000,33.460000,0.000000,51.317000,1,1,2.070593,18.000000,true,1,1,2.044919,20.000000,high,mid,low
DEBY_LOD2_4907019,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,관측각·커버리지,true,206.425002,3.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,71.350000,12.900000,0.000000,0.318000,0,1,none,0.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907019,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,206.425002,3.000000,0.513504,0.116082,0.513504,0.116082,none,none,0.886792,0.018868,0.500000,true,true,false,false,false,71.350000,12.900000,0.000000,0.318000,1,1,31.020235,2.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907019,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,206.425002,3.000000,18.631464,1.000000,18.631464,1.000000,0.141776,none,0.000000,0.000000,0.000000,false,true,false,false,false,71.350000,12.900000,0.000000,0.318000,1,1,1.918355,3.000000,false,none,none,none,none,mid,mid,low
DEBY_LOD2_4907020,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,330.553900,2.000000,62.361993,0.879637,62.361993,0.879637,0.159642,0.451577,0.003008,0.000000,0.000000,false,false,false,false,false,73.210000,21.940000,0.000000,95.943000,1,1,1.427024,13.000000,true,1,1,1.427024,13.000000,low,high,mid
DEBY_LOD2_4907020,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,330.553900,2.000000,13.435025,1.000000,13.435025,1.000000,0.134159,none,0.000000,0.000000,0.000000,false,true,false,false,false,73.210000,21.940000,0.000000,95.943000,1,1,2.815722,2.000000,true,1,1,2.815719,2.000000,low,high,mid
DEBY_LOD2_4907021,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,가림,true,249.025251,12.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,83.500000,25.550000,0.000000,72.404000,0,1,none,0.000000,false,none,none,none,none,high,mid,mid
DEBY_LOD2_4907021,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,가림,true,249.025251,12.000000,0.433691,0.101000,0.433691,0.101000,none,none,0.462963,0.314815,0.772727,true,true,false,false,false,83.500000,25.550000,0.000000,72.404000,1,1,42.781487,1.000000,false,none,none,none,none,high,mid,mid
DEBY_LOD2_4907021,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,가림,true,249.025251,12.000000,10.850305,0.998000,10.850305,0.998000,0.132149,none,0.007772,0.000000,none,false,true,false,false,true,83.500000,25.550000,0.000000,72.404000,1,1,0.215859,9.000000,false,none,none,none,none,high,mid,mid
DEBY_LOD2_4907022,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,true,false,none,가림,true,240.897876,12.000000,none,none,0.000000,0.000000,none,none,none,none,none,true,true,true,true,true,84.540000,24.150000,0.000000,64.384000,0,1,none,0.000000,false,none,none,none,none,high,mid,low
DEBY_LOD2_4907022,raw_acmp,ACMP,gen_8way_raw_acmp,EPSG:25832,existing_mob_eval_clip,false,false,false,none,가림,true,240.897876,12.000000,0.464927,0.103950,0.464927,0.103950,none,none,0.482143,0.187500,0.525000,true,true,false,false,false,84.540000,24.150000,0.000000,64.384000,0,0,0.000000,1.000000,false,none,none,none,none,high,mid,low
DEBY_LOD2_4907022,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,가림,true,240.897876,12.000000,11.095988,0.997921,11.095988,0.997921,0.139140,none,0.008230,0.000000,0.000000,false,true,false,false,false,84.540000,24.150000,0.000000,64.384000,1,1,1.470486,9.000000,false,none,none,none,none,high,mid,low
DEBY_LOD2_4907023,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,181.232123,2.000000,103.557800,0.983516,103.557800,0.983516,0.130793,0.393821,0.000000,0.000000,none,false,false,false,false,true,69.610000,16.680000,0.000000,76.869000,1,1,1.045816,5.000000,true,1,1,1.045816,5.000000,low,mid,mid
DEBY_LOD2_4907023,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,181.232123,2.000000,11.195587,0.997253,11.195587,0.997253,0.088506,none,0.000000,0.000000,0.000000,false,true,false,false,false,69.610000,16.680000,0.000000,76.869000,1,1,0.428476,2.000000,true,1,1,0.428476,2.000000,low,mid,mid
DEBY_LOD2_4907024,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,289.029713,2.000000,71.964919,0.957576,71.964919,0.957576,0.091164,0.158197,0.000000,0.000000,0.000000,false,false,false,false,false,71.790000,21.140000,0.000000,2.834000,1,1,0.729676,4.000000,true,1,1,0.729676,4.000000,low,high,low
DEBY_LOD2_4907024,raw_lidar,LiDAR,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,none,false,289.029713,2.000000,11.019628,0.996537,11.019628,0.996537,0.096272,none,0.000000,0.000000,0.000000,false,true,false,false,false,71.790000,21.140000,0.000000,2.834000,1,1,1.280190,3.000000,true,1,1,1.280190,3.000000,low,high,low
DEBY_LOD2_4907025,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,468.758538,4.000000,182.915068,0.970714,182.915068,0.970714,0.162311,0.791709,0.008689,0.000000,0.000000,false,false,false,false,false,63.310000,20.640000,0.070000,108.330000,1,0,2.017232,35.000000,true,1,0,2.017323,34.000000,high,high,mid
DEBY_LOD2_4907025,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,468.758538,4.000000,10.745404,0.995740,10.745404,0.995740,0.111994,none,0.000596,0.000000,none,false,true,false,false,true,63.310000,20.640000,0.070000,108.330000,1,1,0.726187,23.000000,true,1,1,0.726188,23.000000,high,high,mid
DEBY_LOD2_4907026,raw_dense,DIM,w2_1,EPSG:25832,fallback_dim_footprint_clip,true,false,false,none,none,false,132.692335,2.000000,23.889850,0.438795,23.889850,0.438795,0.121272,0.308519,0.000000,0.000000,0.000000,false,false,false,false,false,66.070000,41.560000,0.000000,38.920000,1,1,1.138213,8.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907026,raw_lidar,LiDAR,w2_1,EPSG:25832,fallback_als_footprint_clip,true,false,false,none,none,false,132.692335,2.000000,10.701447,0.992467,10.701447,0.992467,0.164367,none,0.000000,0.000000,0.000000,false,true,false,false,false,66.070000,41.560000,0.000000,38.920000,1,1,2.650023,9.000000,false,none,none,none,none,low,mid,low
DEBY_LOD2_4907027,raw_dense,DIM,w2_1,EPSG:25832,existing_mob_eval_clip,false,false,false,none,관측각·커버리지,true,264.334012,2.000000,0.143758,0.033050,0.143758,0.033050,none,none,0.000000,0.921053,1.000000,true,true,false,false,false,66.200000,9.670000,0.000000,11.702000,0,1,none,0.000000,false,none,none,none,none,low,mid,low
