step,component,raw_loss,weight,weighted_loss,weighted_loss_share,grad_norm,grad_norm_share,grad_status,total_loss,psnr_train,n_primitives,denominator_role,run_name,record_type,source_csv,source_row,active,view,region_id,building_id,is_pi_target,loss_smooth,weight_smooth,weighted_smooth,loss_plane,weight_plane,weighted_plane,loss_semdepth_weighted,loss_boundary_normal,weight_boundary_normal,weighted_boundary_normal,view_smooth_valid_stencil_count,smooth_valid_stencil_count,boundary_valid_pixel_count,boundary_kernel_size,boundary_radius_px,source_component_id,source_component_pixel_count,pre_split_overlap_count,region_pixel_count,render_valid_pixel_count,render_valid_fraction,depth_anchor_pixel_count,depth_anchor_fraction,plane_valid_pixel_count,plane_skipped_lt64,plane_fitted_iteration,plane_loss,semdepth_depth_grad_norm,semdepth_depth_grad_norm_share,semdepth_depth_grad_nonzero_pixel_count,semdepth_depth_grad_nonzero_fraction,target_observation_count,view_region_count,plane_active_region_count,plane_skipped_region_count,raycast_assignment_primary_provenance,raycast_misassignment_rate,raycast_misassignment_numerator,raycast_misassignment_denominator,raycast_official_provenance,raycast_official_misassignment_rate,raycast_official_misassignment_numerator,raycast_official_misassignment_denominator,schema,view_stem,measurement_step,source_region_count,retained_region_present,oracle_visible_roof_pixel_count,visibility_source,address_pixel_count,alpha_valid_pixel_count,ldepth_valid_pixel_count,alpha_and_ldepth_valid_pixel_count,alpha_threshold,depth_mask_present,depth_valid_source,valid_pixel_rule,view_aggregation_snapshot,region_address_mode,raycast_building_id_role,raycast_id_depth_or_height_supervision,cutline_policy,pjpl_authority,pjpl_frozen_from_run,pjpl_attempt1_lock_sha256,pjpl_basis,pjpl_visible_view_count,pjpl_view_median_valid_pixel_count,pjpl_threshold_pixels,pjpl_classification,pjpl_boundary_case,pjpl_boundary_case_range_pixels,pjpl_min_visible_views,pjpl_lock_status,pjpl_initial_gaussian_count,active_start,active_end,pi_observed_region_rows,pi_positive_region_rows,pi_grad_norm_max,pi_grad_norm_share_max,pi_nonzero_pixel_count_max,pi_status,evidence_scope,active_update_count,generic_audit_every,generic_expected_step_count,generic_observed_step_count,semantic_audit_every,semantic_expected_step_count,semantic_observed_step_count,total_loss_finite_status,train_return_code,nonfinite_loss_records,semdepth_grad_share_p50,semdepth_grad_share_p95,semdepth_grad_share_max,semdepth_grad_share_threshold,semdepth_audit_rows_complete,semdepth_status,boundary_normal_grad_share_p50,boundary_normal_grad_share_p95,boundary_normal_grad_share_max,boundary_normal_grad_share_threshold,boundary_normal_audit_rows_complete,boundary_normal_status,smooth_grad_share_p50_audit_only,smooth_grad_share_max_audit_only,smooth_audit_rows_complete,plane_grad_share_p50_audit_only,plane_grad_share_max_audit_only,plane_audit_rows_complete,smooth_plane_detail_status,pi_all_targets_status,pjpl_classification_status,pjpl_diagnostic_status,pjpl_target_rule,pjpl_boundary_case_rule,pjpl_target_classifications,pjpl_diagnostic_target_classifications,pjpl_boundary_case_buildings,pjpl_diagnostic_boundary_case_buildings,pjpl_fixed_collapse_pj_targets,pjpl_source_view_rows,pjpl_diagnostic_source_view_rows,gate_status,gate_reasons,gate_attempt,effective_semdepth_scale,effective_nb_scale,effective_w_semdepth_smooth,effective_w_semdepth_plane,effective_w_boundary_normal,semdepth_over_threshold,boundary_normal_over_threshold,suggested_semdepth_scale,suggested_nb_scale,regate_config_command_not_executed,config,config_sha256,loss_source_csv,loss_source_csv_sha256,semantic_source_csv,semantic_source_csv_sha256,pjpl_source_csv,pjpl_source_csv_sha256,pjpl_diagnostic_source_csv,pjpl_diagnostic_source_csv_sha256,train_log,train_log_sha256,launch_versions,launch_versions_sha256,launch_git_head,orchestrator_sha256,train_py_sha256,densification_py_sha256,semantic_loss_py_sha256,cache_producer_sha256,cache_manifest_sha256,cache_inventory_sha256,cache_aggregate_sha256,cache_preflight_log,cache_preflight_log_sha256,grad_share_sampling,denominator_contract,judgment_scope
1500,photo,0.41036659479141235,1.0,0.41036659479141235,0.02955968870382355,0.037271082401275635,0.003165605961189438,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,212,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,depth,25.216934204101562,0.4455912673606908,11.236445426940918,0.8093880768406687,3.408256769180298,0.28947906126311307,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,mono_depth,0.0,0.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,214,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,normal,0.4379841387271881,0.05,0.021899206563830376,0.0015774523002209581,0.020870646461844444,0.00177264084101917,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,nc,0.3912425935268402,0.05,0.0195621307939291,0.0014091071349166399,0.018566900864243507,0.0015769730383427484,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,216,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,distort,0.004325965419411659,100.0,0.4325965344905853,0.03116096450393181,0.689176082611084,0.0585349223812229,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,semantic,0.5292898416519165,0.1,0.05292898416519165,0.0038126015011722206,0.016692301258444786,0.0014177545959302281,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,mvc,0.0,0.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,mutual,0.0,0.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,220,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,structure,0.0,1.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,semdepth,1.7053457498550415,1.0,1.7053457498550415,0.12284013888539466,7.5731120109558105,0.6432195413196944,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,boundary_normal,0.34980112314224243,0.01,0.0034980112686753273,0.0002519701298714809,0.00981343537569046,0.0008335005994880843,,13.88264274597168,8.084771331639413,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,semdepth_smooth,6.329865455627441,0.25,1.5824663639068604,0.11398884240354654,7.632711887359619,0.6482816353581436,,13.88264274597168,8.084771331639413,274990,audit_only,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,semdepth_plane,0.4915176331996918,0.25,0.12287940829992294,0.008851298091897624,0.12336084246635437,0.010477608728515943,,13.88264274597168,8.084771331639413,274990,audit_only,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,photo,0.25101810693740845,1.0,0.25101810693740845,0.0690274270012022,0.05248405039310455,0.06703475554489892,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,226,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,depth,7.0709099769592285,0.4421843193660755,3.126645565032959,0.8597957379734408,0.633665144443512,0.8093427953242471,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,mono_depth,0.0,0.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,normal,0.21424047648906708,0.05,0.010712023824453354,0.002945697629541794,0.007634169887751341,0.009750671077796138,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,nc,0.33934634923934937,0.05,0.01696731708943844,0.004665839672233304,0.012614019215106964,0.01611113639648602,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,distort,0.0017533747013658285,100.0,0.17533746361732483,0.04821601962538404,0.06437855958938599,0.08222690459450877,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,semantic,0.5433506369590759,0.1,0.05433506518602371,0.014941590435422382,0.01082225888967514,0.013822627515964268,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,232,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,mvc,0.0,0.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,mutual,0.0,0.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,structure,0.0,1.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,semdepth,0.0,1.0,0.0,0.0,0.0,0.0,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,boundary_normal,0.14825554192066193,0.01,0.0014825554098933935,0.000407687662775544,0.0013396925060078502,0.001711109546098754,,3.636497974395752,13.44577013400388,274990,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,semdepth_smooth,0.0,0.25,0.0,0.0,0.0,0.0,,3.636497974395752,13.44577013400388,274990,audit_only,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,238,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,semdepth_plane,0.0,0.25,0.0,0.0,0.0,0.0,,3.636497974395752,13.44577013400388,274990,audit_only,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,photo,0.2616031765937805,1.0,0.2616031765937805,0.17713109589101575,0.2642149329185486,0.07402020180090996,,1.476889967918396,14.105285889489839,289827,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,240,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,depth,2.4718477725982666,0.4388034205683099,1.0846552848815918,0.7344183728066624,2.9452462196350098,0.825115057361112,,1.476889967918396,14.105285889489839,289827,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,mono_depth,0.0,0.0,0.0,0.0,0.0,0.0,loss_has_no_grad_graph,1.476889967918396,14.105285889489839,289827,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,normal,0.0741216316819191,0.05,0.003706081537529826,0.002509381930111187,0.003603766206651926,0.0010096003996182483,,1.476889967918396,14.105285889489839,289827,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,nc,0.1938970386981964,0.05,0.00969485193490982,0.006564368866201826,0.008336495608091354,0.0023354814976091825,,1.476889967918396,14.105285889489839,289827,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,244,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,distort,0.0008382386295124888,100.0,0.08382385969161987,0.05675700242756291,0.2710632085800171,0.07593875629308329,,1.476889967918396,14.105285889489839,289827,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,semantic,0.3091886043548584,0.1,0.03091886080801487,0.020935111606575407,0.07376247644424438,0.020664666192130036,,1.476889967918396,14.105285889489839,289827,primary,gs_e5_C001_s3a_semantic_guided_gate,loss_component,results/tum_transfer/e5_s3_semantic_guided/C001/runs/gs_e5_C001_s3a_semantic_guided_gate/audit/loss_grad_norms.csv,246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
