row_type,building_id,view_stem,loss_address_active,projection_role,source_count,input_projection_z_local_m,zero_source_exclusion_only_global_median_z_local_m,reference_projection_z_local_m,projection_z_minus_reference_m,reference_mask_pixels,input_mask_pixels,intersection_pixels,union_pixels,footprint_mask_iou,centroid_shift_px,input_over_reference_pixel_coverage,tuning,reference_role,selected_top3_by_reference_area,visible_view_count_available,selected_view_count,selected_view_stems,coverage_requirement
view,DEBY_LOD2_108247349,DJI_20241217103459_0039_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,486,725,0,1211,0.0,117.5235300160779,1.491769547325103,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217103553_0066_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,482,673,0,1155,0.0,117.64721698971896,1.396265560165975,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217103549_0064_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,464,665,0,1129,0.0,115.56061173365165,1.4331896551724137,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217103547_0063_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,462,676,0,1138,0.0,115.60516601877585,1.4632034632034632,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217103551_0065_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,452,718,0,1170,0.0,117.67024132033376,1.5884955752212389,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217095143_0078_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,375,2104,0,2479,0.0,219.5995872762993,5.610666666666667,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217095145_0079_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,356,2030,0,2386,0.0,220.02221374900665,5.702247191011236,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217095147_0080_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,334,1971,0,2305,0.0,220.08231031898188,5.901197604790419,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217095149_0081_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,298,1939,0,2237,0.0,220.26846249786334,6.506711409395973,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101453_0037_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,235,338,0,573,0.0,88.75373807578693,1.4382978723404256,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
