building_id,threshold_label,threshold_order,max_reprojection_error_px,raw_definition,selected_dlt_point_count,footprint_inside_point_count,finite_lod2_height_score_count,inside_z_median_local_m,inside_z_mad_m,reference_roof_z_median_local_m,abs_delta_z_median_m,abs_delta_z_mad_m,point_to_lod2_rms_m,coverage_grid_m,coverage_eligible_cell_count,coverage_occupied_cell_count,coverage_ratio,selected_pair_count,eligible_pair_count,nonzero_inside_pair_count,two_px_expected_inside_count,two_px_inside_count_matches_locked_cache,meets_locked_operating_bounds,selected_good_operating_point,building_operating_point,operating_point_rule,summary_aggregation,raw_cache_status,new_mast3r_inference_runs,cache_reuse_runs,candidate_generation_gt_used,footprint_role,lod2_role,crs,learning_runs_started,status
DEBY_LOD2_4907199,2px,0,2.000000,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",538,373,373,-34.347425,0.022915,-34.333000,0.024917,0.021134,1.862681,0.500000,448,56,0.125000,10,7,1,373,true,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,10,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
DEBY_LOD2_4907199,4px,1,4.000000,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",538,373,373,-34.347425,0.022915,-34.333000,0.024917,0.021134,1.862681,0.500000,448,56,0.125000,10,7,1,373,,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,10,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
DEBY_LOD2_4907199,8px,2,8.000000,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",538,373,373,-34.347425,0.022915,-34.333000,0.024917,0.021134,1.862681,0.500000,448,56,0.125000,10,7,1,373,,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,10,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
DEBY_LOD2_4907199,raw,3,,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",982,498,498,-34.338268,0.108500,-34.333000,0.103233,0.099436,3.209645,0.500000,448,78,0.174107,10,7,7,373,,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,10,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
DEBY_LOD2_8568392,2px,0,2.000000,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",1470,6,6,-40.570602,0.069191,-40.927000,0.356398,0.069191,0.430961,0.500000,37,4,0.108108,3,2,2,6,true,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,3,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
DEBY_LOD2_8568392,4px,1,4.000000,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",1470,6,6,-40.570602,0.069191,-40.927000,0.356398,0.069191,0.430961,0.500000,37,4,0.108108,3,2,2,6,,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,3,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
DEBY_LOD2_8568392,8px,2,8.000000,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",1470,6,6,-40.570602,0.069191,-40.927000,0.356398,0.069191,0.430961,0.500000,37,4,0.108108,3,2,2,6,,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,3,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
DEBY_LOD2_8568392,raw,3,,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",1470,6,6,-40.570602,0.069191,-40.927000,0.356398,0.069191,0.430961,0.500000,37,4,0.108108,3,2,2,6,,false,false,INSUFFICIENT_INSIDE_POINTS,"among dial rows meeting both bounds, maximize coverage; ties use smaller median absolute delta-z, then stricter dial order 2px,4px,8px,raw; if none, label INSUFFICIENT_INSIDE_POINTS",pool footprint-inside points from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline greater than 0.06 m; preserve every selected pair in run detail,complete,3,0,false,post-DLT spatial score mask and coverage denominator only,post-DLT height-error score only,EPSG:25832,0,scored
