model_id,role,wave,arm,run,setting,lineage,building_id,status,status_reason,rf_extrusion_mode,has_lod22,lod1_fallback,val3dity_valid,roof_face_count_model,roof_face_count_ref,face_count_ratio,roof_rms_m,roof_hausdorff_m,roof_distance_samples,status_rf_rmse_lod22,point_metric_arm,point_count_footprint,point_density_m2,point_coverage_frac,point_hole_frac,point_local_plane_rms_m,point_metric_source,texture_lens,observation_lens,complexity_lens,size_lens,label_lens,cityjson_path,cityjson_sha256,status_path,z_shift_to_reference_m,xy_alignment,xy_overlap_ratio,gt_role,learning_runs_started
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,acmp,r1,base,405_repaired_copy,DEBY_LOD2_4908178,missing_status,,,false,false,true,1,2,0.500000000,3.270561129,3.775841597,454,,gs_acmp_r1,1020,8.993737,0.160793,0.839207,0.011427,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,low,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1_run_1.city.json,4f672c2f587f45b1968e407afa66a8b2a3105b81fccee658eaaae39bca3407e1,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,acmp,r1,base,405_repaired_copy,DEBY_LOD2_4908179,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r1,81,0.684992,0.067511,0.932489,0.027813,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1_run_1.city.json,4f672c2f587f45b1968e407afa66a8b2a3105b81fccee658eaaae39bca3407e1,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,acmp,r1,base,405_repaired_copy,DEBY_LOD2_60098,missing_status,,,false,false,true,2,2,1.000000000,2.761824851,8.511211476,782,,gs_acmp_r1,376,1.919098,0.116071,0.883929,0.045031,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1_run_1.city.json,4f672c2f587f45b1968e407afa66a8b2a3105b81fccee658eaaae39bca3407e1,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,acmp,r1,base,405_repaired_copy,DEBY_LOD2_8568391,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r1,29,0.522187,0.063348,0.936652,0.022361,docs/pointcloud_attributes_v1_3.csv,무텍스처,mid,low,low,무텍스처,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1_run_1.city.json,4f672c2f587f45b1968e407afa66a8b2a3105b81fccee658eaaae39bca3407e1,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,acmp,r1,base,405_repaired_copy,DEBY_LOD2_8568392,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_acmp_r1,1,0.172488,0.041667,0.958333,none,docs/pointcloud_attributes_v1_3.csv,lowtex_high,mid,low,low,복합(소형+재질),phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1_run_1.city.json,4f672c2f587f45b1968e407afa66a8b2a3105b81fccee658eaaae39bca3407e1,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_108247349,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,30,0.296728,0.059701,0.940299,none,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_108247350,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,2,0.164785,0.041667,0.958333,none,docs/pointcloud_attributes_v1_3.csv,lowtex_mid,mid,low,low,복합(소형+가림),phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_108247351,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,95,1.455303,0.084615,0.915385,0.045926,docs/pointcloud_attributes_v1_3.csv,복합(저조도+가림),mid,low,low,복합(저조도+가림),phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907184,missing_status,,,false,false,true,5,4,1.250000000,2.232947377,2.709505319,1354,,gs_dense_r1,409825,1212.989641,0.999260,0.000740,0.229358,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,high,high,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907185,missing_status,,,false,false,true,3,2,1.500000000,1.755699039,4.294009829,641,,gs_dense_r1,3477,21.598760,0.302795,0.697205,0.110639,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907186,missing_status,,,false,false,true,1,2,0.500000000,4.076448323,11.846493423,674,,gs_dense_r1,497,2.961289,0.086181,0.913819,0.135440,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907188,missing_status,,,false,false,true,0,2,0.000000000,,,0,,gs_dense_r1,335,2.019493,0.097892,0.902108,0.112825,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907194,missing_status,,,false,false,true,0,2,0.000000000,,,0,,gs_dense_r1,86,0.404270,0.065882,0.934118,0.024884,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907195,missing_status,,,false,false,false,2,2,1.000000000,5.069798013,12.229757482,710,,gs_dense_r1,1047,5.887364,0.136620,0.863380,0.095095,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907198,missing_status,,,false,false,true,2,4,0.500000000,1.678351469,3.056451426,1441,,gs_dense_r1,3497,9.719306,0.203060,0.796940,0.102583,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,high,high,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907199,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,1273,12.944036,0.198473,0.801527,0.023206,docs/pointcloud_attributes_v1_3.csv,무텍스처,mid,low,low,무텍스처,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4907202,missing_status,,,false,false,false,1,2,0.500000000,2.038992176,2.635546192,641,,gs_dense_r1,694,4.325102,0.131045,0.868955,0.012446,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4908168,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,7,0.242791,0.052632,0.947368,none,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,low,low,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4908178,missing_status,,,false,false,false,1,2,0.500000000,1.889834391,2.679258195,454,,gs_dense_r1,255,2.248434,0.107930,0.892070,0.006594,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,low,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_4908179,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,29,0.245244,0.059072,0.940928,none,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_60098,missing_status,,,false,false,true,1,2,0.500000000,3.490362241,10.612141030,784,,gs_dense_r1,393,2.005865,0.098214,0.901786,0.064982,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_8568391,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,33,0.594212,0.072398,0.927602,0.000000,docs/pointcloud_attributes_v1_3.csv,무텍스처,mid,low,low,무텍스처,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,dense,r1,base,405_repaired_copy,DEBY_LOD2_8568392,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_dense_r1,1,0.172488,0.041667,0.958333,none,docs/pointcloud_attributes_v1_3.csv,lowtex_high,mid,low,low,복합(소형+재질),phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_108247349,missing_status,,,false,false,true,0,1,0.000000000,,,0,,gs_sparse_r1,80,0.791275,0.067164,0.932836,0.011622,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,low,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,no_roof_geometry,,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_108247350,missing_status,,,false,false,true,1,1,1.000000000,13.847990916,14.200787789,48,,gs_sparse_r1,3,0.247177,0.041667,0.958333,none,docs/pointcloud_attributes_v1_3.csv,lowtex_mid,mid,low,low,복합(소형+가림),phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_108247351,missing_status,,,false,false,true,1,1,1.000000000,13.173496935,15.890169510,260,,gs_sparse_r1,17,0.260423,0.061538,0.938462,none,docs/pointcloud_attributes_v1_3.csv,복합(저조도+가림),mid,low,low,복합(저조도+가림),phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_4907184,missing_status,,,false,false,true,6,4,1.500000000,2.231812430,2.660298494,1350,,gs_sparse_r1,382658,1132.581443,1.000000,0.000000,0.203546,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,high,high,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_4907185,missing_status,,,false,false,true,3,2,1.500000000,3.938320864,11.394184533,645,,gs_sparse_r1,3960,24.599105,0.332298,0.667702,0.095882,docs/pointcloud_attributes_v1_3.csv,not_reviewed,high,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_4907186,missing_status,,,false,false,true,1,2,0.500000000,4.137368419,10.334938611,674,,gs_sparse_r1,559,3.330705,0.101040,0.898960,0.058844,docs/pointcloud_attributes_v1_3.csv,not_reviewed,mid,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_4907188,missing_status,,,false,false,false,1,2,0.500000000,9.053872443,17.249419707,664,,gs_sparse_r1,415,2.501760,0.093373,0.906627,0.074087,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_405_repair_20260709_C001:e5p_corrected_s1_recheck_20260709_C001,sparse,r1,base,405_repaired_copy,DEBY_LOD2_4907194,missing_status,,,false,false,true,1,2,0.500000000,6.667835942,17.442162826,850,,gs_sparse_r1,68,0.319655,0.064706,0.935294,0.018894,docs/pointcloud_attributes_v1_3.csv,not_reviewed,low,low,mid,none,phases/p0-audit/runs/e5p_405_repair_20260709_C001/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,,-48.165000000,aligned,1.000000000,LoD2 reference used for scoring/datum alignment only,0
