setting,run_name,arm,replicate,min_obs,voxel_m,sor,sor_std,stage,building_id,occupied_cells,grid_total_cells,coverage_frac
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,2,24,0.08333333333333333
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,7,402,0.017412935323383085
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,17,48,0.3541666666666667
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,67,260,0.25769230769230766
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,337,784,0.4298469387755102
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,394,644,0.6118012422360248
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,249,673,0.3699851411589896
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,167,664,0.25150602409638556
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,250,850,0.29411764705882354
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,436,710,0.6140845070422535
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,812,1438,0.564673157162726
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,46,393,0.11704834605597965
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,14,641,0.0218408736349454
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,11,221,0.049773755656108594
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,8,48,0.16666666666666666
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,24,260,0.09230769230769231
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,73,784,0.09311224489795919
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,254,644,0.3944099378881988
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,67,673,0.09955423476968796
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,36,664,0.05421686746987952
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,7,850,0.00823529411764706
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,143,710,0.20140845070422536
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,436,1438,0.3031988873435327
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,44,393,0.11195928753180662
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,0,641,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,2,48,0.041666666666666664
base,gs_e5_C001_s1fac_w100_p050_dense_reuse,dense,reuse,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,4,260,0.015384615384615385
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,756,784,0.9642857142857143
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,616,644,0.9565217391304348
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,512,673,0.7607726597325408
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,308,664,0.463855421686747
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,521,850,0.6129411764705882
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,662,710,0.9323943661971831
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1376,1438,0.9568845618915159
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,167,393,0.42493638676844786
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,557,641,0.8689547581903276
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,113,114,0.9912280701754386
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,350,454,0.7709251101321586
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,41,474,0.08649789029535865
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,58,221,0.26244343891402716
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,4,24,0.16666666666666666
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,2,402,0.004975124378109453
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,37,48,0.7708333333333334
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,69,260,0.2653846153846154
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,497,784,0.6339285714285714
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1350,1352,0.9985207100591716
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,315,644,0.4891304347826087
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,182,673,0.2704309063893016
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,83,664,0.125
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,129,850,0.15176470588235294
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,329,710,0.46338028169014084
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,536,1438,0.37273991655076494
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,4,393,0.010178117048346057
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,51,641,0.07956318252730109
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,66,114,0.5789473684210527
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,109,454,0.24008810572687225
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,0,48,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,7,260,0.026923076923076925
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,175,784,0.22321428571428573
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1350,1352,0.9985207100591716
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,218,644,0.3385093167701863
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,74,673,0.1099554234769688
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,38,664,0.0572289156626506
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,34,850,0.04
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,164,710,0.23098591549295774
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,291,1438,0.2023643949930459
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,2,393,0.005089058524173028
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,19,641,0.029641185647425898
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,64,454,0.14096916299559473
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,0,48,0.0
base,gs_e5_C001_s1fac_w100_p005_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,0,260,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,695,784,0.8864795918367347
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,587,644,0.9114906832298136
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,583,673,0.8662704309063893
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,478,664,0.7198795180722891
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,773,850,0.9094117647058824
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,693,710,0.976056338028169
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1296,1438,0.9012517385257302
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,292,393,0.7430025445292621
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,341,641,0.53198127925117
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,71,454,0.15638766519823788
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,377,474,0.7953586497890295
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,161,221,0.7285067873303167
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,6,24,0.25
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,281,402,0.6990049751243781
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,15,48,0.3125
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,211,260,0.8115384615384615
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,317,784,0.40433673469387754
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,324,644,0.5031055900621118
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,226,673,0.33580980683506684
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,125,664,0.18825301204819278
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,210,850,0.24705882352941178
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,415,710,0.5845070422535211
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,634,1438,0.44089012517385257
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,29,393,0.0737913486005089
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,8,641,0.0124804992199688
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,3,454,0.006607929515418502
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,94,474,0.19831223628691982
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,54,402,0.13432835820895522
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,4,48,0.08333333333333333
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,40,260,0.15384615384615385
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,156,784,0.1989795918367347
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,278,644,0.43167701863354035
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,90,673,0.1337295690936107
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,47,664,0.07078313253012049
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,83,850,0.0976470588235294
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,243,710,0.34225352112676055
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,494,1438,0.3435326842837274
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,20,393,0.05089058524173028
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,0,641,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,21,474,0.04430379746835443
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,16,402,0.03980099502487562
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,3,48,0.0625
base,gs_e5_C001_s1fac_w240_p050_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,7,260,0.026923076923076925
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,479,784,0.610969387755102
base,gs_e5_C001_s1fac_w240_p005_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1334,1352,0.9866863905325444
