run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,48.379448,0.824061,2.865139,14,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,46.095238,0.839695,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,97.024559,0.555382,0.815628,2,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.929825,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_4908178,success,success,True,standard,False,multiple horizontal,64.143883,0.693833,3.349817,2,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940928,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,22.049999,0.897959,0.702196,3,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.936652,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_2,GS-sparse-r2,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.937811,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_108247350,success,success,True,standard,False,slanted,21.000000,0.833333,0.350415,1,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,23.515152,0.873077,2.551575,1,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1121.727783,0.000000,0.608917,66,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=75"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face=118"",""info"":""""}]"
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,83.881775,0.684783,4.377320,13,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,27.866667,0.910979,0.825543,1,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907188,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.086957,0.930723,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907194,failure,val3dity_invalid,True,standard,False,slanted,10.187500,0.924794,6.487740,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907194-0|geom=0|shell=0|face="",""info"":""Location hole: (690781, 5.3361e+06, 573.375)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907194-0|geom=0|shell=0|face="",""info"":""Location hole: (690782, 5.33608e+06, 573.375)""}]"
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,36.910568,0.826761,3.069189,6,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,48.379448,0.824061,2.865139,14,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,46.095238,0.839695,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,97.024559,0.555382,0.815628,2,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.929825,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4908178,success,success,True,standard,False,multiple horizontal,64.143883,0.693833,3.349817,2,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.940928,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_60098,success,success,True,standard,False,slanted,22.049999,0.897959,0.702196,3,True,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.936652,,0,False,True,[]
gs_e5_C001_sparse_r2,sparse,r2,run_3,GS-sparse-r2,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.800000,0.937811,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.958333,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,16.173914,0.911538,1.122709,1,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1194.492920,0.000740,1.586049,42,True,False,"[{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.561)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.945)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.925)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.522)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690850, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690851, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.901)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.323)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 572.282)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 565.893)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 559.924)""}]"
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,68.857140,0.695652,1.702653,10,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,32.533333,0.910979,2.347814,2,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,19.636364,0.900602,1.750910,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 562.375)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690797, 5.3361e+06, 562.375)""}]"
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,5.448276,0.931845,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,39.175259,0.863380,1.072473,3,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,45.423729,0.794854,3.898746,16,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,63.487179,0.801527,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4907202,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,32.611763,0.867395,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.947368,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,horizontal,19.280001,0.889868,36.842022,1,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908178-0|geom=0"",""info"":""Shell #0""}]"
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.936709,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_60098,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,19.230770,0.900510,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,8.000000,0.927602,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_1,GS-dense-r1,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.800000,0.937811,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.958333,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,16.173914,0.911538,1.122709,1,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1194.492920,0.000740,1.586049,42,True,False,"[{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.561)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.945)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.925)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.522)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690850, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690851, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.901)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.323)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 572.282)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 565.893)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 559.924)""}]"
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,68.857140,0.695652,1.702653,10,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,32.533333,0.910979,2.347814,2,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,19.636364,0.900602,1.750910,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 562.375)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690797, 5.3361e+06, 562.375)""}]"
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,5.448276,0.931845,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,39.175259,0.863380,1.072473,3,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,45.423729,0.794854,3.898746,16,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,63.487179,0.801527,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4907202,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,32.611763,0.867395,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.947368,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,horizontal,19.280001,0.889868,36.842022,1,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908178-0|geom=0"",""info"":""Shell #0""}]"
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.936709,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_60098,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,19.230770,0.900510,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,8.000000,0.927602,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_2,GS-dense-r1,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.800000,0.937811,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.958333,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_108247351,success,success,True,standard,False,slanted,16.173914,0.911538,1.122709,1,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1194.492920,0.000740,1.586049,42,True,False,"[{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.561)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.945)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.925)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.522)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690850, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690851, 5.3361e+06, 559.924)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 565.901)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690854, 5.3361e+06, 572.323)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 572.282)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 565.893)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690855, 5.3361e+06, 559.924)""}]"
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,68.857140,0.695652,1.702653,10,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,32.533333,0.910979,2.347814,2,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,19.636364,0.900602,1.750910,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 562.375)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690797, 5.3361e+06, 562.375)""}]"
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,5.448276,0.931845,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,39.175259,0.863380,1.072473,3,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,45.423729,0.794854,3.898746,16,True,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,63.487179,0.801527,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4907202,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,32.611763,0.867395,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4908168,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.947368,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,horizontal,19.280001,0.889868,36.842022,1,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908178-0|geom=0"",""info"":""Shell #0""}]"
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.936709,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_60098,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,19.230770,0.900510,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_8568391,failure,pointcloud_unusable_no_points,True,skip,True,no points,8.000000,0.927602,,0,False,True,[]
gs_e5_C001_dense_r1,dense,r1,run_3,GS-dense-r1,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.916667,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.937811,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_108247350,success,success,True,standard,False,slanted,23.200001,0.895833,0.026150,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,14.833333,0.907692,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1192.811279,0.000740,0.951003,43,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,85.896713,0.669255,1.933761,14,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,22.529411,0.899110,1.531319,2,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,17.103449,0.912651,0.944160,3,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690794, 5.33611e+06, 561.825)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690802, 5.33612e+06, 561.825)""}]"
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907194,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.000000,0.934195,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,33.906544,0.849296,2.616632,6,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,69.248230,0.803894,2.593539,19,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907199,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,16.689655,0.926209,,0,False,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,80.860466,0.731669,5.223785,5,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4908168,success,success,True,standard,False,horizontal,95.571426,0.754386,0.013870,1,True,True,[]
gs_e5_C001_dense_r2,dense,r2,run_1,GS-dense-r2,DEBY_LOD2_4908178,failure,val3dity_invalid,True,standard,False,horizontal,82.248993,0.451542,0.025339,1,True,False,"[{""code"":405,""description"":""WRONG_ORIENTATION_SHELL"",""id"":""Geometry (Solid) #coid=DEBY_LOD2_4908178-0|geom=0"",""info"":""Shell #0""}]"
