basename,camera_id,image_in_zip,input_capture_present,calibrated_pose_present,status,exclusion_reason
DJI_20241217091255_0150_D.JPG,17441693323319087302,true,true,true,INCLUDED,
DJI_20241217091257_0151_D.JPG,11748423368114646870,true,true,true,INCLUDED,
DJI_20241217091300_0152_D.JPG,7621479191625436420,true,true,true,INCLUDED,
DJI_20241217093731_0002_D.JPG,2800213596706770084,true,true,true,INCLUDED,
DJI_20241217093733_0003_D.JPG,9113804774014162544,true,true,true,INCLUDED,
DJI_20241217093735_0004_D.JPG,8953820447190399561,true,true,true,INCLUDED,
DJI_20241217093837_0012_D.JPG,14807396071904202733,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093839_0013_D.JPG,14084184158076909032,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093841_0014_D.JPG,11184261121155456140,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093843_0015_D.JPG,11302455467355132897,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093845_0016_D.JPG,6453499245907062842,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093847_0017_D.JPG,15147702556081094288,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093849_0018_D.JPG,6983887460570005597,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093851_0019_D.JPG,16296362006298151473,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093853_0020_D.JPG,16457229864552109292,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093855_0021_D.JPG,12508254730346768481,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093857_0022_D.JPG,6582573926001809964,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217093905_0026_D.JPG,2098660447668382318,true,true,true,INCLUDED,
DJI_20241217093907_0027_D.JPG,1622139652082353482,true,true,true,INCLUDED,
DJI_20241217093909_0028_D.JPG,14347111327850459414,true,true,true,INCLUDED,
DJI_20241217093911_0029_D.JPG,11327689749451880062,true,true,true,INCLUDED,
DJI_20241217094010_0030_D.JPG,2764198849593940640,true,true,true,INCLUDED,
DJI_20241217094012_0031_D.JPG,1635365720185266815,true,true,true,INCLUDED,
DJI_20241217094014_0032_D.JPG,3685886654285216384,true,true,true,INCLUDED,
DJI_20241217094028_0039_D.JPG,5388085271333330709,true,true,true,INCLUDED,
DJI_20241217094030_0040_D.JPG,142825862280126424,true,true,true,INCLUDED,
DJI_20241217094032_0041_D.JPG,3953468623541467520,true,true,true,INCLUDED,
DJI_20241217094034_0042_D.JPG,4245887372726221857,true,true,true,INCLUDED,
DJI_20241217094036_0043_D.JPG,15016265418130590007,true,true,true,INCLUDED,
DJI_20241217094038_0044_D.JPG,16994407306792266200,true,true,true,INCLUDED,
DJI_20241217094040_0045_D.JPG,17015255419610709662,true,true,true,INCLUDED,
DJI_20241217094042_0046_D.JPG,16969134292669361797,true,true,true,INCLUDED,
DJI_20241217094104_0057_D.JPG,4898449475112011366,true,true,true,INCLUDED,
DJI_20241217094106_0058_D.JPG,12799053430887506613,true,true,true,INCLUDED,
DJI_20241217094108_0059_D.JPG,9026378835849893310,true,true,true,INCLUDED,
DJI_20241217094116_0063_D.JPG,13511433265501260000,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217094118_0064_D.JPG,14247611189157136857,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217094120_0065_D.JPG,15756154963569310526,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217094122_0066_D.JPG,15263272040037363144,true,true,true,INCLUDED,
DJI_20241217094124_0067_D.JPG,4400998992752362015,true,true,true,INCLUDED,
DJI_20241217094126_0068_D.JPG,5731580102326863443,true,true,true,INCLUDED,
DJI_20241217094452_0002_D.JPG,14927435413250145880,true,true,true,INCLUDED,
DJI_20241217094454_0003_D.JPG,5075138131252247474,true,true,true,INCLUDED,
DJI_20241217094456_0004_D.JPG,12124425197158478229,true,true,true,INCLUDED,
DJI_20241217094458_0005_D.JPG,3340580881694075292,true,true,true,INCLUDED,
DJI_20241217094500_0006_D.JPG,16764348938608503723,true,true,true,INCLUDED,
DJI_20241217094516_0014_D.JPG,6910122219557482334,true,true,true,INCLUDED,
DJI_20241217094528_0020_D.JPG,5544589307640314940,true,true,true,INCLUDED,
DJI_20241217094532_0022_D.JPG,17741243745875081994,true,true,true,INCLUDED,
DJI_20241217094534_0023_D.JPG,8813450382142909901,true,true,true,INCLUDED,
DJI_20241217094536_0024_D.JPG,10473303763828119024,true,true,true,INCLUDED,
DJI_20241217094538_0025_D.JPG,15850161794621716316,true,true,true,INCLUDED,
DJI_20241217094540_0026_D.JPG,11399731963807754273,true,true,true,INCLUDED,
DJI_20241217094542_0027_D.JPG,6382480585516180303,true,true,true,INCLUDED,
DJI_20241217094544_0028_D.JPG,1341435065076682501,true,true,true,INCLUDED,
DJI_20241217094546_0029_D.JPG,13687403675811904698,true,true,true,INCLUDED,
DJI_20241217094548_0030_D.JPG,1456889409780620354,true,true,true,INCLUDED,
DJI_20241217094550_0031_D.JPG,15781191121528931050,true,true,true,INCLUDED,
DJI_20241217094552_0032_D.JPG,9185652195967195156,true,true,true,INCLUDED,
DJI_20241217094554_0033_D.JPG,3197667549292586529,true,true,true,INCLUDED,
DJI_20241217094556_0034_D.JPG,10053947083857611767,true,true,true,INCLUDED,
DJI_20241217094558_0035_D.JPG,140329767759334397,true,true,true,INCLUDED,
DJI_20241217094652_0041_D.JPG,1314630382451330572,true,true,true,INCLUDED,
DJI_20241217094653_0042_D.JPG,14508784038149532438,true,true,true,INCLUDED,
DJI_20241217094917_0005_D.JPG,3273575831891654993,true,true,true,INCLUDED,
DJI_20241217094925_0009_D.JPG,5085197921353951197,true,true,true,INCLUDED,
DJI_20241217094927_0010_D.JPG,3089617703308704888,true,true,true,INCLUDED,
DJI_20241217094929_0011_D.JPG,13980790830888207449,true,true,true,INCLUDED,
DJI_20241217094931_0012_D.JPG,9256926660050774368,true,true,true,INCLUDED,
DJI_20241217094933_0013_D.JPG,18316347290240324614,true,true,true,INCLUDED,
DJI_20241217094935_0014_D.JPG,3921929030654809757,true,true,true,INCLUDED,
DJI_20241217094937_0015_D.JPG,16350168026346318845,true,true,true,INCLUDED,
DJI_20241217094939_0016_D.JPG,17659807462325990934,true,true,true,INCLUDED,
DJI_20241217094941_0017_D.JPG,16876767454553692619,true,true,true,INCLUDED,
DJI_20241217094943_0018_D.JPG,601685698881233660,true,true,true,INCLUDED,
DJI_20241217094945_0019_D.JPG,11539782377842021444,true,true,true,INCLUDED,
DJI_20241217094947_0020_D.JPG,5868139912220590969,true,true,true,INCLUDED,
DJI_20241217094949_0021_D.JPG,12050601076114364849,true,true,true,INCLUDED,
DJI_20241217094951_0022_D.JPG,14097803500626915270,true,true,true,INCLUDED,
DJI_20241217094953_0023_D.JPG,5036578165455325312,true,true,true,INCLUDED,
DJI_20241217094955_0024_D.JPG,9200349145220292235,true,true,true,INCLUDED,
DJI_20241217094957_0025_D.JPG,5249698035706598707,true,true,true,INCLUDED,
DJI_20241217094959_0026_D.JPG,13616264086581507057,true,true,true,INCLUDED,
DJI_20241217095005_0029_D.JPG,2343212306237266836,true,true,true,INCLUDED,
DJI_20241217095007_0030_D.JPG,6346642708813819184,true,true,true,INCLUDED,
DJI_20241217095009_0031_D.JPG,14376187681290667812,true,true,true,INCLUDED,
DJI_20241217095011_0032_D.JPG,12249959532249722965,true,true,true,INCLUDED,
DJI_20241217095013_0033_D.JPG,14878812601080720490,true,true,true,INCLUDED,
DJI_20241217095015_0034_D.JPG,6258271121823532605,true,true,true,INCLUDED,
DJI_20241217095017_0035_D.JPG,1495219720556826661,true,true,true,INCLUDED,
DJI_20241217095023_0038_D.JPG,8979745857214571833,true,true,true,INCLUDED,
DJI_20241217095027_0040_D.JPG,10489143669367957062,true,true,true,INCLUDED,
DJI_20241217095029_0041_D.JPG,2268570877821725012,true,true,true,INCLUDED,
DJI_20241217095039_0046_D.JPG,14434153533847422184,true,true,true,INCLUDED,
DJI_20241217095041_0047_D.JPG,701594113288654680,true,true,true,INCLUDED,
DJI_20241217095051_0052_D.JPG,5766741722529604127,true,true,true,INCLUDED,
DJI_20241217095053_0053_D.JPG,8544943434845761563,true,true,true,INCLUDED,
DJI_20241217095055_0054_D.JPG,15536989114114964674,true,true,true,INCLUDED,
DJI_20241217095057_0055_D.JPG,17973650771256185525,true,true,true,INCLUDED,
DJI_20241217095103_0058_D.JPG,3369072220839207535,true,true,true,INCLUDED,
DJI_20241217095113_0063_D.JPG,1324332733451332533,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217095121_0067_D.JPG,689198659153555460,true,true,true,INCLUDED,
DJI_20241217095123_0068_D.JPG,9163934824440255671,true,true,true,INCLUDED,
DJI_20241217095125_0069_D.JPG,11862440408066832103,true,true,true,INCLUDED,
DJI_20241217095127_0070_D.JPG,9137734699144184065,true,true,true,INCLUDED,
DJI_20241217095129_0071_D.JPG,18195558564224576178,true,true,true,INCLUDED,
DJI_20241217095131_0072_D.JPG,10977868725648570293,true,true,true,INCLUDED,
DJI_20241217095137_0075_D.JPG,17179571501603173090,true,true,true,INCLUDED,
DJI_20241217095139_0076_D.JPG,13715116141507538319,true,true,true,INCLUDED,
DJI_20241217095141_0077_D.JPG,9195476397557235422,true,true,true,INCLUDED,
DJI_20241217095143_0078_D.JPG,9282650381329099770,true,true,true,INCLUDED,
DJI_20241217095145_0079_D.JPG,13674173242695034933,true,true,true,INCLUDED,
DJI_20241217095147_0080_D.JPG,6345216695398558515,true,true,true,INCLUDED,
DJI_20241217095149_0081_D.JPG,7797233393737853066,true,true,true,INCLUDED,
DJI_20241217095359_0002_D.JPG,13859580583310004427,true,true,true,INCLUDED,
DJI_20241217095403_0004_D.JPG,17589159411604259249,true,true,true,INCLUDED,
DJI_20241217095417_0011_D.JPG,5722109474218306525,true,true,true,INCLUDED,
DJI_20241217095419_0012_D.JPG,10620161309810511773,true,true,true,INCLUDED,
DJI_20241217095421_0013_D.JPG,8658874884621003395,true,true,true,INCLUDED,
DJI_20241217095427_0016_D.JPG,5481497308623629442,true,true,true,INCLUDED,
DJI_20241217095429_0017_D.JPG,16452450162902659388,true,true,true,INCLUDED,
DJI_20241217095431_0018_D.JPG,3104152222177075276,true,true,true,INCLUDED,
DJI_20241217095433_0019_D.JPG,14387825749206289571,true,true,true,INCLUDED,
DJI_20241217095435_0020_D.JPG,10481382482409715740,true,true,true,INCLUDED,
DJI_20241217095437_0021_D.JPG,8935323873692881315,true,true,true,INCLUDED,
DJI_20241217095439_0022_D.JPG,13534173285177009393,true,true,true,INCLUDED,
DJI_20241217095441_0023_D.JPG,10410405777345244987,true,true,true,INCLUDED,
DJI_20241217095443_0024_D.JPG,745745154405436633,true,true,true,INCLUDED,
DJI_20241217095445_0025_D.JPG,14142360692085698623,true,true,true,INCLUDED,
DJI_20241217095447_0026_D.JPG,12774268357302215840,true,true,true,INCLUDED,
DJI_20241217095449_0027_D.JPG,10769821533202734809,true,true,true,INCLUDED,
DJI_20241217095451_0028_D.JPG,2411863655124365965,true,true,true,INCLUDED,
DJI_20241217095453_0029_D.JPG,9924938437771589572,true,true,true,INCLUDED,
DJI_20241217095455_0030_D.JPG,7124230333498205673,true,true,true,INCLUDED,
DJI_20241217095457_0031_D.JPG,690370756424786781,true,true,true,INCLUDED,
DJI_20241217095459_0032_D.JPG,7311430254345331810,true,true,true,INCLUDED,
DJI_20241217095501_0033_D.JPG,7663315368279228403,true,true,true,INCLUDED,
DJI_20241217095503_0034_D.JPG,14455948501316168816,true,true,true,INCLUDED,
DJI_20241217095505_0035_D.JPG,15615257370043556214,true,true,true,INCLUDED,
DJI_20241217095507_0036_D.JPG,156750688746589217,true,true,true,INCLUDED,
DJI_20241217095509_0037_D.JPG,8810746081091262392,true,true,true,INCLUDED,
DJI_20241217095511_0038_D.JPG,9431834834358225596,true,true,true,INCLUDED,
DJI_20241217095513_0039_D.JPG,5830931674278275317,true,true,true,INCLUDED,
DJI_20241217095515_0040_D.JPG,10879520759115287222,true,true,true,INCLUDED,
DJI_20241217095517_0041_D.JPG,6568668635213389676,true,true,true,INCLUDED,
DJI_20241217095519_0042_D.JPG,10165534779521947071,true,true,true,INCLUDED,
DJI_20241217095521_0043_D.JPG,13511236493074063029,true,true,true,INCLUDED,
DJI_20241217095523_0044_D.JPG,15770073729556392415,true,true,true,INCLUDED,
DJI_20241217095525_0045_D.JPG,10418646874766743522,true,true,true,INCLUDED,
DJI_20241217095527_0046_D.JPG,2620483909992584106,true,true,true,INCLUDED,
DJI_20241217095529_0047_D.JPG,7950274009831545446,true,true,true,INCLUDED,
DJI_20241217095531_0048_D.JPG,4346523750538296980,true,true,true,INCLUDED,
DJI_20241217095533_0049_D.JPG,3308250905911599046,true,true,true,INCLUDED,
DJI_20241217095535_0050_D.JPG,2394433092825742980,true,true,true,INCLUDED,
DJI_20241217095537_0051_D.JPG,6103304163728649024,true,true,true,INCLUDED,
DJI_20241217095539_0052_D.JPG,3590406213133344628,true,true,true,INCLUDED,
DJI_20241217095541_0053_D.JPG,8188037434868699893,true,true,true,INCLUDED,
DJI_20241217095543_0054_D.JPG,9435373954958243794,true,true,true,INCLUDED,
DJI_20241217095545_0055_D.JPG,6484498723357007151,true,true,true,INCLUDED,
DJI_20241217095547_0056_D.JPG,17427958036443058612,true,true,true,INCLUDED,
DJI_20241217095549_0057_D.JPG,2326104753937473485,true,true,true,INCLUDED,
DJI_20241217095551_0058_D.JPG,2893111882216904768,true,true,true,INCLUDED,
DJI_20241217095553_0059_D.JPG,15139553320964567805,true,true,true,INCLUDED,
DJI_20241217095555_0060_D.JPG,13053058614926730437,true,true,true,INCLUDED,
DJI_20241217095557_0061_D.JPG,9473976719492281336,true,true,true,INCLUDED,
DJI_20241217095559_0062_D.JPG,6853762877615843673,true,true,true,INCLUDED,
DJI_20241217095601_0063_D.JPG,17880874968377867555,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217095603_0064_D.JPG,566556357823374726,true,true,true,INCLUDED,
DJI_20241217095605_0065_D.JPG,13939073922650179109,true,true,true,INCLUDED,
DJI_20241217095607_0066_D.JPG,2205605926103673650,true,true,true,INCLUDED,
DJI_20241217095609_0067_D.JPG,1011194386209418521,true,true,true,INCLUDED,
DJI_20241217095611_0068_D.JPG,7606630476255861572,true,true,true,INCLUDED,
DJI_20241217095613_0069_D.JPG,9998334946317949387,true,true,true,INCLUDED,
DJI_20241217095615_0070_D.JPG,12438551945864627422,true,true,true,INCLUDED,
DJI_20241217095617_0071_D.JPG,394266992537576925,true,true,true,INCLUDED,
DJI_20241217095619_0072_D.JPG,7290552970444352457,true,true,true,INCLUDED,
DJI_20241217095621_0073_D.JPG,15999539140876569719,true,true,true,INCLUDED,
DJI_20241217095623_0074_D.JPG,7541496510301622983,true,true,true,INCLUDED,
DJI_20241217095625_0075_D.JPG,9752080857473452861,true,true,true,INCLUDED,
DJI_20241217095627_0076_D.JPG,6877519194823122104,true,true,true,INCLUDED,
DJI_20241217095629_0077_D.JPG,18111308393731498982,true,true,true,INCLUDED,
DJI_20241217095631_0078_D.JPG,11107639560850529574,true,true,true,INCLUDED,
DJI_20241217095633_0079_D.JPG,9726844610927215165,true,true,true,INCLUDED,
DJI_20241217095635_0080_D.JPG,8970460096987003612,true,true,true,INCLUDED,
DJI_20241217095637_0081_D.JPG,64059726243809051,true,true,true,INCLUDED,
DJI_20241217095639_0082_D.JPG,6141371810955329129,true,true,true,INCLUDED,
DJI_20241217095641_0083_D.JPG,4579971775951684213,true,true,true,INCLUDED,
DJI_20241217095643_0084_D.JPG,8027589050735402041,true,true,true,INCLUDED,
DJI_20241217095645_0085_D.JPG,1389432980874405837,true,true,true,INCLUDED,
DJI_20241217095647_0086_D.JPG,15276449932883590015,true,true,true,INCLUDED,
DJI_20241217095649_0087_D.JPG,15997509203953197962,true,true,true,INCLUDED,
DJI_20241217095755_0002_D.JPG,5465497521577291261,true,true,true,INCLUDED,
DJI_20241217095757_0003_D.JPG,10948791566590055140,true,true,true,INCLUDED,
DJI_20241217095759_0004_D.JPG,13188371208491405905,true,true,true,INCLUDED,
DJI_20241217095801_0005_D.JPG,16557733226373182920,true,true,true,INCLUDED,
DJI_20241217095803_0006_D.JPG,1261685267578355136,true,true,true,INCLUDED,
DJI_20241217095805_0007_D.JPG,17624262085657075388,true,true,true,INCLUDED,
DJI_20241217095807_0008_D.JPG,3425074618063583876,true,true,true,INCLUDED,
DJI_20241217095809_0009_D.JPG,2204524914414498370,true,true,true,INCLUDED,
DJI_20241217095811_0010_D.JPG,13420291226335464923,true,true,true,INCLUDED,
DJI_20241217095813_0011_D.JPG,9825264421794882685,true,true,true,INCLUDED,
DJI_20241217095815_0012_D.JPG,3775483687683050795,true,true,true,INCLUDED,
DJI_20241217095817_0013_D.JPG,13450784255163201394,true,true,true,INCLUDED,
DJI_20241217095819_0014_D.JPG,17024757389168190069,true,true,true,INCLUDED,
DJI_20241217095821_0015_D.JPG,10221113727852112679,true,true,true,INCLUDED,
DJI_20241217095823_0016_D.JPG,3236209547565055666,true,true,true,INCLUDED,
DJI_20241217095825_0017_D.JPG,18032746618424237491,true,true,true,INCLUDED,
DJI_20241217095827_0018_D.JPG,3534879994108578053,true,true,true,INCLUDED,
DJI_20241217095829_0019_D.JPG,2433489925439198192,true,true,true,INCLUDED,
DJI_20241217095839_0024_D.JPG,4217962780094689525,true,true,true,INCLUDED,
DJI_20241217095841_0025_D.JPG,7569242662748658374,true,true,true,INCLUDED,
DJI_20241217095843_0026_D.JPG,16766895022852183585,true,true,true,INCLUDED,
DJI_20241217095845_0027_D.JPG,13035624995310788412,true,true,true,INCLUDED,
DJI_20241217095847_0028_D.JPG,9711287135498110962,true,true,true,INCLUDED,
DJI_20241217095851_0030_D.JPG,11031178968172898617,true,true,true,INCLUDED,
DJI_20241217095853_0031_D.JPG,7013587999703361890,true,true,true,INCLUDED,
DJI_20241217095855_0032_D.JPG,13629000559838764118,true,true,true,INCLUDED,
DJI_20241217095857_0033_D.JPG,18137157895059696268,true,true,true,INCLUDED,
DJI_20241217095859_0034_D.JPG,9922213170665471328,true,true,true,INCLUDED,
DJI_20241217095901_0035_D.JPG,6120348278943252474,true,true,true,INCLUDED,
DJI_20241217095903_0036_D.JPG,11736797646475890694,true,true,true,INCLUDED,
DJI_20241217095905_0037_D.JPG,2204209684869286805,true,true,true,INCLUDED,
DJI_20241217095907_0038_D.JPG,6715137996108245409,true,true,true,INCLUDED,
DJI_20241217095954_0003_D.JPG,8286876545455847374,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217100036_0024_D.JPG,14630286127102843447,true,true,true,INCLUDED,
DJI_20241217100038_0025_D.JPG,16032124404688483033,true,true,true,INCLUDED,
DJI_20241217100040_0026_D.JPG,15371108593566991006,true,true,true,INCLUDED,
DJI_20241217100042_0027_D.JPG,16744409094250221910,true,true,true,INCLUDED,
DJI_20241217100044_0028_D.JPG,15613678717559372254,true,true,true,INCLUDED,
DJI_20241217100046_0029_D.JPG,9308676045275639756,true,true,true,INCLUDED,
DJI_20241217100048_0030_D.JPG,7205056866921876950,true,true,true,INCLUDED,
DJI_20241217100054_0033_D.JPG,2031360047299371379,true,true,true,INCLUDED,
DJI_20241217100056_0034_D.JPG,13942595254193961210,true,true,true,INCLUDED,
DJI_20241217100058_0035_D.JPG,12123298774721390074,true,true,true,INCLUDED,
DJI_20241217100100_0036_D.JPG,13697589878969764847,true,true,true,INCLUDED,
DJI_20241217100102_0037_D.JPG,8761691598788739402,true,true,true,INCLUDED,
DJI_20241217100106_0039_D.JPG,6621451650175482516,true,true,true,INCLUDED,
DJI_20241217100108_0040_D.JPG,8953993019484082241,true,true,true,INCLUDED,
DJI_20241217100110_0041_D.JPG,4458606272768610548,true,true,true,INCLUDED,
DJI_20241217100112_0042_D.JPG,1454478614737285360,true,true,true,INCLUDED,
DJI_20241217100114_0043_D.JPG,15377385489582337422,true,true,true,INCLUDED,
DJI_20241217100116_0044_D.JPG,14238505832334261402,true,true,true,INCLUDED,
DJI_20241217100118_0045_D.JPG,5938043660925556346,true,true,true,INCLUDED,
DJI_20241217100120_0046_D.JPG,1808509307014819939,true,true,true,INCLUDED,
DJI_20241217100122_0047_D.JPG,6682531536692143651,true,true,true,INCLUDED,
DJI_20241217100124_0048_D.JPG,1586543876484610421,true,true,true,INCLUDED,
DJI_20241217100126_0049_D.JPG,13061864433270618208,true,true,true,INCLUDED,
DJI_20241217100255_0002_D.JPG,13281103114769688779,true,true,true,INCLUDED,
DJI_20241217100257_0003_D.JPG,17859611584083111156,true,true,true,INCLUDED,
DJI_20241217100259_0004_D.JPG,17697609136472623547,true,true,true,INCLUDED,
DJI_20241217100301_0005_D.JPG,13269224182311037815,true,true,true,INCLUDED,
DJI_20241217100303_0006_D.JPG,13428940560191400436,true,true,true,INCLUDED,
DJI_20241217100305_0007_D.JPG,5665147159376872795,true,true,true,INCLUDED,
DJI_20241217100307_0008_D.JPG,14560151350157093087,true,true,true,INCLUDED,
DJI_20241217100309_0009_D.JPG,11201093511366242255,true,true,true,INCLUDED,
DJI_20241217100311_0010_D.JPG,2498018521473947569,true,true,true,INCLUDED,
DJI_20241217100313_0011_D.JPG,14679232325035327414,true,true,true,INCLUDED,
DJI_20241217100315_0012_D.JPG,6170631132977394810,true,true,true,INCLUDED,
DJI_20241217100317_0013_D.JPG,15071989569544507928,true,true,true,INCLUDED,
DJI_20241217100319_0014_D.JPG,18411590292497299113,true,true,true,INCLUDED,
DJI_20241217100321_0015_D.JPG,674459224178322656,true,true,true,INCLUDED,
DJI_20241217100323_0016_D.JPG,728256076973201363,true,true,true,INCLUDED,
DJI_20241217100329_0019_D.JPG,5954573810892297715,true,true,true,INCLUDED,
DJI_20241217100331_0020_D.JPG,2128723437638755292,true,true,true,INCLUDED,
DJI_20241217100333_0021_D.JPG,14878994142779995304,true,true,true,INCLUDED,
DJI_20241217100335_0022_D.JPG,3642617119652282305,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217100337_0023_D.JPG,8378132941141763121,true,true,true,INCLUDED,
DJI_20241217100339_0024_D.JPG,7110177073474675795,true,true,true,INCLUDED,
DJI_20241217100341_0025_D.JPG,5044498472788811861,true,true,true,INCLUDED,
DJI_20241217100343_0026_D.JPG,5671306546203483260,true,true,true,INCLUDED,
DJI_20241217100345_0027_D.JPG,267300854078093168,true,true,true,INCLUDED,
DJI_20241217100347_0028_D.JPG,7413409650954271189,true,true,true,INCLUDED,
DJI_20241217100349_0029_D.JPG,13646096509746504851,true,true,true,INCLUDED,
DJI_20241217100351_0030_D.JPG,17317086162575629347,true,true,true,INCLUDED,
DJI_20241217100353_0031_D.JPG,14597534530374683880,true,true,true,INCLUDED,
DJI_20241217100355_0032_D.JPG,13694537609947485906,true,true,true,INCLUDED,
DJI_20241217100357_0033_D.JPG,10132044738598852172,true,true,true,INCLUDED,
DJI_20241217100359_0034_D.JPG,8426285851398733572,true,true,true,INCLUDED,
DJI_20241217100401_0035_D.JPG,1479757602006420414,true,true,true,INCLUDED,
DJI_20241217100403_0036_D.JPG,6437458803892553132,true,true,true,INCLUDED,
DJI_20241217100405_0037_D.JPG,16089685175093409977,true,true,true,INCLUDED,
DJI_20241217100413_0041_D.JPG,8211014477329827379,true,true,true,INCLUDED,
DJI_20241217100820_0004_D.JPG,8919019684179175500,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217100822_0005_D.JPG,10012677074629112817,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217100824_0006_D.JPG,11799166670400059265,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217101009_0008_D.JPG,6253552971629028301,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217101012_0009_D.JPG,1248258335822037767,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217101014_0010_D.JPG,17827773479063000644,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217101106_0002_D.JPG,13066281260150142077,true,true,false,EXCLUDED,NO_CALIBRATED_CAMERA_POSE_IN_OPF
DJI_20241217101108_0003_D.JPG,11241886789764450691,true,true,true,INCLUDED,
DJI_20241217101110_0004_D.JPG,16141399288497677211,true,true,true,INCLUDED,
DJI_20241217101112_0005_D.JPG,699498510798864536,true,true,true,INCLUDED,
DJI_20241217101114_0006_D.JPG,6795903841505265050,true,true,true,INCLUDED,
DJI_20241217101116_0007_D.JPG,14244919011505718039,true,true,true,INCLUDED,
DJI_20241217101118_0008_D.JPG,6686727975196246921,true,true,true,INCLUDED,
DJI_20241217101120_0009_D.JPG,7206705206477400926,true,true,true,INCLUDED,
DJI_20241217101122_0010_D.JPG,2070888088619317823,true,true,true,INCLUDED,
DJI_20241217101124_0011_D.JPG,5629645438023478773,true,true,true,INCLUDED,
DJI_20241217101126_0012_D.JPG,13300678526139392566,true,true,true,INCLUDED,
DJI_20241217101128_0013_D.JPG,14346873672507334924,true,true,true,INCLUDED,
DJI_20241217101130_0014_D.JPG,10301322262471792506,true,true,true,INCLUDED,
DJI_20241217101132_0015_D.JPG,18185938988213628055,true,true,true,INCLUDED,
DJI_20241217101134_0016_D.JPG,3292505661658829472,true,true,true,INCLUDED,
DJI_20241217101136_0017_D.JPG,2727349867349625328,true,true,true,INCLUDED,
DJI_20241217101138_0018_D.JPG,10659786619137791380,true,true,true,INCLUDED,
DJI_20241217101140_0019_D.JPG,10720810075157366577,true,true,true,INCLUDED,
DJI_20241217101142_0020_D.JPG,8363862965821282303,true,true,true,INCLUDED,
DJI_20241217101144_0021_D.JPG,1911862984560462312,true,true,true,INCLUDED,
DJI_20241217101146_0022_D.JPG,13144097806823999417,true,true,true,INCLUDED,
DJI_20241217101148_0023_D.JPG,3129462579993365288,true,true,true,INCLUDED,
DJI_20241217101150_0024_D.JPG,6766501555193564919,true,true,true,INCLUDED,
DJI_20241217101152_0025_D.JPG,13416911252176841828,true,true,true,INCLUDED,
DJI_20241217101259_0002_D.JPG,13829293570808621833,true,true,true,INCLUDED,
DJI_20241217101301_0003_D.JPG,16825126334214149890,true,true,true,INCLUDED,
DJI_20241217101303_0004_D.JPG,6679235487089318767,true,true,true,INCLUDED,
DJI_20241217101305_0005_D.JPG,6236814913826787736,true,true,true,INCLUDED,
DJI_20241217101307_0006_D.JPG,15734631620418285903,true,true,true,INCLUDED,
DJI_20241217101309_0007_D.JPG,13219011321909241802,true,true,true,INCLUDED,
DJI_20241217101311_0008_D.JPG,14998878280559152516,true,true,true,INCLUDED,
DJI_20241217101313_0009_D.JPG,8758391824063374877,true,true,true,INCLUDED,
DJI_20241217101315_0010_D.JPG,1453726575316966879,true,true,true,INCLUDED,
DJI_20241217101317_0011_D.JPG,17263463648527761178,true,true,true,INCLUDED,
DJI_20241217101319_0012_D.JPG,6437854351986938651,true,true,true,INCLUDED,
