building_id,priority_rank,priority_group,primary_assignment,queue_inclusion_reason,status,failure_reason,measurement_complete,selected_dlt_point_count,footprint_inside_point_count,inside_z_median_m,inside_z_mad_m,inside_z_median_local_m,inside_z_mad_local_m,coverage_grid_m,coverage_eligible_cell_count,coverage_occupied_cell_count,coverage_ratio,selected_pair_count,completed_pair_count,eligible_pair_count,nonzero_inside_pair_count,failed_pair_count,pending_pair_count,reciprocal_match_count,border_match_count,dlt_finite_count,positive_depth_count,reprojection_2px_count,crop_source_inventory,camera_branch_inventory,frame_source_inventory,camera_model_inventory,world_frame_inventory,triangulation_rule_inventory,sparse_v2_status,sparse_v2_selected_dlt_point_count,sparse_v2_footprint_inside_point_count,sparse_v2_inside_z_median_m,sparse_v2_inside_z_mad_m,sparse_v2_score,sparse_v2_reference_json,reproduction_check_required,reproduction_expected_selected_dlt_point_count,reproduction_expected_footprint_inside_point_count,reproduction_expected_inside_z_median_m,reproduction_check_passed,elapsed_seconds,elapsed_seconds_this_invocation,completed_utc,model_id,model_revision,model_sha256,docker_image_id,raw_definition,match_rule,triangulation_rule,pooling_rule,footprint_role,lod2_role,crs,new_mast3r_inference_runs,cache_reuse_runs,learning_runs_started,new_inference_type,job_sha256,input_fingerprint
DEBY_LOD2_4907199,1,manual_textureless,well_textured,manual_textureless_mandatory,complete,,true,538,373,-34.347425,0.022915,-34.347425,0.022915,0.500000,448,56,0.125000,10,10,7,1,0,0,1307,982,982,982,538,s3ap_locked_or_frozen_region,c001_pinhole_binary,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images,PINHOLE,canonical_local_xyz,crop pixels mapped to source pixels without half-pixel shift; float64 linear DLT with fixed PINHOLE COLMAP K[R|t]; finite homogeneous solution; positive depth in both cameras; max per-view source-pixel reprojection error <=2.0px,complete,451,0,,,0.000000,"{""fm_completed_pair_count"":""10"",""fm_correspondence_count"":""0"",""fm_pooling_rule"":""sum counts and concatenate footprint-inside orthometric z from all completed nondegenerate pairs; building z=pooled median; building score=pooled inside count/pooled border count"",""fm_reprojection_pass_count"":""451"",""fm_score"":""0.000000"",""fm_selected_pair_count"":""10"",""fm_status"":""complete"",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",true,538,373,-34.347425,true,3.603358,10.254169,2026-07-19T16:09:13.639531+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,R1prime-3_FM_dense_dial_2px,35412ac391d6e3cdf4bb26bc0294aab9c7da15f71cd062f9ac5dc80d1ed84e42,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_8568391,2,manual_textureless,well_textured,manual_textureless_mandatory,complete,,true,1403,456,-40.667009,0.032179,-40.667009,0.032179,0.500000,265,125,0.471698,3,3,2,2,0,0,1636,1425,1425,1425,1403,s3ap_locked_or_frozen_region,c001_pinhole_binary,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/images,PINHOLE,canonical_local_xyz,crop pixels mapped to source pixels without half-pixel shift; float64 linear DLT with fixed PINHOLE COLMAP K[R|t]; finite homogeneous solution; positive depth in both cameras; max per-view source-pixel reprojection error <=2.0px,complete,29,0,,,0.000000,"{""fm_completed_pair_count"":""10"",""fm_correspondence_count"":""0"",""fm_pooling_rule"":""sum counts and concatenate footprint-inside orthometric z from all completed nondegenerate pairs; building z=pooled median; building score=pooled inside count/pooled border count"",""fm_reprojection_pass_count"":""29"",""fm_score"":""0.000000"",""fm_selected_pair_count"":""10"",""fm_status"":""complete"",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,1.036206,1.345487,2026-07-19T16:09:15.080242+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,3,0,0,R1prime-3_FM_dense_dial_2px,ad72400c54b40ac2a4102abcbfe7208c74e740d180f039d23b78d4a630aa5a86,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908049,3,manual_textureless,well_textured,manual_textureless_mandatory,complete,,true,1603,966,-41.264825,0.035898,-41.264825,0.035898,0.500000,234,126,0.538462,10,10,8,2,0,0,1965,1819,1819,1778,1603,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,complete,3808,1314,517.031803,0.040822,0.325409,"{""fm_completed_pair_count"":""10"",""fm_correspondence_count"":""1314"",""fm_pooling_rule"":""sum counts and concatenate footprint-inside orthometric z from all completed nondegenerate pairs; building z=pooled median; building score=pooled inside count/pooled border count"",""fm_reprojection_pass_count"":""3808"",""fm_score"":""0.325409"",""fm_selected_pair_count"":""10"",""fm_status"":""complete"",""fm_z_mad_m"":""0.040822"",""fm_z_median_m"":""517.031803""}",false,,,,,6.031447,6.609977,2026-07-19T16:09:21.781619+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,R1prime-3_FM_dense_dial_2px,ddedce4c59918fb81c9402fb8466e53ddac530bd4a9e76d6044f5ad2c926ee6d,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,manual_textureless,well_textured,manual_textureless_mandatory,complete,,true,0,0,,,,,0.500000,484,0,0.000000,10,10,6,0,0,0,84,48,48,34,0,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,complete,1775,0,,,0.000000,"{""fm_completed_pair_count"":""10"",""fm_correspondence_count"":""0"",""fm_pooling_rule"":""sum counts and concatenate footprint-inside orthometric z from all completed nondegenerate pairs; building z=pooled median; building score=pooled inside count/pooled border count"",""fm_reprojection_pass_count"":""1775"",""fm_score"":""0.000000"",""fm_selected_pair_count"":""10"",""fm_status"":""complete"",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.821468,7.589186,2026-07-19T16:09:29.510049+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,R1prime-3_FM_dense_dial_2px,247507bfd586b7cb3e7352e53d7cae9a17b21226099dbcab820373c593e432fa,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,remaining_area_desc,outline_only,primary_nonwell,complete,,true,0,0,,,,,0.500000,1254,0,0.000000,10,10,6,0,0,0,19,7,7,0,0,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,7.650402,8.339636,2026-07-19T16:09:37.991804+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,R1prime-3_FM_dense_dial_2px,692ce108d6523b5863a288e4c855af0c1067be7b6c4537159d33cf982cd616d9,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907018,6,remaining_area_desc,outline_only,primary_nonwell,complete,,true,0,0,,,,,0.500000,1117,0,0.000000,10,10,9,0,0,0,667,547,547,520,0,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,,,,,,,"{""fm_completed_pair_count"":"""",""fm_correspondence_count"":"""",""fm_pooling_rule"":"""",""fm_reprojection_pass_count"":"""",""fm_score"":"""",""fm_selected_pair_count"":"""",""fm_status"":"""",""fm_z_mad_m"":"""",""fm_z_median_m"":""""}",false,,,,,6.764889,7.564367,2026-07-19T16:09:45.690195+00:00,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,R1prime-3_FM_dense_dial_2px,b6e632e0518ce631481c46c64f51f74e152f28e72262dbadbb40300452177d2c,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908169,7,remaining_area_desc,outline_only,primary_nonwell,ineligible_no_summary_pair,eligible_nondegenerate_completed_pairs=0,false,0,0,,,,,0.500000,92,0,0.000000,10,10,0,0,0,0,0,0,0,0,0,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,complete,11098,1145,521.569854,0.229714,0.069377,"{""fm_completed_pair_count"":""10"",""fm_correspondence_count"":""1145"",""fm_pooling_rule"":""sum counts and concatenate footprint-inside orthometric z from all completed nondegenerate pairs; building z=pooled median; building score=pooled inside count/pooled border count"",""fm_reprojection_pass_count"":""11098"",""fm_score"":""0.069377"",""fm_selected_pair_count"":""10"",""fm_status"":""complete"",""fm_z_mad_m"":""0.229714"",""fm_z_median_m"":""521.569854""}",false,,,,,6.672020,7.322380,,naver/MASt3R_ViTLarge_BaseDecoder_512_catmlpdpt_metric,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,sha256:89d64b4c7112cc55db0d42d562e2a0208858658c0c67ab1bd48424175c50f501,"MASt3R reciprocal descriptor-NN matches after the locked 3-pixel crop border, linearly triangulated with fixed COLMAP K[R|t], finite homogeneous DLT, and positive depth in both cameras; no reprojection-error ceiling",MASt3R reciprocal descriptor NN; stride8; dot distance; block_size=8192; 3px border in 512x384 crop,source-specific fixed-COLMAP-camera float64 linear DLT; finite homogeneous solution; positive depth in both cameras; max per-view reprojection error in original source pixels <=2.0px,concatenate 2px DLT survivors only from cross-acquisition-minute-block pairs with fixed-COLMAP camera-centre baseline >0.06m,post-DLT footprint-XY containment and EPSG:25832 0.5m intersect-cell coverage denominator only,not read by this runner; downstream classification/scoring only,EPSG:25832,10,0,0,R1prime-3_FM_dense_dial_2px,904c3faba77d44e958da8dcdecb5c76865b4ca8963ea853a096bb88f43ea312b,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
