condition_id,role,wave,setting,arm,run,lineage,cityjson_path,cityjson_sha256,payload_group_size,payload_canonical,scope,n_population,n_rows,coverage_fraction,complete_population,measurable_count,val3dity_valid_count,val3dity_valid_rate_population,lod2_count,lod2_rate_population,lod1_fallback_count,median_face_count_ratio,median_roof_rms_m,p90_roof_rms_m,condition_selection_scope,learning_runs_started
e5p_corrected_s1_20260709_C001:base:gs_e5_C001_corrected_s1_acmp_r1:run_1,gs,e5p_corrected_s1_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_acmp_r1_run_1.city.json,e7c2067324dbe9d3c93866ea87e52a35c3f947760d309c77fe939ad1e782e4f7,1,True,dense_success,10,10,1.0,True,10,3,0.3,10,1.0,0,0.5,3.0906388875,15.933535438599993,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:base:gs_e5_C001_corrected_s1_dense_r1:run_1,gs,e5p_corrected_s1_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_dense_r1_run_1.city.json,cea24fbe09095be2d92b64190766eb8ccc3c8f23f436fb9f7bfa7cc4105f21f7,2,True,all_c001,18,18,1.0,True,9,15,0.8333333333333334,9,0.5,0,0.25,3.632878577,19.4017457672,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:base:gs_e5_C001_corrected_s1_dense_r1:run_1,gs,e5p_corrected_s1_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_dense_r1_run_1.city.json,cea24fbe09095be2d92b64190766eb8ccc3c8f23f436fb9f7bfa7cc4105f21f7,2,True,dense_success,10,10,1.0,True,8,8,0.8,8,0.8,0,0.5,3.2608073565,10.349990540499997,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:base:gs_e5_C001_corrected_s1_sparse_r1:run_1,gs,e5p_corrected_s1_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_sparse_r1_run_1.city.json,bc034881bd02968d03ae9feed838dd453bc976329f8186becdab7e03660336b5,2,True,all_c001,18,18,1.0,True,10,16,0.8888888888888888,10,0.5555555555555556,0,0.5,5.8212598415,30.247120197299996,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:base:gs_e5_C001_corrected_s1_sparse_r1:run_1,gs,e5p_corrected_s1_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_sparse_r1_run_1.city.json,bc034881bd02968d03ae9feed838dd453bc976329f8186becdab7e03660336b5,2,True,dense_success,10,10,1.0,True,8,8,0.8,8,0.8,0,0.5,2.7524239340000003,27.288738503599998,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:voxel02:gs_e5_C001_corrected_s1_acmp_r1:run_1,gs,e5p_corrected_s1_20260709_C001,voxel02,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_acmp_r1_run_1.city.json,c6b7229e7b2f74c953972dadb6a7171e497de0498cca8070107f419ca202e414,2,True,all_c001,18,18,1.0,True,3,14,0.7777777777777778,11,0.6111111111111112,0,0.0,2.579284397,11.966782592200001,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:voxel02:gs_e5_C001_corrected_s1_acmp_r1:run_1,gs,e5p_corrected_s1_20260709_C001,voxel02,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_acmp_r1_run_1.city.json,c6b7229e7b2f74c953972dadb6a7171e497de0498cca8070107f419ca202e414,2,True,dense_success,10,10,1.0,True,3,6,0.6,10,1.0,0,0.0,2.579284397,11.966782592200001,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:voxel02:gs_e5_C001_corrected_s1_dense_r1:run_1,gs,e5p_corrected_s1_20260709_C001,voxel02,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_dense_r1_run_1.city.json,78c93c060edffec6deb42ab51f52d1a366ce2f3fba172b5960b25b4f7d987724,1,True,all_c001,18,18,1.0,True,2,8,0.4444444444444444,9,0.5,0,0.0,0.9572859865000001,1.5041277565,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:voxel02:gs_e5_C001_corrected_s1_dense_r1:run_1,gs,e5p_corrected_s1_20260709_C001,voxel02,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_dense_r1_run_1.city.json,78c93c060edffec6deb42ab51f52d1a366ce2f3fba172b5960b25b4f7d987724,1,True,dense_success,10,10,1.0,True,2,6,0.6,8,0.8,0,0.0,0.9572859865000001,1.5041277565,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:voxel02:gs_e5_C001_corrected_s1_sparse_r1:run_1,gs,e5p_corrected_s1_20260709_C001,voxel02,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_sparse_r1_run_1.city.json,3fc810f903a7f01287e3b8e63403305d7e0e9f16ef4e657e9c518ce45520cdb5,2,True,all_c001,18,18,1.0,True,3,12,0.6666666666666666,10,0.5555555555555556,0,0.0,2.656488117,5.2518873178000005,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_20260709_C001:voxel02:gs_e5_C001_corrected_s1_sparse_r1:run_1,gs,e5p_corrected_s1_20260709_C001,voxel02,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_sparse_r1_run_1.city.json,3fc810f903a7f01287e3b8e63403305d7e0e9f16ef4e657e9c518ce45520cdb5,2,True,dense_success,10,10,1.0,True,3,6,0.6,8,0.8,0,0.0,2.656488117,5.2518873178000005,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_keepall_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_acmp_r1_run_1.city.json,b747325dbd06fa96281a3872de146fc25b24bc6135c65266f24ef98ae208e2d9,1,True,all_c001,18,18,1.0,True,13,10,0.5555555555555556,0,0.0,0,0.5,3.830912832,17.001298836600004,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_keepall_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_acmp_r1_run_1.city.json,b747325dbd06fa96281a3872de146fc25b24bc6135c65266f24ef98ae208e2d9,1,True,dense_success,10,10,1.0,True,10,4,0.4,0,0.0,0,0.625,3.6986399185,10.044539880399999,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_keepall_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_dense_r1_run_1.city.json,e6bdec7c0964ac7dbb1fc7a83ee20b0e0bcc3a1c9cfc322f83429c2cae0c90fe,2,True,all_c001,18,18,1.0,True,7,17,0.9444444444444444,3,0.16666666666666666,0,0.0,3.193383412,7.920892806400003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_keepall_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_dense_r1_run_1.city.json,e6bdec7c0964ac7dbb1fc7a83ee20b0e0bcc3a1c9cfc322f83429c2cae0c90fe,2,True,dense_success,10,10,1.0,True,7,9,0.9,3,0.3,0,0.5,3.193383412,7.920892806400003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1_run_1.city.json,c17010948290707eb4f586c0b7f1cf23e746547431d1398ac7e91494cc107ec9,2,True,all_c001,18,18,1.0,True,10,12,0.6666666666666666,0,0.0,0,0.375,4.185802922500001,11.676979219699993,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1_run_1.city.json,c17010948290707eb4f586c0b7f1cf23e746547431d1398ac7e91494cc107ec9,2,True,dense_success,10,10,1.0,True,8,5,0.5,0,0.0,0,0.75,3.2989389765,15.046331172099995,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1_run_1.city.json,e900d32fa317d17e650c1baeb05822c27ff8f728c353d0dd0e54973b61ddb93b,1,True,all_c001,18,18,1.0,True,12,12,0.6666666666666666,0,0.0,0,0.5,3.6591037474999997,13.116560959500003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1_run_1.city.json,e900d32fa317d17e650c1baeb05822c27ff8f728c353d0dd0e54973b61ddb93b,1,True,dense_success,10,10,1.0,True,10,5,0.5,0,0.0,0,1.0,3.369091719,8.752949363499997,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,2,True,all_c001,18,18,1.0,True,8,15,0.8333333333333334,0,0.0,0,0.0,2.1359697764999996,4.37445323,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_dense_r1_run_1.city.json,fd58d01bfc1366b690561e6f9de317da99d634b8110a1f9edbe390b2d6c13082,2,True,dense_success,10,10,1.0,True,8,7,0.7,0,0.0,0,0.5,2.1359697764999996,4.37445323,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,2,True,all_c001,18,18,1.0,True,12,16,0.8888888888888888,0,0.0,0,0.5,4.8284282685,12.871137066700001,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_mid20k_sparse_r1_run_1.city.json,1e58b16da07bef19ac77b5dbd464bacd7a66b1d304c7c19392d49683c9c725c7,2,True,dense_success,10,10,1.0,True,9,8,0.8,0,0.0,0,0.75,3.938320864,9.2730776048,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1_run_1.city.json,e3b8f52094d9de1c70b22c0c32bb9fc8aebddd05698178e0ae7efe8ae2aba92a,1,True,all_c001,18,18,1.0,True,13,10,0.5555555555555556,0,0.0,0,0.5,3.662792403,12.866891019600004,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1_run_1.city.json,e3b8f52094d9de1c70b22c0c32bb9fc8aebddd05698178e0ae7efe8ae2aba92a,1,True,dense_success,10,10,1.0,True,10,4,0.4,0,0.0,0,0.875,3.6200137265,8.8348420828,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa001_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa001_dense_r1_run_1.city.json,903625a812635e0bad52621c0a21cb4ddfabb0cf515038ce18fd3b17c5f26d72,2,True,all_c001,18,18,1.0,True,7,17,0.9444444444444444,0,0.0,0,0.0,3.193383412,7.920892806400003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa001_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa001_dense_r1_run_1.city.json,903625a812635e0bad52621c0a21cb4ddfabb0cf515038ce18fd3b17c5f26d72,2,True,dense_success,10,10,1.0,True,7,9,0.9,0,0.0,0,0.5,3.193383412,7.920892806400003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa001_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa001_sparse_r1_run_1.city.json,1b886e2c982eabb5600ce92148505a1f07f0e387ea4f4d2f6f967bed018b374e,2,True,all_c001,18,18,1.0,True,10,13,0.7222222222222222,0,0.0,0,0.375,5.183155559999999,11.676979219699993,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa001_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa001_sparse_r1_run_1.city.json,1b886e2c982eabb5600ce92148505a1f07f0e387ea4f4d2f6f967bed018b374e,2,True,dense_success,10,10,1.0,True,8,6,0.6,0,0.0,0,0.5,3.4467352195,15.046331172099995,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1_run_1.city.json,4abc78f2a6995a4ff1310c71b18141dc12f417093cb451f7fbd79913bba3c104,1,True,all_c001,18,18,1.0,True,13,10,0.5555555555555556,0,0.0,0,0.625,4.465543103,31.451780408600012,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa002_acmp_r1_run_1.city.json,4abc78f2a6995a4ff1310c71b18141dc12f417093cb451f7fbd79913bba3c104,1,True,dense_success,10,10,1.0,True,10,4,0.4,0,0.0,0,1.0,4.134592933,20.244419714999992,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa002_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa002_dense_r1_run_1.city.json,fbf7af43a97b13c6379a925c35eb79e5e4d6e278ba7b477b276f43e048009306,2,True,all_c001,18,18,1.0,True,7,16,0.8888888888888888,0,0.0,0,0.0,3.193383412,8.202510702400003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa002_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa002_dense_r1_run_1.city.json,fbf7af43a97b13c6379a925c35eb79e5e4d6e278ba7b477b276f43e048009306,2,True,dense_success,10,10,1.0,True,7,8,0.8,0,0.0,0,0.5,3.193383412,8.202510702400003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1_run_1.city.json,3200b170dd943c3b60e5e4a0522de63a58d2402d087b3d22a6c113b8ca2a8fd1,2,True,all_c001,18,18,1.0,True,10,15,0.8333333333333334,0,0.0,0,0.375,3.3237710025,11.821763279699992,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa002_sparse_r1_run_1.city.json,3200b170dd943c3b60e5e4a0522de63a58d2402d087b3d22a6c113b8ca2a8fd1,2,True,dense_success,10,10,1.0,True,8,8,0.8,0,0.0,0,0.5,2.8263378625,15.480683352099994,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1_run_1.city.json,f27ca6738b7d02262057e2ef0ff4ccd6ea14e09a238607b313324ff3987cf8c7,1,True,all_c001,18,18,1.0,True,12,11,0.6111111111111112,0,0.0,0,0.5,4.086747301,17.535342672100004,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1_run_1.city.json,f27ca6738b7d02262057e2ef0ff4ccd6ea14e09a238607b313324ff3987cf8c7,1,True,dense_success,10,10,1.0,True,9,5,0.5,0,0.0,0,0.875,3.744644504,10.944000516400003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa005_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa005_dense_r1_run_1.city.json,b3bcaed40de1de692d7087c38f0b824880cbff1b26859a26f8ad66f487352f75,2,True,all_c001,18,18,1.0,True,7,16,0.8888888888888888,0,0.0,0,0.0,3.193383412,8.222632795600003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa005_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa005_dense_r1_run_1.city.json,b3bcaed40de1de692d7087c38f0b824880cbff1b26859a26f8ad66f487352f75,2,True,dense_success,10,10,1.0,True,7,8,0.8,0,0.0,0,0.625,3.193383412,8.222632795600003,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa005_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa005_sparse_r1_run_1.city.json,1a0dbe48205bf310a410c1c9813cf37edc46ed90712639840da3ddf375942afd,2,True,all_c001,18,18,1.0,True,10,15,0.8333333333333334,0,0.0,0,0.5,4.224467465,12.213797212599992,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:base:gs_e5_C001_corrected_s1_preprune_opa005_sparse_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,base,sparse,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/base/cityjson/gs_e5_C001_corrected_s1_preprune_opa005_sparse_r1_run_1.city.json,1a0dbe48205bf310a410c1c9813cf37edc46ed90712639840da3ddf375942afd,2,True,dense_success,10,10,1.0,True,8,8,0.8,0,0.0,0,0.5,3.4487416675,15.651125247599996,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:voxel02:gs_e5_C001_corrected_s1_preprune_keepall_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,voxel02,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_dense_r1_run_1.city.json,e1263e06f1a675bcc3e17679510cdad249972abdac20c97c2f790de93a72f6d3,2,True,all_c001,18,18,1.0,True,3,7,0.3888888888888889,3,0.16666666666666666,0,0.0,1.807933367,4.7609012790000005,one_fixed_model_condition_no_per_building_switching,0
e5p_corrected_s1_recheck_20260709_C001:voxel02:gs_e5_C001_corrected_s1_preprune_keepall_dense_r1:run_1,gs,e5p_corrected_s1_recheck_20260709_C001,voxel02,dense,r1,original_assembled,phases/p0-audit/runs/e5p_corrected_s1_recheck_20260709_C001/voxel02/cityjson/gs_e5_C001_corrected_s1_preprune_keepall_dense_r1_run_1.city.json,e1263e06f1a675bcc3e17679510cdad249972abdac20c97c2f790de93a72f6d3,2,True,dense_success,10,10,1.0,True,3,6,0.6,3,0.3,0,0.0,1.807933367,4.7609012790000005,one_fixed_model_condition_no_per_building_switching,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_1,gs,e5p_gate_20260707_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,cd80e32fa8ceb6581c7ce69d9d9eaf88c5a03785553a2b309fb4d6f556b24b75,1,True,all_c001,18,18,1.0,True,9,15,0.8333333333333334,9,0.5,0,0.125,4.455342428,15.547348057,one_fixed_model_condition_no_per_building_switching,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_1,gs,e5p_gate_20260707_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_1.city.json,cd80e32fa8ceb6581c7ce69d9d9eaf88c5a03785553a2b309fb4d6f556b24b75,1,True,dense_success,10,10,1.0,True,9,7,0.7,9,0.9,0,0.5,4.455342428,15.547348057,one_fixed_model_condition_no_per_building_switching,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_2,gs,e5p_gate_20260707_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_2.city.json,ec6122369a5836db45e033922029748b01face660ec46a499076304da210cccb,1,True,all_c001,18,18,1.0,True,9,15,0.8333333333333334,9,0.5,0,0.125,4.455342428,15.547348057,one_fixed_model_condition_no_per_building_switching,0
e5p_gate_20260707_C001:base:gs_e5_C001_acmp_r1:run_2,gs,e5p_gate_20260707_C001,base,acmp,r1,original_assembled,phases/p0-audit/runs/e5p_gate_20260707_C001/cityjson/gs_e5_C001_acmp_r1_run_2.city.json,ec6122369a5836db45e033922029748b01face660ec46a499076304da210cccb,1,True,dense_success,10,10,1.0,True,9,7,0.7,9,0.9,0,0.5,4.455342428,15.547348057,one_fixed_model_condition_no_per_building_switching,0
