input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
raw-ACMP,DEBY_LOD2_4907000,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.250000,0.979925,,0,False,True,[]
raw-ACMP,DEBY_LOD2_4907011,failure,missing_lod22_geometry,True,standard,False,slanted,6.117647,0.651282,0.000000,2,False,True,[]
raw-ACMP,DEBY_LOD2_4907012,failure,pointcloud_unusable_no_points,True,skip,True,no points,5.019608,0.750000,,0,False,True,[]
raw-ACMP,DEBY_LOD2_4907013,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,5.233083,0.715203,,0,False,True,[]
raw-ACMP,DEBY_LOD2_4907014,failure,missing_lod22_geometry,True,standard,False,slanted,4.589147,0.784641,0.000000,1,False,True,[]
raw-ACMP,DEBY_LOD2_4907015,failure,missing_lod22_geometry,True,standard,False,slanted,5.904762,0.563798,0.000000,2,False,True,[]
raw-ACMP,DEBY_LOD2_4907016,success,success,True,standard,False,slanted,5.844790,0.600885,39.549278,3,True,True,[]
raw-ACMP,DEBY_LOD2_4907017,success,success,True,standard,False,slanted,7.927083,0.666087,30.257841,5,True,True,[]
raw-ACMP,DEBY_LOD2_4907018,failure,val3dity_invalid,True,standard,False,slanted,126.311638,0.015534,1.771489,16,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907018-0|geom=0|shell=0|face=19"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907018-0|geom=0|shell=0|face=20"",""info"":""""}]"
raw-ACMP,DEBY_LOD2_4907019,success,success,True,standard,False,slanted,4.291667,0.883918,30.091293,2,True,True,[]
raw-ACMP,DEBY_LOD2_4907020,success,success,True,standard,False,slanted,178.118362,0.002271,2.882924,4,True,True,[]
raw-ACMP,DEBY_LOD2_4907021,failure,missing_lod22_geometry,True,standard,False,horizontal,4.277228,0.899000,0.000000,1,False,True,[]
raw-ACMP,DEBY_LOD2_4907022,failure,missing_lod22_geometry,True,standard,False,slanted,4.475247,0.895010,0.000000,1,False,True,[]
raw-ACMP,DEBY_LOD2_4907023,success,success,True,standard,False,slanted,173.637360,0.000000,1.953571,4,True,True,[]
raw-ACMP,DEBY_LOD2_4907024,success,success,True,standard,False,slanted,154.154648,0.003463,5.286682,3,True,True,[]
raw-ACMP,DEBY_LOD2_4907025,success,success,True,standard,False,slanted,228.798279,0.007455,3.110778,33,True,True,[]
raw-ACMP,DEBY_LOD2_4907026,success,success,True,standard,False,slanted,57.912598,0.267420,5.897675,11,True,True,[]
raw-ACMP,DEBY_LOD2_4907027,failure,missing_lod22_geometry,True,standard,False,slanted,9.954782,0.457035,0.000000,2,False,True,[]
raw-ACMP,DEBY_LOD2_4907028,success,success,True,standard,False,slanted,10.225108,0.421777,6.735102,6,True,True,[]
raw-ACMP,DEBY_LOD2_4907029,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,4.372093,0.924251,,0,False,True,[]
raw-ACMP,DEBY_LOD2_4907030,failure,missing_lod22_geometry,True,standard,False,slanted,8.990741,0.391549,0.000000,1,False,True,[]
raw-ACMP,DEBY_LOD2_4907031,failure,missing_lod22_geometry,True,standard,False,slanted,9.864407,0.279389,0.000000,2,False,True,[]
raw-ACMP,DEBY_LOD2_4907032,success,success,True,standard,False,slanted,4.497925,0.839654,26.898096,3,True,True,[]
raw-ACMP,DEBY_LOD2_4907033,failure,missing_lod22_geometry,True,standard,False,slanted,13.709199,0.348162,0.000000,1,False,True,[]
raw-ACMP,DEBY_LOD2_4907034,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,4.814159,0.794265,,0,False,True,[]
raw-ACMP,DEBY_LOD2_4907035,failure,missing_lod22_geometry,True,standard,False,multiple horizontal,11.634757,0.478495,0.000000,2,False,True,[]
raw-ACMP,DEBY_LOD2_4907036,failure,missing_lod22_geometry,True,standard,False,slanted,12.467890,0.419441,0.000000,2,False,True,[]
raw-ACMP,DEBY_LOD2_4907156,success,success,True,standard,False,slanted,9.736054,0.377646,4.882989,7,True,True,[]
raw-ACMP,DEBY_LOD2_4907164,failure,missing_lod22_geometry,True,standard,False,slanted,57.239235,0.352941,0.000000,7,False,True,[]
raw-ACMP,DEBY_LOD2_4907165,failure,val3dity_invalid,True,standard,False,slanted,155.228073,0.891429,11.417850,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907165-0|geom=0|shell=0|face="",""info"":""Location hole: (690786, 5.33615e+06, 567.45)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907165-0|geom=0|shell=0|face="",""info"":""Location hole: (690813, 5.33615e+06, 567.45)""}]"
raw-ACMP,DEBY_LOD2_4907166,failure,missing_lod22_geometry,True,standard,False,slanted,65.473122,0.421462,0.000000,2,False,True,[]
raw-ACMP,DEBY_LOD2_4907167,success,success,True,standard,False,slanted,48.183334,0.411043,2.190135,4,True,True,[]
raw-ACMP,DEBY_LOD2_4907168,failure,missing_lod22_geometry,True,standard,False,slanted,52.870907,0.375451,0.000000,5,False,True,[]
raw-ACMP,DEBY_LOD2_4907169,success,success,True,standard,False,slanted,22.576271,0.443396,6.852797,9,True,True,[]
raw-ACMP,DEBY_LOD2_4907170,success,success,True,standard,False,slanted,36.246445,0.340625,3.241732,6,True,True,[]
raw-ACMP,DEBY_LOD2_4907171,success,success,True,standard,False,slanted,30.328228,0.395503,2.567213,7,True,True,[]
raw-ACMP,DEBY_LOD2_4907172,success,success,True,standard,False,slanted,16.878048,0.380665,4.438293,6,True,True,[]
raw-ACMP,DEBY_LOD2_4907173,failure,val3dity_invalid,True,standard,False,slanted,195.947021,0.000000,2.387601,30,True,False,"[{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907173-0|geom=0|shell=0|face=4"",""info"":""""},{""code"":102,""description"":""CONSECUTIVE_POINTS_SAME"",""id"":""coid=DEBY_LOD2_4907173-0|geom=0|shell=0|face=36"",""info"":""""}]"
raw-ACMP,DEBY_LOD2_4907174,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,4.888889,0.948226,,0,False,True,[]
raw-ACMP,DEBY_LOD2_4907175,failure,missing_lod22_geometry,True,standard,False,slanted,26.974360,0.905626,0.000000,3,False,True,[]
