setting,run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.957711,,0,False,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.666667,0.937500,,0,False,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,25.733334,0.884615,,0,False,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907184,success,success,True,standard,False,slanted,1220.189453,0.000740,2.305118,32,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,114.986664,0.650621,1.079096,14,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,43.837399,0.817507,1.747030,7,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,41.972603,0.890060,0.835092,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690788, 5.33611e+06, 577.474)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 577.474)""}]"
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907194,success,success,True,standard,False,slanted,8.450705,0.916569,0.750067,2,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,64.487808,0.711268,1.593676,11,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,54.559414,0.619611,0.700619,27,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907199,success,success,True,standard,False,slanted,73.313431,0.829517,8.470619,1,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907202,success,success,True,standard,False,slanted,138.657349,0.553822,23.894457,6,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4908168,success,success,True,standard,False,multiple horizontal,62.666668,0.763158,1.248485,2,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4908178,success,success,True,standard,False,slanted,32.411766,0.850220,33.503872,2,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4908179,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.964135,,0,False,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_60098,success,success,True,standard,False,slanted,22.434782,0.823980,0.380409,6,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_8568391,failure,val3dity_invalid,True,standard,False,slanted,20.444445,0.877828,11.767342,2,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_8568391-0|geom=0|shell=0|face="",""info"":""Location hole: (690796, 5.33602e+06, 605.224)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_8568391-0|geom=0|shell=0|face="",""info"":""Location hole: (690788, 5.33603e+06, 605.224)""}]"
base,gs_e5_C001_corrected_s1_preprune_opa001_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_8568392,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.958333,,0,False,True,[]
