setting,run_name,arm,replicate,roofer_repeat,input,building_id,status,reason,rf_success,rf_extrusion_mode,rf_pointcloud_unusable,rf_roof_type,rf_pt_density,rf_nodata_frac,rf_rmse_lod22,rf_roof_planes,has_lod22,val3dity_valid,val3dity_errors
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_108247349,failure,pointcloud_unusable_no_points,True,skip,True,no points,4.000000,0.957711,,0,False,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_108247350,failure,pointcloud_unusable_no_points,True,skip,True,no points,6.666667,0.937500,,0,False,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_108247351,failure,pointcloud_unusable_no_planes,True,skip,True,no planes,25.548388,0.880769,,0,False,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907184,failure,val3dity_invalid,True,standard,False,slanted,1220.387817,0.000740,1.318874,29,True,False,"[{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.33609e+06, 593.028)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.33609e+06, 602.611)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.33609e+06, 592.847)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.33609e+06, 602.469)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.33609e+06, 592.846)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.33609e+06, 602.452)""},{""code"":306,""description"":""SHELL_SELF_INTERSECTION"",""id"":""coid=DEBY_LOD2_4907184-0|geom=0|shell=0|face="",""info"":""Location close to: (690847, 5.33609e+06, 604.825)""}]"
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907185,success,success,True,standard,False,slanted,113.240173,0.644410,1.077361,15,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907186,success,success,True,standard,False,slanted,44.682926,0.817507,1.217483,8,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907188,failure,val3dity_invalid,True,standard,False,slanted,42.465752,0.890060,0.576224,1,True,False,"[{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690788, 5.33611e+06, 577.484)""},{""code"":302,""description"":""SHELL_NOT_CLOSED"",""id"":""coid=DEBY_LOD2_4907188-0|geom=0|shell=0|face="",""info"":""Location hole: (690789, 5.33612e+06, 577.484)""}]"
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907194,success,success,True,standard,False,slanted,8.732394,0.916569,0.773111,2,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907195,success,success,True,standard,False,slanted,63.980953,0.704225,1.701754,9,True,True,[]
base,gs_e5_C001_corrected_s1_preprune_opa005_acmp_r1,acmp,r1,run_1,GS-acmp-r1-base,DEBY_LOD2_4907198,success,success,True,standard,False,slanted,54.581818,0.617524,0.671767,22,True,True,[]
