setting,run_name,arm,replicate,min_obs,voxel_m,sor,sor_std,stage,building_id,occupied_cells,grid_total_cells,coverage_frac
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,436,784,0.5561224489795918
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1346,1352,0.9955621301775148
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,249,644,0.38664596273291924
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,443,673,0.6582466567607727
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,149,664,0.22439759036144577
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,112,850,0.13176470588235295
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,348,710,0.49014084507042255
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,233,1438,0.1620305980528512
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,0,393,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,25,641,0.0390015600624025
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,92,114,0.8070175438596491
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,46,221,0.2081447963800905
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,25,48,0.5208333333333334
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,40,260,0.15384615384615385
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,76,784,0.09693877551020408
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1346,1352,0.9955621301775148
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,187,644,0.29037267080745344
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,80,673,0.1188707280832095
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,45,664,0.0677710843373494
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,10,850,0.011764705882352941
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,119,710,0.1676056338028169
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,153,1438,0.10639777468706536
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,0,393,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,17,641,0.0265210608424337
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,35,221,0.1583710407239819
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,14,48,0.2916666666666667
base,gs_e5_C001_s2_arm1_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,12,260,0.046153846153846156
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,584,784,0.7448979591836735
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1351,1352,0.9992603550295858
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,576,644,0.8944099378881988
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,524,673,0.7786032689450223
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,329,664,0.4954819277108434
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,474,850,0.5576470588235294
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,658,710,0.9267605633802817
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,1009,1438,0.7016689847009736
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,33,393,0.08396946564885496
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,339,641,0.5288611544461779
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,19,114,0.16666666666666666
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,39,454,0.08590308370044053
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,43,474,0.09071729957805907
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,113,221,0.5113122171945701
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,1,24,0.041666666666666664
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,17,402,0.04228855721393035
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,44,48,0.9166666666666666
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,124,260,0.47692307692307695
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,265,784,0.3380102040816326
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1340,1352,0.9911242603550295
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,237,644,0.36801242236024845
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,198,673,0.29420505200594355
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,110,664,0.16566265060240964
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,110,850,0.12941176470588237
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,351,710,0.4943661971830986
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,246,1438,0.17107093184979139
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,1,393,0.002544529262086514
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,15,641,0.0234009360374415
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,24,48,0.5
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,44,260,0.16923076923076924
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,45,784,0.05739795918367347
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1328,1352,0.9822485207100592
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,162,644,0.2515527950310559
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,44,673,0.06537890044576523
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,13,664,0.01957831325301205
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,0,850,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,71,710,0.1
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,123,1438,0.08553546592489569
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,0,393,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,0,641,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,11,48,0.22916666666666666
base,gs_e5_C001_s2_arm1_dense_r2,dense,r2,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,11,260,0.04230769230769231
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,587,784,0.7487244897959183
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,629,644,0.9767080745341615
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,546,673,0.8112927191679049
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,407,664,0.6129518072289156
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,417,850,0.49058823529411766
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,318,710,0.447887323943662
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,970,1438,0.674547983310153
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,45,393,0.11450381679389313
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,172,641,0.26833073322932915
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,37,114,0.32456140350877194
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908178,45,454,0.09911894273127753
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908179,19,474,0.04008438818565401
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568391,90,221,0.4072398190045249
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_8568392,21,24,0.875
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247349,10,402,0.024875621890547265
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247350,27,48,0.5625
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_108247351,59,260,0.22692307692307692
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_60098,281,784,0.35841836734693877
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907184,1347,1352,0.996301775147929
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907185,305,644,0.47360248447204967
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907186,199,673,0.29569093610698366
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907188,121,664,0.1822289156626506
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907194,111,850,0.13058823529411764
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907195,160,710,0.22535211267605634
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907198,314,1438,0.21835883171070933
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907199,4,393,0.010178117048346057
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4907202,0,641,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247350,4,48,0.08333333333333333
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,minobs_post_gate_pre_sor,DEBY_LOD2_108247351,12,260,0.046153846153846156
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_60098,69,784,0.08801020408163265
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907184,1344,1352,0.9940828402366864
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907185,163,644,0.2531055900621118
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907186,56,673,0.08320950965824665
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907188,37,664,0.05572289156626506
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907194,8,850,0.009411764705882352
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907195,67,710,0.09436619718309859
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907198,202,1438,0.1404728789986092
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907199,4,393,0.010178117048346057
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4907202,0,641,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908168,0,114,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908178,0,454,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_4908179,0,474,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568391,0,221,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_8568392,0,24,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247349,0,402,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247350,0,48,0.0
base,gs_e5_C001_s2_arm2_dense_r1,dense,r1,3,0.05,on,2.0,sor_post_clean,DEBY_LOD2_108247351,2,260,0.007692307692307693
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_60098,614,784,0.7831632653061225
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907184,1352,1352,1.0
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907185,616,644,0.9565217391304348
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907186,671,673,0.9970282317979198
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907188,461,664,0.6942771084337349
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907194,601,850,0.7070588235294117
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907195,706,710,0.9943661971830986
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907198,985,1438,0.6849791376912379
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907199,91,393,0.23155216284987276
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4907202,246,641,0.3837753510140406
base,gs_e5_C001_s2_arm2_dense_r2,dense,r2,3,0.05,on,2.0,voxel_all_pre_minobs,DEBY_LOD2_4908168,13,114,0.11403508771929824
